x,pOCV_V
0.30960013736896874,4.26287
0.3101995360864641,4.239573711311307
0.3107989348039595,4.232197920070063
0.31139833352145485,4.227577759759752
0.31199773223895017,4.22413677882882
0.31259713095644553,4.221352239139131
0.3131965296739409,4.21897192882882
0.3137959283914363,4.216864766966957
0.31439532710893164,4.214960537587578
0.314994725826427,4.213198736036024
0.3155941245439224,4.211551934484472
0.3161935232614177,4.209999096346335
0.31679292197891307,4.208523331381366
0.31739232069640844,4.20712121386385
0.3179917194139038,4.205779772622609
0.3185911181313992,4.204493331381366
0.31919051684889455,4.203258470070062
0.3197899155663899,4.202076624174161
0.32038931428388523,4.20093702882882
0.3209887130013806,4.1998444623122975
0.32158811171887597,4.198796125175154
0.32218751043637134,4.197789683933912
0.3227869091538667,4.196824146346335
0.3233863078713621,4.195898425725714
0.3239857065888574,4.19500400765764
0.32458510530635276,4.194151934484472
0.32518450402384813,4.193331845795775
0.3257839027413435,4.192550543243229
0.32638330145883887,4.191799683933912
0.32698270017633424,4.191079052001987
0.3275820988938296,4.1903883313813655
0.3281814976113249,4.189727660760745
0.3287808963288203,4.189091940140123
0.32938029504631566,4.188481169519503
0.32997969376381103,4.187895448898882
0.3305790924813064,4.187334728278261
0.33117849119880177,4.186789007657639
0.33177788991629714,4.186263287037018
0.33237728863379246,4.185757566416397
0.3329766873512878,4.185270947897887
0.3335760860687832,4.184791125175154
0.33417548478627856,4.184335227277266
0.33477488350377393,4.183884816966956
0.3353742822212693,4.183443963313291
0.3359736809387647,4.183014096346335
0.33657307965626,4.182592522072049
0.33717247837375536,4.182173425725714
0.3377718770912507,4.181763015415403
0.3383712758087461,4.181355
0.33897067452624147,4.180952294794782
0.33957007324373684,4.180551984484472
0.34016947196123215,4.180149999999999
0.3407688706787275,4.179746213863851
0.3413682693962229,4.17934585355354
0.34196766811371826,4.178941036486458
0.34256706683121363,4.178535315865838
0.343166465548709,4.178129595245217
0.34376586426620437,4.177714412312298
0.34436526298369974,4.177298154003974
0.34496466170119505,4.176873691691677
0.3455640604186904,4.176443381381366
0.3461634591361858,4.1760080210710555
0.34676285785368116,4.17556527152149
0.34736225657117653,4.175114550900869
0.3479616552886719,4.174661890140124
0.3485610540061672,4.174196529829813
0.3491604527236626,4.173721219519503
0.34975985144115795,4.1732408592091925
0.3503592501586533,4.172745947797763
0.3509586488761487,4.172245227177141
0.35155804759364406,4.17173477827826
0.35215744631113943,4.171214367967949
0.3527568450286348,4.170689007657639
0.3533562437461301,4.170147344694657
0.3539556424636255,4.169601624074036
0.35455504118112086,4.169037926726707
0.3551544398986162,4.16847
0.3557538386161116,4.167889462212172
0.35635323733360696,4.1672987415915514
0.3569526360511023,4.16669802097093
0.35755203476859765,4.166087300350309
0.358151433486093,4.165465814864844
0.3587508322035884,4.164835404554534
0.35935023092108376,4.164190138488445
0.3599496296385791,4.163544417867825
0.3605490283560745,4.162883697247203
0.3611484270735698,4.162207976626583
0.3617478257910652,4.16152365300298
0.36234722450856055,4.16083653538534
0.3629466232260559,4.1601308147647185
0.3635460219435513,4.159420094144098
0.36414542066104666,4.158699373523477
0.364744819378542,4.157968652902856
0.36534421809603734,4.157227932282234
0.3659436168135327,4.156477211661613
0.3665430155310281,4.1557214910409925
0.36714241424852345,4.154955770420371
0.3677418129660188,4.1541750497997505
0.3683412116835142,4.153394329179129
0.36894061040100956,4.152598608558508
0.3695400091185049,4.151797887937887
0.37013940783600024,4.150990775975898
0.3707388065534956,4.150171446696644
0.371338205270991,4.1493507260760225
0.37193760398848635,4.148515005455402
0.37253700270598167,4.14767428483478
0.37313640142347704,4.146828564214159
0.3737358001409724,4.145974290390308
0.3743351988584678,4.145112122972917
0.37493459757596315,4.144246402352296
0.3755339962934585,4.143375681731675
0.3761333950109539,4.142489961111053
0.37673279372844926,4.1416084809808655
0.3773321924459446,4.140712804804718
0.37793159116343994,4.139816673873787
0.3785309898809353,4.13891207862857
0.3791303885984307,4.138007716015897
0.37972978731592605,4.13709348108099
0.3803291860334214,4.136177350150058
0.38092858475091673,4.135254196146085
0.3815279834684121,4.134328475525464
0.38212738218590747,4.133399157357264
0.38272678090340284,4.132463026426333
0.3833261796208982,4.131531313663601
0.3839255783383936,4.13059059304298
0.38452497705588895,4.1296398724223575
0.3851243757733843,4.128694151801737
0.3857237744908797,4.127743431181116
0.386323173208375,4.126792710560494
0.3869225719258704,4.125836989939874
0.38752197064336574,4.1248812693192525
0.3881213693608611,4.1239233480479465
0.3887207680783565,4.12296482807801
0.3893201667958518,4.121999107457389
0.38991956551334717,4.121036773673535
0.39051896423084254,4.120070332432293
0.3911183629483379,4.119103891191051
0.3917177616658333,4.118136862462357
0.39231716038332864,4.117170781531425
0.392916559100824,4.116199783733662
0.3935159578183194,4.115233569669561
0.3941153565358147,4.1142633424924195
0.39471475525331007,4.113292621871798
0.39531415397080544,4.112328802502354
0.3959135526883008,4.111357361261113
0.3965129514057962,4.110390460009935
0.3971123501232915,4.109419739389313
0.39771174884078686,4.108454018768693
0.39831114755828223,4.107484972222108
0.3989105462757776,4.106517577527451
0.39950994499327297,4.105552760360245
0.40010934371076834,4.104586679429312
0.4007087424282637,4.10362564849838
0.4013081411457591,4.10266456756745
0.40190753986325445,4.101698974424345
0.40250693858074976,4.100742355705586
0.40310633729824513,4.099782533183102
0.4037057360157405,4.098826812562482
0.40430513473323587,4.097874112912791
0.40490453345073124,4.096918081981859
0.40550393216822656,4.095967001050927
0.4061033308857219,4.095018930079997
0.4067027296032173,4.0940697891890645
0.40730212832071266,4.093127488838755
0.40790152703820803,4.092181768218134
0.4085009257557034,4.091241596396269
0.4091003244731988,4.090305326976892
0.40969972319069414,4.0893692127125405
0.4102991219081895,4.088433303603473
0.4108985206256848,4.0874981651150275
0.4114979193431802,4.08657114174161
0.41209731806067557,4.085641723873786
0.41269671677817094,4.084721003253165
0.4132961154956663,4.083797948948815
0.4138955142131616,4.082879124023844
0.414494912930657,4.0819638413913015
0.41509431164815236,4.08104624154136
0.41569371036564773,4.080138575225089
0.4162931090831431,4.079231679529437
0.41689250780063847,4.078325958908817
0.41749190651813384,4.077425238288195
0.4180913052356292,4.076519517667574
0.4186907039531245,4.075623797046953
0.4192901026706199,4.0747320896394985
0.41988950138811526,4.073837355805711
0.42048890010561063,4.07295163518509
0.421088298823106,4.072065914564469
0.4216876975406013,4.0711851939438475
0.4222870962580967,4.070303946646453
0.42288649497559205,4.069428752702605
0.4234858936930874,4.068553032081985
0.4240852924105828,4.0676834421920445
0.42468469112807816,4.066816590840742
0.42528408984557353,4.065955870220121
0.4258834885630689,4.065090249399249
0.42648288728056427,4.064234168468317
0.4270822859980596,4.063373708358258
0.42768168471555496,4.062522987737636
0.4282810834330503,4.0616722671170145
0.4288804821505457,4.0608265464963935
0.42947988086804106,4.059983713813659
0.4300792795855364,4.0591401052551515
0.43067867830303175,4.05829938463453
0.4312780770205271,4.057463664013909
0.4318774757380225,4.056632943393288
0.43247687445551786,4.055803309159001
0.4330762731730132,4.0549772282280685
0.4336756718905086,4.054155781531424
0.43427507060800397,4.053330060910803
0.43487446932549934,4.052514340290182
0.43547386804299465,4.051698619669561
0.43607326676049,4.05088289904894
0.4366726654779854,4.050072178428319
0.43727206419548076,4.049266457807699
0.4378714629129761,4.048460737187076
0.43847086163047144,4.047660016566455
0.4390702603479668,4.046856468918752
0.4396696590654622,4.046063575325213
0.44026905778295755,4.045264257056889
0.4408684565004529,4.0444731761259565
0.4414678552179483,4.04368641346335
0.44206725393544366,4.042895692842729
0.44266665265293903,4.042109972222107
0.4432660513704344,4.0413292516014865
0.4438654500879297,4.040548530980866
0.4444648488054251,4.039767810360244
0.44506424752292045,4.038995659609435
0.44566364624041577,4.038216369119002
0.44626304495791114,4.03744564849838
0.4468624436754065,4.03667492787776
0.4474618423929019,4.035914207257139
0.44806124111039725,4.0351434866365175
0.4486606398278926,4.034382766015897
0.449260038545388,4.0336220453952745
0.44985943726288335,4.032866324774654
0.4504588359803787,4.032105604154033
0.4510582346978741,4.031354883533412
0.45165763341536946,4.03059916291279
0.4522570321328648,4.029848442292169
0.45285643085036015,4.029097721671548
0.4534558295678555,4.028347001050927
0.45405522828535083,4.027601280430306
0.4546546270028462,4.026860559809686
0.45525402572034157,4.026114839189064
0.45585342443783694,4.025374118568443
0.4564528231553323,4.024633397947822
0.4570522218728277,4.0238976773272
0.45765162059032305,4.023156956706579
0.4582510193078184,4.0224212360859575
0.4588504180253138,4.0216905154653375
0.45944981674280916,4.020954794844716
0.4600492154603045,4.020224074224094
0.46064861417779984,4.019498353603474
0.4612480128952952,4.018767632982852
0.4618474116127906,4.018041912362231
0.4624468103302859,4.01731119174161
0.46304620904778127,4.016585471120989
0.46364560776527663,4.015859750500368
0.464245006482772,4.015134029879746
0.4648444052002674,4.014413309259126
0.46544380391776274,4.013687588638504
0.4660432026352581,4.012966868017884
0.4666426013527535,4.012246147397262
0.46724200007024885,4.011525426776641
0.4678413987877442,4.010804706156019
0.46844079750523954,4.010088985535399
0.4690401962227349,4.0093682649147775
0.4696395949402303,4.008652544294157
0.4702389936577256,4.0079368236735355
0.47083839237522096,4.007216103052914
0.47143779109271633,4.006500382432293
0.4720371898102117,4.005784661811672
0.47263658852770707,4.005068941191051
0.47323598724520244,4.0043532205704295
0.4738353859626978,4.003632499949809
0.4744347846801932,4.002921779329188
0.47503418339768855,4.002206058708566
0.4756335821151839,4.001490338087945
0.4762329808326793,4.000774617467324
0.4768323795501746,4.000058896846703
0.47743177826766997,3.9993431762260823
0.47803117698516534,3.9986237028027305
0.47863057570266065,3.9979067349848396
0.479229974420156,3.997191014364218
0.4798293731376514,3.9964752937435977
0.48042877185514676,3.9957595731229762
0.48102817057264213,3.995038852502355
0.4816275692901375,3.9943231318817336
0.4822269680076329,3.9936011806305567
0.48282636672512824,3.9928816906404916
0.4834257654426236,3.9921609700198704
0.484025164160119,3.9914402493992496
0.4846245628776143,3.990714528778628
0.48522396159510967,3.989993808158007
0.48582336031260503,3.9892730875373856
0.4864227590301004,3.988547366916765
0.4870221577475957,3.9878216462961436
0.4876215564650911,3.9870959256755225
0.48822095518258646,3.986365205054901
0.4888203539000818,3.98563948443428
0.4894197526175772,3.9849087638136593
0.49001915133507257,3.9841730431930378
0.49061855005256794,3.983442322572417
0.4912179487700633,3.9827066019517954
0.4918173474875587,3.9819708813311747
0.49241674620505405,3.9812351607105536
0.49301614492254936,3.980494440089932
0.49361554364004473,3.979758719469311
0.4942149423575401,3.97901299884869
0.4948143410750354,3.978267278228069
0.4954137397925308,3.977526557607448
0.49601313851002615,3.9767808369868263
0.4966125372275215,3.9760276495493083
0.4972119359450169,3.9752793957455843
0.49781133466251226,3.974523675124963
0.49841073338000763,3.973769456756513
0.499010132097503,3.9730133758255812
0.49960953081499837,3.9722515132630996
0.5002089295324937,3.9714957926424788
0.5008083282499891,3.9707300720218575
0.5014077269674844,3.9699640021018547
0.5020071256849798,3.969193630780615
0.5026065244024751,3.9684279101599937
0.5032059231199705,3.967657189539373
0.5038053218374658,3.9668814689187517
0.5044047205549612,3.9661007482981305
0.5050041192724566,3.9653250276775096
0.505603517989952,3.9645393070568886
0.5062029167074473,3.9637554046544006
0.5068023154249427,3.9629678658156458
0.5074017141424381,3.962177145195025
0.5080011128599334,3.961386424574404
0.5086005115774288,3.9605907039537827
0.5091999102949241,3.9597899833331613
0.5097993090124195,3.9589889190688106
0.5103987077299148,3.958183542091919
0.5109981064474103,3.9573778214712982
0.5115975051649055,3.956567100850677
0.5121969038824009,3.9557513802300557
0.5127963025998963,3.954938514414152
0.5133957013173917,3.9541199389888133
0.513995100034887,3.9532992183681923
0.5145944987523824,3.9524734977475715
0.5151938974698778,3.9516427771269504
0.5157932961873731,3.950817056506329
0.5163926949048685,3.949981335885708
0.5169920936223639,3.9491406152650868
0.5175914923398592,3.948304816966698
0.5181908910573545,3.9474587360357667
0.51879028977485,3.946612705104835
0.5193896884923452,3.9457627327826024
0.5199890872098406,3.944912012161981
0.520588485927336,3.9440562915413597
0.5211878846448313,3.943193381381108
0.5217872833623267,3.9423322504501765
0.5223866820798221,3.941466169519245
0.5229860807973175,3.9405984090588753
0.5235854795148128,3.9397240076573814
0.5241848782323082,3.9388479267264493
0.5247842769498036,3.937971247197012
0.5253836756672989,3.937090814864586
0.5259830743847942,3.9362046839336546
0.5265824731022897,3.935318603002723
0.5271818718197849,3.934427572071791
0.5277812705372803,3.9335326440939067
0.5283806692547757,3.9326354102099277
0.528980067972271,3.9317362028526643
0.5295794666897664,3.9308331983480644
0.5301788654072618,3.9299271174171326
0.5307782641247571,3.929016036486201
0.5313776628422525,3.928105005555269
0.5319770615597479,3.9271901994991163
0.5325764602772433,3.926272793693406
0.5331758589947386,3.925351712762474
0.5337752577122339,3.9244304378876946
0.5343746564297294,3.9235046009006105
0.5349740551472246,3.922578469969679
0.5355734538647201,3.9216432760258315
0.5361728525822154,3.9207125554052107
0.5367722512997107,3.9197786695691783
0.5373716500172061,3.918841114163968
0.5379710487347015,3.917900393543347
