r(x_rel=0.75)	t=0	t=1000	t=2000	t=3000	t=4000	t=5000	t=6000	t=7000	t=8000	t=9000	t=10000	t=11000	t=12000	t=13000	t=14000	t=15000	t=16000	t=17000	t=18000	t=19000	t=20000	t=21000	t=22000	t=23000	t=24000	t=25000	t=26000	t=27000	t=28000	t=29000	t=30000	t=31000	t=32000	t=33000	t=34000	t=35000	t=36000	t=37000	t=38000	t=39000	t=40000	t=41000	t=42000	t=43000	t=44000	t=45000	t=46000	t=47000	t=48000	t=49000	t=50000	t=51000	t=52000	t=53000	t=54000	t=55000	t=56000	t=57000	t=58000	t=59000	t=60000	t=61000	t=62000	t=63000	t=64000	t=65000	t=66000	t=67000	t=68000	t=69000	t=70000	t=71000	t=72000	t=73000	t=74000	t=75000	t=76000	t=77000	t=78000	t=79000	t=80000	t=81000	t=82000	t=83000	t=84000	t=85000	t=86000	t=87000	t=88000	t=89000	t=90000	t=91000	t=92000	t=93000	t=94000	t=95000	t=96000	t=97000	t=98000	t=99000	t=100000	t=101000	t=102000	t=103000	t=104000	t=105000	t=106000	t=107000	t=108000	t=109000	t=110000	t=111000	t=112000	t=113000	t=114000	t=115000	t=116000	t=117000	t=118000	t=119000	t=120000	t=121000	t=122000	t=123000	t=124000	t=125000	t=126000	t=127000	t=128000	t=129000	t=130000	t=131000	t=132000	t=133000	t=134000	t=135000	t=136000	t=137000	t=138000	t=139000	t=140000	t=141000	t=142000	t=143000	t=144000
1.8	47023.3	47023.3	47023.3	47023.2	47021.6	47015.4	47000.7	46973.7	46930.4	46865.6	46770.3	46628.5	46405.5	46019.8	45290.7	44121.7	42938.3	41975.9	41168.2	40439.3	39788.6	39237.3	38755.1	38315.1	37900.2	37499.3	37104.3	36708.4	36305.6	35889.5	35454.3	34994.4	34506.1	33989.1	33448.4	32894	32339.1	31796.2	31272.7	30770.8	30288.7	29823	29370.5	28928.6	28495.2	28068.5	27646.8	27228.5	26811.9	26395	25976	25553	25124.1	24688.5	24245.7	23796.5	23342.8	22887.3	22432.8	21982	21537.2	21100	20671.8	20253.8	19847.5	19454.8	19077.5	18718	18377.9	18058.3	17758.1	17476.4	17212.3	16964.3	16761.7	16699.9	16861.8	17259.2	17809.3	18401.1	18963	19477.9	19957.1	20413.2	20854.1	21284.2	21706.2	22122	22533.4	22942.3	23350.3	23759.5	24171.7	24588.7	25011.7	25441.4	25877.6	26318.9	26763.5	27208.9	27652.7	28092.9	28527.7	28956	29376.8	29789.5	30193.6	30588.7	30974.7	31351.6	31719.9	32080.5	32434.8	32784.6	33132.3	33480.8	33833.1	34192.9	34564	34950	35354.1	35778.3	36222.4	36683.5	37155.9	37631.7	38102.2	38559.9	38998.9	39415.5	39807.4	40173.6	40513.6	40827.8	41116.7	41382.1	41625.8	41850.7	42059.5	42255	42440.1	42617.2	42788.8	42957.4	43125.5
1.98	47023.3	47023.3	47023.3	47023	47020.1	47010.4	46989.5	46953.2	46896.8	46813.1	46689.6	46501.3	46192.6	45638.5	44677.3	43512.2	42507.3	41683.4	40968.4	40307.4	39698.4	39166.2	38692.7	38256.6	37842.8	37441.3	37044.5	36646	36239.8	35820.1	35381.1	34918.3	34428.8	33913.4	33377.6	32831.1	32285.7	31751.8	31235.9	30739.7	30261.5	29798.5	29347.8	28907	28474.1	28047.4	27625.5	27206.7	26789.4	26371.9	25952.1	25528.3	25099.1	24663.3	24220.7	23772.3	23319.7	22865.5	22412.5	21963	21519.3	21082.7	20654.7	20236.6	19829.7	19435.8	19057.1	18695.7	18353.4	18031.4	17728.5	17443.9	17176.8	16926	16730.8	16697.6	16899.1	17320.9	17868.7	18445.8	18995	19502.4	19977.6	20431.7	20871.5	21301.3	21723.4	22139.7	22552	22961.8	23370.9	23781.3	24194.6	24612.6	25036.4	25466.6	25902.7	26343.7	26787.6	27232.2	27675.2	28114.6	28548.9	28977	29397.9	29811	30215.9	30612.2	30999.6	31378.3	31748.8	32111.8	32468.9	32821.8	33172.9	33525.2	33881.7	34246.1	34622	35012.9	35421.6	35849.5	36295.8	36757.4	37228.2	37700.8	38167.3	38620.9	39056.3	39470.2	39860.2	40225.3	40564.8	40878.8	41167.9	41433.5	41677.8	41903.4	42113.3	42310.4	42497.5	42677.3	42852.4	43025.6	43199.7
2.16	47023.3	47023.3	47023.3	47022.6	47017.5	47002.7	46973.3	46924.6	46850.6	46741.4	46577.8	46320	45880.1	45108	44027.7	42993.7	42142.3	41423.5	40781.1	40175.7	39603.7	39089.8	38625	38192.5	37779.7	37377.4	36978.6	36577.1	36167.3	35743.5	35300.9	34835.2	34345	33832	33302.1	32764.3	32228.8	31704.4	31196.3	30706	30232.1	29771.9	29323.1	28883.3	28450.9	28024.4	27602.1	27182.8	26764.8	26346.4	25925.8	25501.4	25071.6	24635.7	24193.5	23745.9	23294.6	22841.9	22390.3	21942.3	21499.7	21063.8	20636.1	20217.7	19810	19415	19034.5	18670.9	18326.2	18001.3	17695.4	17407.5	17136.9	16883	16698.3	16699.5	16943.4	17387.4	17930.9	18492.7	19029.1	19528.9	19999.9	20451.7	20890.6	21320	21742.3	22159.2	22572.3	22983.2	23393.6	23805.2	24219.8	24638.8	25063.4	25494	25930.2	26370.8	26814	27257.7	27699.8	28138.4	28572.2	29000	29421	29834.7	30240.5	30638	31027.1	31407.9	31780.7	32146.5	32506.7	32863.1	33218.1	33574.6	33935.8	34305.3	34686.5	35082.6	35496	35927.6	36376.1	36837.6	37306.4	37775.4	38237.6	38687	39118.8	39530	39918.3	40282.3	40621.4	40935.4	41224.8	41491	41736	41962.6	42174	42373	42562.7	42745.9	42925.5	43104.5	43286.3
2.34	47023.3	47023.3	47023.3	47021.7	47013	46990.9	46949.9	46884.7	46787	46642.1	46419.7	46056.1	45430.1	44473.4	43439.5	42559	41826.6	41188.6	40604	40044.3	39505.1	39008.4	38551.9	38122.9	37710.8	37307.4	36906.2	36501.4	36087.7	35659.8	35213.4	34745.5	34255.2	33745.5	33222.3	32693.8	32168.8	31654.1	31154.1	30670	30200.4	29743.3	29296.3	28857.7	28425.8	27999.3	27576.7	27156.8	26738	26318.7	25897.2	25472.1	25041.9	24605.9	24164.1	23717.4	23267.4	22816.3	22366.5	21919.9	21478.4	21043.3	20615.8	20197.1	19788.6	19392.1	19009.7	18643.7	18296.1	17968	17658.4	17366.6	17092.1	16834.9	16665	16707.3	16995	17458	17995.3	18541.8	19065.3	19557.3	20024	20473.5	20911.2	21340.3	21762.8	22180.4	22594.5	23006.6	23418.3	23831.3	24247.2	24667.4	25092.8	25523.8	25960	26400.1	26842.6	27285.3	27726.4	28164.2	28597.4	29025	29446.2	29860.5	30267.3	30666.3	31057.3	31440.4	31815.9	32184.8	32548.5	32908.7	33268.1	33629.4	33995.8	34370.8	34757.6	35159.3	35577.6	36012.7	36462.9	36924	37390.4	37855.5	38313.2	38758.2	39186.4	39594.9	39981.6	40344.8	40683.8	40998	41288	41554.9	41801	42029	42242.2	42443.8	42636.8	42824.3	43009.5	43196	43388
2.52	47023.3	47023.3	47023.2	47019.9	47005.6	46973	46916.4	46828.9	46698.6	46502.2	46191.4	45671.6	44843.6	43843.5	42940.5	42189.9	41548.1	40973	40435.1	39913.4	39402.7	38922	38473.3	38047.6	37635.8	37231	36827.1	36418.7	36000.9	35568.9	35119	34649.2	34159.8	33654.3	33138.6	32620.2	32105.9	31601.2	31109.5	30631.6	30166.6	29712.5	29267.6	28830.1	28398.7	27972.2	27549.2	27128.6	26708.9	26288.7	25866.3	25440.4	25009.7	24573.7	24132.4	23686.8	23238.3	22788.9	22340.8	21895.8	21455.6	21021.2	20593.9	20174.8	19765.3	19367.2	18982.6	18613.7	18262.9	17931.1	17617.3	17321.1	17041.9	16781.4	16632.1	16722.2	17054	17532.2	18061.5	18592.5	19103.3	19587.4	20049.7	20496.8	20933.4	21362.2	21785	22203.4	22618.5	23032	23445.2	23859.6	24276.9	24698.3	25124.6	25556	25992.1	26431.7	26873.3	27314.9	27755	28191.9	28624.5	29052	29473.4	29888.4	30296.5	30697.1	31090.3	31475.9	31854.5	32226.8	32594.4	32959	33323.2	33689.7	34061.8	34442.8	34835.7	35243.1	35666.2	36104.7	36556.2	37016.4	37479.8	37940.7	38393.7	38834.4	39259.1	39665.1	40050.3	40413.1	40752.2	41067	41357.9	41625.9	41873.3	42103.2	42318.8	42523.6	42720.8	42913.9	43106.5	43302.9	43508.3
2.7	47023.3	47023.3	47022.9	47016.5	46993.5	46946.3	46868.5	46750.6	46573.9	46301.1	45857.8	45143.4	44202.8	43289.4	42520.1	41870.1	41297.9	40772.6	40272.9	39782.7	39296.8	38830.8	38389.4	37966.4	37554.7	37148.1	36741.2	36328.9	35906.8	35470.6	35017.6	34546.7	34059.1	33558.8	33051.7	32543.7	32040.5	31546	31062.7	30591.2	30130.7	29679.8	29236.8	28800.5	28369.6	27943	27519.6	27098.3	26677.6	26256.4	25833	25406.3	24975.2	24539.2	24098.6	23654.1	23207.2	22759.7	22313.4	21870.1	21431.1	20997.5	20570.3	20150.7	19740.1	19340.2	18953	18581	18226.5	17890.4	17571.8	17270.4	16985.8	16722.2	16601	16746	17120.3	17609.4	18129	18644.8	19143	19619.2	20077	20521.8	20957.2	21385.8	21809	22228.1	22644.5	23059.4	23474.1	23890.2	24309	24731.6	25158.8	25590.6	26026.5	26465.5	26906.1	27346.6	27785.6	28221.6	28653.7	29081	29502.8	29918.6	30328	30730.5	31126	31514.6	31896.6	32272.8	32644.7	33014.2	33383.7	33756.1	34134.3	34521.7	34921	35334.2	35762.1	36203.5	36655.8	37114.4	37574.5	38030.9	38479.1	38915.5	39336.9	39740.7	40124.8	40487.3	40827	41142.8	41435	41704.5	41953.9	42186.2	42405	42613.8	42816.5	43016.8	43219.1	43428.7	43652.5
2.88	47023.3	47023.3	47022.3	47010.2	46974.3	46906.9	46800.1	46639.3	46394.7	46007.2	45385.2	44516.3	43607	42821	42160.8	41587.7	41069.6	40584.4	40116	39652.1	39187.6	38734.9	38300	37879.3	37467.3	37058.5	36648.2	36231.8	35805.2	35365.2	34909.6	34438.4	33953.7	33459.8	32961.8	32464.9	31972.8	31488.5	31013.7	30548.6	30092.8	29645	29204.1	28769	28338.5	27911.8	27487.9	27065.7	26644.1	26221.7	25797.3	25369.8	24938.3	24502.5	24062.6	23619.3	23174.2	22728.7	22284.4	21842.8	21405	20972.2	20545.1	20124.9	19713	19310.9	18920.9	18545.3	18186.5	17845.6	17521.3	17214	16923.1	16657.1	16573.8	16779.8	17193.2	17688.9	18197.6	18698.3	19184.3	19652.6	20106	20548.3	20982.7	21411	21834.6	22254.7	22672.4	23088.8	23505.3	23923.1	24343.4	24767.3	25195.3	25627.4	26063.2	26501.5	26941	27380.4	27818.2	28253.3	28684.9	29112	29534.3	29951	30361.9	30766.6	31164.8	31556.6	31942.3	32322.9	32699.7	33074.6	33450	33828.7	34213.7	34607.9	35013.8	35432.8	35865.1	36309	36761.3	37217.9	37674.1	38125.8	38569.3	39001.6	39419.8	39821.8	40205.1	40568	40908.7	41226.1	41520.1	41791.8	42043.6	42279.1	42502	42716.3	42926.1	43135.9	43351.2	43578.8	43828.7
3.06	47023.3	47023.3	47020.6	46998.9	46944.2	46848.8	46701.6	46478.8	46132.6	45582.9	44786.5	43893.8	43095.1	42423.8	41847.7	41333.7	40858.5	40405.7	39963.3	39521.4	39075.2	38634.1	38205	37786.1	37373.3	36961.9	36547.9	36127.1	35696.2	35252.6	34795.2	34324.8	33844.2	33357.6	32869.6	32384	31903.2	31429.1	30962.7	30504	30052.9	29608.3	29169.5	28735.5	28305.4	27878.6	27454.1	27031	26608.2	26184.7	25759.2	25331	24899.1	24463.5	24024.4	23582.6	23139.3	22695.9	22253.7	21813.8	21377.4	20945.2	20518.2	20097.3	19683.8	19279.4	18886.1	18506.4	18142.8	17796.2	17465.4	17151.1	16852.8	16586.3	16553.1	16824.8	17272.2	17770.1	18266.9	18752.9	19226.9	19687.6	20136.5	20576.4	21009.7	21437.8	21862	22283.2	22702.3	23120.4	23538.7	23958.2	24380.2	24805.4	25234.2	25666.6	26102.1	26539.6	26978.1	27416.2	27852.8	28287	28718	29145.1	29567.9	29985.8	30398.4	30805.4	31206.6	31602	31992	32377.5	32759.7	33140.5	33522.4	33908	34300.2	34701.6	35114.2	35538.9	35975.2	36420.9	36872.6	37326.5	37778.5	38225.4	38664.2	39092.5	39508.1	39908.5	40291.8	40655.5	40997.9	41317.6	41614.1	41888.6	42143.9	42383.5	42611.9	42833.3	43052.6	43275.3	43508.4	43761.6	44049.8
3.24	47023.3	47023.3	47016.8	46979.4	46897.8	46763.4	46558.2	46243.2	45749.4	45018.8	44151.2	43344	42662	42081.5	41569.7	41101.9	40661	40234.8	39813.8	39390.3	38959.5	38528.6	38104.3	37686.6	37272.4	36858	36440	36014.8	35579.7	35133.1	34674.8	34206.4	33731.1	33252.9	32775.5	32301.4	31832	31368	30909.8	30457.6	30011.1	29569.7	29132.9	28700	28270.3	27843.2	27418	26993.9	26570	26145.2	25718.8	25289.7	24857.6	24422.3	23984.2	23543.9	23102.7	22661.4	22221.3	21783.3	21348.2	20916.7	20489.6	20067.9	19652.7	19245.5	18848.5	18464.2	18094.9	17741.7	17403.3	17080.8	16773.8	16510.4	16542	16881.4	17356.4	17852.5	18336.5	18808.3	19270.9	19724.1	20168.5	20606.1	21038.3	21466.4	21891.2	22313.5	22734.2	23154.1	23574.3	23995.8	24419.4	24845.9	25275.6	25708.2	26143.2	26579.9	27017.1	27453.9	27889.3	28322.6	28753.1	29180.3	29603.7	30022.9	30437.5	30847.1	31251.7	31651.2	32045.9	32436.7	32824.9	33212.3	33601.3	33994.4	34394.3	34803.1	35222.5	35652.6	36092.2	36538.9	36989.4	37439.9	37887.5	38329.4	38763.7	39188.4	39601.7	40001.3	40385.1	40750.5	41095.5	41418.2	41718.2	41996.5	42256.3	42501.6	42737.1	42968	43200.2	43440.8	43699.3	43990.4	44337.7
3.42	47023.3	47023.2	47008.6	46946.7	46826.8	46636.9	46346	45895.1	45220.6	44381.7	43569.7	42877.3	42291.8	41780.8	41318.7	40887.5	40474.4	40070	39666.8	39258.4	38840.5	38418.1	37997.8	37580.5	37164.4	36746.6	36324.3	35894.7	35455.9	35007	34548.9	34083.8	33615.1	33146.3	32679.9	32217.5	31759.3	31305.2	30855.3	30409.4	29967.5	29529.3	29094.5	28662.6	28233.2	27805.8	27379.8	26954.6	26529.4	26103.4	25675.8	25246.1	24813.7	24378.9	23941.9	23503.4	23064.2	22625.3	22187.3	21751.2	21317.4	20886.5	20459.3	20036.6	19619.3	19209.1	18807.9	18418.2	18042.6	17681.7	17334.3	17002.2	16684.7	16430.7	16543.9	16949.6	17444.7	17935.6	18406.4	18864.4	19316	19761.9	20202	20637.3	21068.5	21496.6	21922.1	22345.7	22768.1	23190	23612.2	24035.7	24461.1	24888.9	25319.3	25752	26186.6	26622.3	27058.2	27493.6	27927.8	28360.2	28790.2	29217.5	29641.7	30062.4	30479.2	30891.8	31300.1	31704.1	32104.1	32500.9	32895.8	33290.5	33687.2	34088.4	34496.4	34912.8	35338.8	35773.7	36216	36662.9	37111.1	37557.9	38000.7	38437.8	38867.8	39289.4	39701	40100.5	40485.6	40853.7	41202.3	41529.3	41833.9	42117.4	42383.1	42635.9	42881.3	43125.3	43375.4	43641.5	43937.9	44287.7	44731.7
3.6	47023.3	47022.8	46992.1	46893.1	46718.5	46447.1	46029	45400.1	44589.1	43774.1	43071.5	42480.4	41969.5	41511.9	41088.8	40686.8	40296.4	39909.9	39521.4	39125.4	38718	38302.6	37885.2	37467.6	37049	36627.4	36200.6	35766.8	35324.8	34874.7	34418.1	33957.8	33496.8	33038.1	32583.2	32132.5	31685.4	31241.1	30799.1	30359.5	29922.1	29487	29054.1	28623.2	28194	27766.2	27339.4	26913	26486.5	26059.1	25630.5	25200	24767.6	24333.3	23897.6	23460.9	23024	22587.5	22151.8	21717.5	21285	20854.8	20427.3	20003.3	19583.8	19170.1	18764.1	18368.3	17985.2	17615.3	17257.3	16913.7	16583.7	16349.9	16562.1	17028.9	17536.3	18019	18476.3	18921.1	19362.2	19801.1	20237	20670	21100.3	21528.5	21954.9	22379.9	22804.1	23228.1	23652.5	24078.1	24505.2	24934.3	25365.4	25798.1	26232.1	26666.7	27101.3	27535.3	27968.2	28399.7	28829.4	29256.9	29682	30104.3	30523.7	30939.7	31352.2	31761.2	32167.1	32570.6	32972.9	33375.5	33780.7	34190.5	34606.9	35031	35463.1	35902.2	36346.2	36792.3	37237.7	37680.1	38118	38550.4	38976.5	39395.6	39806.2	40206.5	40594.1	40966.1	41319.7	41652.4	41963.3	42253.6	42527.6	42790.6	43049.4	43311.9	43588	43892.3	44247.8	44694.4	45300
3.78	47023.3	47020.9	46960.6	46806.5	46552.1	46159	45565.6	44778.3	43959.8	43246.4	42649.1	42137.6	41683.8	41267.7	40875.6	40497.3	40125.3	39753.5	39376.9	38990.9	38591.9	38181.8	37766.2	37347.5	36925.9	36500.1	36068.9	35631.1	35186.7	34736.7	34283.1	33828.9	33376.9	32929	32485.8	32046.7	31610.5	31175.7	30741.5	30307.9	29874.9	29442.9	29011.9	28581.9	28152.8	27724.5	27296.7	26869	26441.1	26012.4	25582.7	25151.6	24719.2	24285.6	23851.3	23416.7	22982.2	22548.1	22114.8	21682.3	21251.1	20821.4	20393.5	19968.1	19545.9	19128.3	18716.8	18313.9	17922.2	17541.7	17171.1	16813.7	16468.3	16273	16599.5	17117.9	17630.1	18102.2	18546	18978.3	19409.4	19841.5	20273.4	20704.2	21133.8	21562.1	21989.5	22416.1	22842.3	23268.5	23695.2	24122.9	24551.8	24982.2	25413.8	25846.5	26279.8	26713.2	27146.3	27578.9	28010.5	28441.1	28870.5	29298.4	29724.6	30148.9	30571	30990.8	31408	31822.7	32235.2	32646.1	33056.5	33468	33882.3	34301.2	34726.2	35157.7	35595.5	36037.9	36482.5	36926.8	37368.5	37806.3	38239.2	38667.2	39090	39507.2	39917.7	40320	40711.4	41089	41449.4	41789.9	42109.1	42408.8	42694	42971.4	43249.4	43538.6	43854.1	44218.8	44672.5	45282.2	46110.7
3.96	47023.3	47014.7	46902.7	46667.4	46293.5	45726.3	44955.6	44130.1	43403.8	42799.3	42286.6	41836	41426.3	41043	40675.7	40316.5	39959.6	39599.8	39232.7	38854.5	38461.8	38055.5	37640.5	37219.9	36794.7	36364.5	35929	35487.9	35042.2	34593.6	34144.7	33698	33255.9	32819.4	32388	31960.4	31534.7	31109.1	30682.6	30254.8	29826.1	29397	28967.8	28538.6	28109.5	27680.6	27251.7	26822.7	26393.2	25963.2	25532.4	25100.8	24668.5	24235.9	23803.2	23370.7	22938.7	22507.2	22076.2	21645.7	21215.7	20786.3	20357.9	19930.8	19505.7	19083.5	18665.8	18254.8	17852.9	17459.7	17073.9	16699.6	16335.3	16207.3	16657.9	17215.1	17725.3	18185	18615.4	19035.8	19457.5	19883.2	20311.2	20740	21168.8	21597.5	22026	22454.3	22882.6	23311.2	23740.4	24170.3	24601	25032.5	25464.7	25897.2	26329.6	26761.7	27193.3	27624.3	28054.7	28484.5	28913.7	29342.1	29769.6	30196.1	30621.4	31045.3	31467.8	31888.9	32308.7	32727.9	33147.4	33568.4	33992.5	34421	34854.6	35293.2	35735.8	36180.3	36624.4	37066	37503.4	37936.2	38364.3	38788.2	39208.3	39624.5	40036.2	40441.8	40838.8	41224	41593.7	41944.7	42275.3	42587.9	42888.9	43186.9	43493.3	43823.7	44202	44668.1	45288.3	46121.5	47032.3
4.14	47023.3	46996.7	46800.1	46442.5	45892.4	45129	44289.3	43545.9	42932.4	42417.7	41969.8	41566.1	41190.9	40833.7	40486.4	40142.9	39798.1	39447.8	39088.2	38715.8	38327.3	37923.3	37507.8	37084.4	36655.1	36220.4	35780.9	35337.5	34891.8	34446.3	34003.5	33565.8	33134.5	32709.6	32290.1	31873.8	31458.3	31041.6	30622.3	30200.2	29775.7	29349.4	28921.8	28493.3	28064.2	27634.5	27204.4	26773.9	26342.9	25911.5	25479.6	25047.6	24615.6	24184.1	23753.2	23323	22893.7	22464.8	22036.1	21607.5	21178.7	20749.6	20320.5	19891.4	19462.9	19035.5	18610.7	18190.2	17776.4	17367.8	16963.5	16568.4	16180.4	16163.2	16737.3	17318.6	17821	18267.2	18684.5	19093.6	19506.5	19926.1	20350.4	20777.2	21205.5	21634.7	22064.4	22494.6	22925.2	23356.4	23788	24220.2	24652.7	25085.4	25517.9	25950	26381.4	26812.1	27242.1	27671.6	28100.8	28529.9	28958.9	29387.9	29817	30246	30674.9	31103.6	31532	31960.1	32388.2	32816.6	33246.1	33677.6	34112.1	34550.4	34992.4	35437.4	35883.7	36329.1	36771.5	37209.4	37642	38069.7	38493.2	38913.5	39331.7	39748	40162.2	40572.9	40977.8	41373.4	41755.8	42121.1	42467.6	42798.5	43122.4	43451.3	43801.8	44199.1	44684.4	45322.9	46164.2	47063.6	47774.8
4.32	47023.3	46951.5	46620.6	46078.3	45309.4	44443.1	43675.2	43049.8	42532.1	42086.5	41688.3	41320.9	40973.1	40636.8	40305.7	39974.7	39639.7	39296.8	38942.7	38574.2	38188.3	37784.8	37367.6	36940.7	36506.8	36067.6	35624.8	35180.2	34736.3	34295.5	33860.5	33432.9	33013	32600.1	32192.3	31787	31381.4	30973.2	30560.9	30144.2	29723.7	29300	28874	28446.1	28016.7	27586.2	27154.8	26722.7	26290	25857.2	25424.4	24992.1	24560.6	24130.3	23701.4	23273.7	22847.1	22420.9	21994.7	21567.9	21140.1	20711.3	20281.2	19849.8	19417.4	18984.2	18551	18119.5	17691.5	17264.1	16836.9	16415.6	15997.4	16153.3	16836.3	17426.6	17916.6	18348.5	18753.1	19151.6	19556.2	19970.1	20390.9	20816	21243.9	21673.6	22104.7	22537	22970.2	23404	23838.3	24272.7	24706.9	25140.6	25573.4	26005	26435.3	26864.5	27292.8	27720.8	28148.8	28577.1	29006.2	29436.1	29866.9	30298.8	30731.8	31165.7	31600.8	32036.8	32474.1	32912.8	33353.3	33796.1	34241.7	34689.8	35139.8	35590.2	36038.8	36483.7	36923.2	37356.6	37784	38206.6	38625.8	39043.3	39460.5	39878.3	40296.7	40714.8	41130.6	41540.5	41940.4	42325.6	42694.7	43052.6	43411.4	43789.2	44212.9	44725.8	45392.3	46245.2	47121.7	47808.6	48314.4
4.5	47023.3	46848.8	46307.5	45513.7	44599.8	43794.9	43152.8	42630.6	42186.8	41793.8	41433.9	41095.2	40769.3	40449.8	40131.8	39810.9	39483.5	39146.1	38795.7	38429.2	38044	37639.6	37219.4	36788.2	36349.5	35906.3	35461.1	35016.9	34576.4	34142.3	33716.5	33299.9	32892	32491.1	32094.9	31700.3	31304.2	30904	30498.4	30086.9	29670.1	29249	28824.3	28396.8	27967.1	27535.6	27102.7	26668.9	26234.6	25800.4	25366.7	24934.2	24503.4	24074.6	23647.9	23222.9	22799	22375.6	21951.8	21526.8	21100	20671.2	20239.9	19805.9	19369	18929.1	18486.4	18041.8	17596.7	17146.1	16689.8	16235	15777.4	16189	16951.5	17537.2	18011.6	18428.8	18821.2	19209.7	19606.7	20015.2	20432.7	20856.3	21283.8	21714.4	22147.1	22581.6	23017.5	23454.1	23891.1	24327.9	24763.8	25198.4	25631.2	26062.1	26491.2	26918.7	27345.4	27771.8	28198.6	28626.4	29055.6	29486.5	29919.5	30354.6	30792.1	31232.1	31674.5	32119.6	32567.1	33017.3	33469.9	33924.9	34381.8	34839.6	35296.8	35751.2	36200.7	36643.6	37079.1	37507.2	37929.2	38346.9	38762.3	39177.8	39595.3	40016.1	40441	40869.5	41300.1	41729.8	42154.2	42568.3	42971	43370.5	43786	44246.8	44799.1	45505.2	46370.4	47210.5	47859.1	48347.2	48737.2
4.68	47023.3	46630	45775.2	44773.7	43909.1	43242.6	42713.9	42271.3	41883.5	41530.9	41201	40885.1	40576.7	40270.8	39963.3	39650.3	39328.5	38994.9	38646.4	38280.3	37894.1	37487.1	37062.9	36626.6	36183.1	35736.5	35290.3	34848.2	34413.1	33987.4	33572.3	33167.5	32771.8	32383	31998	31613.6	31226.6	30834.1	30434.8	30028.2	29615	29196.2	28772.8	28345.6	27915.3	27482.6	27048.2	26612.6	26176.6	25741	25306.6	24874.1	24444.2	24017.1	23592.7	23170.5	22749.6	22329	21907.5	21484.2	21058.4	20629.4	20196.7	19759.6	19317.6	18869.9	18416.1	17956.1	17489.9	17010	16516.4	16017.3	15507.8	16276.8	17079	17649.1	18105.5	18508	18888.7	19268	19657.8	20061.4	20475.9	20898	21325.5	21757	22191.6	22628.5	23067.2	23506.8	23946.6	24385.7	24823.2	25258.6	25691.3	26121.4	26549	26974.8	27399.7	27824.6	28250.3	28677.6	29107.1	29539.4	29974.8	30413.6	30856.2	31302.9	31753.7	32208.8	32668	33130.8	33596.7	34064.6	34533.1	35000.1	35463.2	35920	36368.7	36808.2	37238.5	37660.9	38077.4	38490.4	38902.8	39317.3	39736.5	40162.5	40596.6	41039.5	41490.7	41948.4	42408.4	42866.1	43321.8	43790.7	44305.4	44914.7	45673.5	46545	47331.2	47929.4	48390.4	48770.8	49104.2
4.86	47023.3	46180.3	44994.4	44023.9	43320.4	42782	42340.3	41957.6	41612.4	41291.2	40985.1	40687.5	40393.2	40098.3	39798.9	39491.9	39174	38842.4	38494.2	38126.9	37737.9	37326.9	36897.4	36455.7	36007.7	35558.6	35113.2	34675.2	34247.6	33831.9	33428.5	33036.1	32652.9	32275.9	31901.9	31527.3	31148.8	30763.7	30370.3	29968.3	29558.4	29141.8	28719.4	28292.3	27861.3	27427.3	26991.2	26553.7	26116	25679	25244	24811.7	24382.9	23957.8	23535.9	23116.7	22698.8	22281	21861.8	21440.3	21015.2	20585.8	20151.4	19710.8	19262.9	18806.3	18339.4	17860.8	17368.6	16850.7	16307.5	15748.7	15170.2	16414	17214.4	17760.7	18198	18586.1	18955.7	19326.3	19709.6	20108.6	20520.4	20941.3	21368.9	21801.5	22238.1	22677.8	23119.5	23562.2	24004.9	24446.2	24885.3	25321.3	25753.7	26182.7	26608.7	27032.7	27455.8	27879.1	28303.8	28730.7	29160.8	29594.7	30032.8	30475.9	30924.3	31378.5	31838.8	32305.3	32777.5	33254.5	33734.8	34216.3	34696.1	35171.2	35638.7	36096	36542.1	36976.7	37401.1	37817.4	38228.4	38637.4	39047.6	39462.5	39885.2	40318.7	40765.7	41228.5	41708.8	42207.2	42722	43250.5	43797.6	44392.8	45087.7	45912.5	46771.1	47482.8	48021.1	48447.5	48811	49141.5	49457
