x	t=0	t=1000	t=2000	t=3000	t=4000	t=5000	t=6000	t=7000	t=8000	t=9000	t=10000	t=11000	t=12000	t=13000	t=14000	t=15000	t=16000	t=17000	t=18000	t=19000	t=20000	t=21000	t=22000	t=23000	t=24000	t=25000	t=26000	t=27000	t=28000	t=29000	t=30000	t=31000	t=32000	t=33000	t=34000	t=35000	t=36000	t=37000	t=38000	t=39000	t=40000	t=41000	t=42000	t=43000	t=44000	t=45000	t=46000	t=47000	t=48000	t=49000	t=50000	t=51000	t=52000	t=53000	t=54000	t=55000	t=56000	t=57000	t=58000	t=59000	t=60000	t=61000	t=62000	t=63000	t=64000	t=65000	t=66000	t=67000	t=68000	t=69000	t=70000	t=71000	t=72000	t=73000	t=74000	t=75000	t=76000	t=77000	t=78000	t=79000	t=80000	t=81000	t=82000	t=83000	t=84000	t=85000	t=86000	t=87000	t=88000	t=89000	t=90000	t=91000	t=92000	t=93000	t=94000	t=95000	t=96000	t=97000	t=98000	t=99000	t=100000	t=101000	t=102000	t=103000	t=104000	t=105000	t=106000	t=107000	t=108000	t=109000	t=110000	t=111000	t=112000	t=113000	t=114000	t=115000	t=116000	t=117000	t=118000	t=119000	t=120000	t=121000	t=122000	t=123000	t=124000	t=125000	t=126000	t=127000	t=128000	t=129000	t=130000	t=131000	t=132000	t=133000	t=134000	t=135000	t=136000	t=137000	t=138000	t=139000	t=140000	t=141000	t=142000	t=143000	t=144000
0.00344828	0	3.35356e-12	3.35356e-12	3.35356e-12	3.35356e-12	3.35356e-12	3.35356e-12	3.35355e-12	3.35355e-12	3.35355e-12	3.35355e-12	3.35355e-12	3.35355e-12	3.35355e-12	3.35355e-12	3.35355e-12	3.35355e-12	3.35355e-12	3.35355e-12	3.35354e-12	3.35354e-12	3.35354e-12	3.35354e-12	3.35355e-12	3.35355e-12	3.35355e-12	3.35355e-12	3.35355e-12	3.35355e-12	3.35355e-12	3.35355e-12	3.35355e-12	3.35355e-12	3.35355e-12	3.35355e-12	3.35354e-12	3.35354e-12	3.35354e-12	3.35354e-12	3.35354e-12	3.35354e-12	3.35355e-12	3.35355e-12	3.35355e-12	3.35355e-12	3.35355e-12	3.35355e-12	3.35355e-12	3.35355e-12	3.35355e-12	3.35355e-12	3.35355e-12	3.35355e-12	3.35355e-12	3.35355e-12	3.35355e-12	3.35355e-12	3.35355e-12	3.35355e-12	3.35355e-12	3.35355e-12	3.35355e-12	3.35355e-12	3.35355e-12	3.35355e-12	3.35355e-12	3.35356e-12	3.35357e-12	3.35357e-12	3.35353e-12	3.35353e-12	3.35354e-12	3.35354e-12	-3.36818e-12	-3.36825e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36828e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12	-3.36826e-12	-3.36826e-12	-3.36826e-12	-3.36826e-12	-3.36826e-12	-3.36826e-12	-3.36827e-12	-3.36827e-12	-3.36827e-12
0.0037931	0	4.05781e-12	4.05781e-12	4.0578e-12	4.0578e-12	4.0578e-12	4.0578e-12	4.0578e-12	4.0578e-12	4.0578e-12	4.0578e-12	4.0578e-12	4.0578e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.05779e-12	4.0578e-12	4.0578e-12	4.05782e-12	4.05782e-12	4.05777e-12	4.05777e-12	4.05778e-12	4.05778e-12	-4.0755e-12	-4.07558e-12	-4.0756e-12	-4.07561e-12	-4.07561e-12	-4.07561e-12	-4.07561e-12	-4.07561e-12	-4.07561e-12	-4.07561e-12	-4.07561e-12	-4.0756e-12	-4.0756e-12	-4.0756e-12	-4.0756e-12	-4.0756e-12	-4.0756e-12	-4.0756e-12	-4.0756e-12	-4.0756e-12	-4.0756e-12	-4.07561e-12	-4.07561e-12	-4.07561e-12	-4.07561e-12	-4.07561e-12	-4.07561e-12	-4.07561e-12	-4.07561e-12	-4.0756e-12	-4.0756e-12	-4.0756e-12	-4.0756e-12	-4.0756e-12	-4.0756e-12	-4.0756e-12	-4.0756e-12	-4.0756e-12	-4.0756e-12	-4.0756e-12	-4.0756e-12	-4.0756e-12	-4.0756e-12	-4.0756e-12	-4.0756e-12	-4.0756e-12	-4.0756e-12	-4.0756e-12	-4.0756e-12	-4.0756e-12	-4.0756e-12	-4.07561e-12	-4.07561e-12	-4.07561e-12	-4.07561e-12	-4.07561e-12	-4.07561e-12	-4.07561e-12	-4.07561e-12	-4.07561e-12	-4.07561e-12	-4.07561e-12	-4.0756e-12	-4.0756e-12	-4.07559e-12	-4.07559e-12	-4.07559e-12	-4.0756e-12	-4.0756e-12	-4.0756e-12	-4.07561e-12	-4.07561e-12
0.00413793	0	4.82912e-12	4.82912e-12	4.82912e-12	4.82912e-12	4.82912e-12	4.82912e-12	4.82912e-12	4.82912e-12	4.82912e-12	4.82911e-12	4.82911e-12	4.82911e-12	4.82911e-12	4.82911e-12	4.82911e-12	4.82911e-12	4.82911e-12	4.8291e-12	4.8291e-12	4.8291e-12	4.8291e-12	4.8291e-12	4.82911e-12	4.82911e-12	4.82911e-12	4.82911e-12	4.82911e-12	4.82911e-12	4.82911e-12	4.82911e-12	4.82911e-12	4.82911e-12	4.82911e-12	4.8291e-12	4.8291e-12	4.8291e-12	4.8291e-12	4.8291e-12	4.8291e-12	4.8291e-12	4.8291e-12	4.82911e-12	4.82911e-12	4.82911e-12	4.82911e-12	4.82911e-12	4.82911e-12	4.82911e-12	4.82911e-12	4.82911e-12	4.82911e-12	4.82911e-12	4.82911e-12	4.82911e-12	4.82911e-12	4.82911e-12	4.82911e-12	4.82911e-12	4.82911e-12	4.82911e-12	4.82911e-12	4.82911e-12	4.82911e-12	4.82911e-12	4.82911e-12	4.82912e-12	4.82914e-12	4.82914e-12	4.82908e-12	4.82908e-12	4.82909e-12	4.8291e-12	-4.85018e-12	-4.85028e-12	-4.85031e-12	-4.85031e-12	-4.85031e-12	-4.85032e-12	-4.85032e-12	-4.85032e-12	-4.85031e-12	-4.85031e-12	-4.85031e-12	-4.85031e-12	-4.8503e-12	-4.8503e-12	-4.8503e-12	-4.8503e-12	-4.8503e-12	-4.8503e-12	-4.8503e-12	-4.85031e-12	-4.85031e-12	-4.85031e-12	-4.85031e-12	-4.85031e-12	-4.85031e-12	-4.85031e-12	-4.85031e-12	-4.85031e-12	-4.85031e-12	-4.85031e-12	-4.8503e-12	-4.8503e-12	-4.8503e-12	-4.8503e-12	-4.8503e-12	-4.8503e-12	-4.8503e-12	-4.8503e-12	-4.8503e-12	-4.8503e-12	-4.8503e-12	-4.8503e-12	-4.8503e-12	-4.8503e-12	-4.8503e-12	-4.8503e-12	-4.8503e-12	-4.8503e-12	-4.8503e-12	-4.8503e-12	-4.85031e-12	-4.85031e-12	-4.85031e-12	-4.85031e-12	-4.85031e-12	-4.85031e-12	-4.85031e-12	-4.85031e-12	-4.85031e-12	-4.85031e-12	-4.85031e-12	-4.85031e-12	-4.8503e-12	-4.8503e-12	-4.85029e-12	-4.85029e-12	-4.85029e-12	-4.8503e-12	-4.8503e-12	-4.8503e-12	-4.85031e-12	-4.85031e-12
0.00448276	0	5.66751e-12	5.66751e-12	5.66751e-12	5.66751e-12	5.66751e-12	5.66751e-12	5.66751e-12	5.6675e-12	5.6675e-12	5.6675e-12	5.6675e-12	5.6675e-12	5.6675e-12	5.6675e-12	5.66749e-12	5.66749e-12	5.66749e-12	5.66749e-12	5.66749e-12	5.66749e-12	5.66749e-12	5.66749e-12	5.66749e-12	5.66749e-12	5.66749e-12	5.66749e-12	5.6675e-12	5.6675e-12	5.6675e-12	5.6675e-12	5.66749e-12	5.66749e-12	5.66749e-12	5.66749e-12	5.66749e-12	5.66749e-12	5.66749e-12	5.66749e-12	5.66749e-12	5.66749e-12	5.66749e-12	5.66749e-12	5.66749e-12	5.6675e-12	5.6675e-12	5.6675e-12	5.6675e-12	5.6675e-12	5.6675e-12	5.6675e-12	5.6675e-12	5.6675e-12	5.66749e-12	5.66749e-12	5.66749e-12	5.66749e-12	5.66749e-12	5.66749e-12	5.66749e-12	5.66749e-12	5.66749e-12	5.66749e-12	5.6675e-12	5.6675e-12	5.6675e-12	5.66751e-12	5.66753e-12	5.66753e-12	5.66746e-12	5.66746e-12	5.66747e-12	5.66748e-12	-5.69222e-12	-5.69234e-12	-5.69237e-12	-5.69238e-12	-5.69238e-12	-5.69238e-12	-5.69238e-12	-5.69238e-12	-5.69238e-12	-5.69238e-12	-5.69237e-12	-5.69237e-12	-5.69237e-12	-5.69237e-12	-5.69237e-12	-5.69237e-12	-5.69237e-12	-5.69237e-12	-5.69237e-12	-5.69237e-12	-5.69237e-12	-5.69237e-12	-5.69238e-12	-5.69238e-12	-5.69238e-12	-5.69238e-12	-5.69238e-12	-5.69238e-12	-5.69237e-12	-5.69237e-12	-5.69237e-12	-5.69237e-12	-5.69237e-12	-5.69237e-12	-5.69237e-12	-5.69237e-12	-5.69237e-12	-5.69237e-12	-5.69237e-12	-5.69237e-12	-5.69237e-12	-5.69237e-12	-5.69237e-12	-5.69237e-12	-5.69237e-12	-5.69237e-12	-5.69237e-12	-5.69237e-12	-5.69237e-12	-5.69237e-12	-5.69237e-12	-5.69237e-12	-5.69238e-12	-5.69238e-12	-5.69238e-12	-5.69238e-12	-5.69238e-12	-5.69238e-12	-5.69238e-12	-5.69238e-12	-5.69238e-12	-5.69238e-12	-5.69237e-12	-5.69236e-12	-5.69236e-12	-5.69236e-12	-5.69236e-12	-5.69236e-12	-5.69237e-12	-5.69237e-12	-5.69238e-12	-5.69238e-12
0.00482759	0	6.57297e-12	6.57297e-12	6.57297e-12	6.57297e-12	6.57297e-12	6.57297e-12	6.57297e-12	6.57296e-12	6.57296e-12	6.57296e-12	6.57296e-12	6.57296e-12	6.57295e-12	6.57295e-12	6.57295e-12	6.57295e-12	6.57295e-12	6.57295e-12	6.57295e-12	6.57295e-12	6.57295e-12	6.57295e-12	6.57295e-12	6.57295e-12	6.57295e-12	6.57295e-12	6.57295e-12	6.57295e-12	6.57295e-12	6.57295e-12	6.57295e-12	6.57295e-12	6.57295e-12	6.57295e-12	6.57295e-12	6.57294e-12	6.57294e-12	6.57294e-12	6.57294e-12	6.57295e-12	6.57295e-12	6.57295e-12	6.57295e-12	6.57295e-12	6.57295e-12	6.57296e-12	6.57296e-12	6.57296e-12	6.57296e-12	6.57296e-12	6.57295e-12	6.57295e-12	6.57295e-12	6.57295e-12	6.57295e-12	6.57295e-12	6.57295e-12	6.57295e-12	6.57295e-12	6.57295e-12	6.57295e-12	6.57295e-12	6.57295e-12	6.57296e-12	6.57296e-12	6.57297e-12	6.57299e-12	6.57299e-12	6.57291e-12	6.57291e-12	6.57293e-12	6.57294e-12	-6.60163e-12	-6.60177e-12	-6.6018e-12	-6.60181e-12	-6.60182e-12	-6.60182e-12	-6.60182e-12	-6.60182e-12	-6.60181e-12	-6.60181e-12	-6.60181e-12	-6.6018e-12	-6.6018e-12	-6.6018e-12	-6.6018e-12	-6.6018e-12	-6.6018e-12	-6.6018e-12	-6.6018e-12	-6.6018e-12	-6.60181e-12	-6.60181e-12	-6.60181e-12	-6.60181e-12	-6.60181e-12	-6.60181e-12	-6.60181e-12	-6.60181e-12	-6.60181e-12	-6.6018e-12	-6.6018e-12	-6.6018e-12	-6.6018e-12	-6.6018e-12	-6.6018e-12	-6.6018e-12	-6.6018e-12	-6.6018e-12	-6.6018e-12	-6.6018e-12	-6.6018e-12	-6.6018e-12	-6.6018e-12	-6.6018e-12	-6.6018e-12	-6.6018e-12	-6.6018e-12	-6.6018e-12	-6.6018e-12	-6.6018e-12	-6.6018e-12	-6.60181e-12	-6.60181e-12	-6.60181e-12	-6.60181e-12	-6.60181e-12	-6.60181e-12	-6.60182e-12	-6.60182e-12	-6.60182e-12	-6.60182e-12	-6.60181e-12	-6.6018e-12	-6.60179e-12	-6.60179e-12	-6.60179e-12	-6.60179e-12	-6.60179e-12	-6.6018e-12	-6.6018e-12	-6.60181e-12	-6.60181e-12
0.00517241	0	7.54551e-12	7.5455e-12	7.5455e-12	7.5455e-12	7.5455e-12	7.5455e-12	7.5455e-12	7.54549e-12	7.54549e-12	7.54549e-12	7.54549e-12	7.54549e-12	7.54548e-12	7.54548e-12	7.54548e-12	7.54548e-12	7.54548e-12	7.54547e-12	7.54547e-12	7.54547e-12	7.54547e-12	7.54547e-12	7.54548e-12	7.54548e-12	7.54548e-12	7.54548e-12	7.54548e-12	7.54548e-12	7.54548e-12	7.54548e-12	7.54548e-12	7.54548e-12	7.54548e-12	7.54548e-12	7.54547e-12	7.54547e-12	7.54547e-12	7.54547e-12	7.54547e-12	7.54547e-12	7.54548e-12	7.54548e-12	7.54548e-12	7.54548e-12	7.54548e-12	7.54548e-12	7.54549e-12	7.54549e-12	7.54549e-12	7.54548e-12	7.54548e-12	7.54548e-12	7.54548e-12	7.54548e-12	7.54548e-12	7.54548e-12	7.54548e-12	7.54548e-12	7.54548e-12	7.54548e-12	7.54548e-12	7.54548e-12	7.54548e-12	7.54549e-12	7.54549e-12	7.5455e-12	7.54553e-12	7.54553e-12	7.54544e-12	7.54543e-12	7.54545e-12	7.54546e-12	-7.5784e-12	-7.57856e-12	-7.5786e-12	-7.57861e-12	-7.57861e-12	-7.57862e-12	-7.57862e-12	-7.57862e-12	-7.57861e-12	-7.57861e-12	-7.5786e-12	-7.5786e-12	-7.5786e-12	-7.5786e-12	-7.5786e-12	-7.5786e-12	-7.5786e-12	-7.5786e-12	-7.5786e-12	-7.5786e-12	-7.5786e-12	-7.5786e-12	-7.57861e-12	-7.57861e-12	-7.57861e-12	-7.57861e-12	-7.57861e-12	-7.57861e-12	-7.5786e-12	-7.5786e-12	-7.5786e-12	-7.5786e-12	-7.5786e-12	-7.5786e-12	-7.5786e-12	-7.5786e-12	-7.5786e-12	-7.5786e-12	-7.5786e-12	-7.5786e-12	-7.5786e-12	-7.5786e-12	-7.5786e-12	-7.5786e-12	-7.5786e-12	-7.5786e-12	-7.5786e-12	-7.5786e-12	-7.5786e-12	-7.5786e-12	-7.5786e-12	-7.5786e-12	-7.57861e-12	-7.57861e-12	-7.57861e-12	-7.57861e-12	-7.57861e-12	-7.57861e-12	-7.57862e-12	-7.57862e-12	-7.57861e-12	-7.57861e-12	-7.5786e-12	-7.57859e-12	-7.57858e-12	-7.57858e-12	-7.57858e-12	-7.57859e-12	-7.57859e-12	-7.5786e-12	-7.57861e-12	-7.57861e-12
0.00551724	0	8.58511e-12	8.58511e-12	8.58511e-12	8.5851e-12	8.5851e-12	8.5851e-12	8.5851e-12	8.5851e-12	8.58509e-12	8.58509e-12	8.58509e-12	8.58509e-12	8.58508e-12	8.58508e-12	8.58508e-12	8.58508e-12	8.58507e-12	8.58507e-12	8.58507e-12	8.58507e-12	8.58507e-12	8.58507e-12	8.58507e-12	8.58508e-12	8.58508e-12	8.58508e-12	8.58508e-12	8.58508e-12	8.58508e-12	8.58508e-12	8.58508e-12	8.58508e-12	8.58508e-12	8.58507e-12	8.58507e-12	8.58507e-12	8.58507e-12	8.58507e-12	8.58507e-12	8.58507e-12	8.58507e-12	8.58508e-12	8.58508e-12	8.58508e-12	8.58508e-12	8.58508e-12	8.58509e-12	8.58509e-12	8.58509e-12	8.58508e-12	8.58508e-12	8.58508e-12	8.58508e-12	8.58508e-12	8.58508e-12	8.58508e-12	8.58507e-12	8.58507e-12	8.58507e-12	8.58508e-12	8.58508e-12	8.58508e-12	8.58508e-12	8.58509e-12	8.58509e-12	8.58511e-12	8.58513e-12	8.58513e-12	8.58503e-12	8.58503e-12	8.58505e-12	8.58506e-12	-8.62254e-12	-8.62272e-12	-8.62276e-12	-8.62278e-12	-8.62278e-12	-8.62278e-12	-8.62278e-12	-8.62278e-12	-8.62278e-12	-8.62277e-12	-8.62277e-12	-8.62276e-12	-8.62276e-12	-8.62276e-12	-8.62276e-12	-8.62276e-12	-8.62276e-12	-8.62276e-12	-8.62276e-12	-8.62276e-12	-8.62277e-12	-8.62277e-12	-8.62277e-12	-8.62277e-12	-8.62277e-12	-8.62277e-12	-8.62277e-12	-8.62277e-12	-8.62277e-12	-8.62276e-12	-8.62276e-12	-8.62276e-12	-8.62276e-12	-8.62276e-12	-8.62276e-12	-8.62276e-12	-8.62276e-12	-8.62276e-12	-8.62276e-12	-8.62276e-12	-8.62276e-12	-8.62276e-12	-8.62276e-12	-8.62276e-12	-8.62276e-12	-8.62276e-12	-8.62276e-12	-8.62276e-12	-8.62276e-12	-8.62276e-12	-8.62276e-12	-8.62277e-12	-8.62277e-12	-8.62277e-12	-8.62277e-12	-8.62278e-12	-8.62278e-12	-8.62278e-12	-8.62278e-12	-8.62278e-12	-8.62278e-12	-8.62277e-12	-8.62276e-12	-8.62275e-12	-8.62274e-12	-8.62274e-12	-8.62274e-12	-8.62275e-12	-8.62275e-12	-8.62276e-12	-8.62277e-12	-8.62278e-12
0.00586207	0	9.69178e-12	9.69178e-12	9.69178e-12	9.69178e-12	9.69177e-12	9.69177e-12	9.69177e-12	9.69177e-12	9.69176e-12	9.69176e-12	9.69176e-12	9.69176e-12	9.69175e-12	9.69175e-12	9.69175e-12	9.69175e-12	9.69174e-12	9.69174e-12	9.69174e-12	9.69174e-12	9.69174e-12	9.69174e-12	9.69174e-12	9.69175e-12	9.69175e-12	9.69175e-12	9.69175e-12	9.69175e-12	9.69175e-12	9.69175e-12	9.69175e-12	9.69175e-12	9.69175e-12	9.69174e-12	9.69174e-12	9.69174e-12	9.69174e-12	9.69174e-12	9.69174e-12	9.69174e-12	9.69174e-12	9.69175e-12	9.69175e-12	9.69175e-12	9.69175e-12	9.69175e-12	9.69176e-12	9.69176e-12	9.69176e-12	9.69175e-12	9.69175e-12	9.69175e-12	9.69175e-12	9.69175e-12	9.69175e-12	9.69175e-12	9.69174e-12	9.69174e-12	9.69174e-12	9.69174e-12	9.69175e-12	9.69175e-12	9.69175e-12	9.69176e-12	9.69176e-12	9.69178e-12	9.69181e-12	9.69181e-12	9.69169e-12	9.69169e-12	9.69171e-12	9.69173e-12	-9.73404e-12	-9.73424e-12	-9.73429e-12	-9.7343e-12	-9.73431e-12	-9.73431e-12	-9.73431e-12	-9.73431e-12	-9.73431e-12	-9.7343e-12	-9.73429e-12	-9.73429e-12	-9.73429e-12	-9.73429e-12	-9.73429e-12	-9.73429e-12	-9.73429e-12	-9.73429e-12	-9.73429e-12	-9.73429e-12	-9.73429e-12	-9.7343e-12	-9.7343e-12	-9.7343e-12	-9.7343e-12	-9.7343e-12	-9.7343e-12	-9.7343e-12	-9.73429e-12	-9.73429e-12	-9.73429e-12	-9.73429e-12	-9.73429e-12	-9.73429e-12	-9.73428e-12	-9.73429e-12	-9.73429e-12	-9.73429e-12	-9.73429e-12	-9.73429e-12	-9.73429e-12	-9.73429e-12	-9.73429e-12	-9.73428e-12	-9.73428e-12	-9.73428e-12	-9.73428e-12	-9.73429e-12	-9.73429e-12	-9.73429e-12	-9.73429e-12	-9.73429e-12	-9.7343e-12	-9.7343e-12	-9.7343e-12	-9.7343e-12	-9.73431e-12	-9.73431e-12	-9.73431e-12	-9.73431e-12	-9.73431e-12	-9.7343e-12	-9.73429e-12	-9.73427e-12	-9.73427e-12	-9.73427e-12	-9.73427e-12	-9.73427e-12	-9.73428e-12	-9.73429e-12	-9.7343e-12	-9.73431e-12
0.0062069	0	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08655e-11	1.08656e-11	1.08656e-11	1.08654e-11	1.08654e-11	1.08655e-11	1.08655e-11	-1.09129e-11	-1.09131e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11	-1.09132e-11
0.00655172	0	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21063e-11	1.21064e-11	1.21064e-11	1.21062e-11	1.21062e-11	1.21063e-11	1.21063e-11	-1.21591e-11	-1.21594e-11	-1.21594e-11	-1.21595e-11	-1.21595e-11	-1.21595e-11	-1.21595e-11	-1.21595e-11	-1.21595e-11	-1.21595e-11	-1.21594e-11	-1.21594e-11	-1.21594e-11	-1.21594e-11	-1.21594e-11	-1.21594e-11	-1.21594e-11	-1.21594e-11	-1.21594e-11	-1.21594e-11	-1.21594e-11	-1.21594e-11	-1.21595e-11	-1.21595e-11	-1.21595e-11	-1.21595e-11	-1.21595e-11	-1.21594e-11	-1.21594e-11	-1.21594e-11	-1.21594e-11	-1.21594e-11	-1.21594e-11	-1.21594e-11	-1.21594e-11	-1.21594e-11	-1.21594e-11	-1.21594e-11	-1.21594e-11	-1.21594e-11	-1.21594e-11	-1.21594e-11	-1.21594e-11	-1.21594e-11	-1.21594e-11	-1.21594e-11	-1.21594e-11	-1.21594e-11	-1.21594e-11	-1.21594e-11	-1.21594e-11	-1.21594e-11	-1.21594e-11	-1.21595e-11	-1.21595e-11	-1.21595e-11	-1.21595e-11	-1.21595e-11	-1.21595e-11	-1.21595e-11	-1.21595e-11	-1.21595e-11	-1.21594e-11	-1.21594e-11	-1.21594e-11	-1.21594e-11	-1.21594e-11	-1.21594e-11	-1.21594e-11	-1.21594e-11	-1.21595e-11	-1.21595e-11
