x	t=0	t=1000	t=2000	t=3000	t=4000	t=5000	t=6000	t=7000	t=8000	t=9000	t=10000	t=11000	t=12000	t=13000	t=14000	t=15000	t=16000	t=17000	t=18000	t=19000	t=20000	t=21000	t=22000	t=23000	t=24000	t=25000	t=26000	t=27000	t=28000	t=29000	t=30000	t=31000	t=32000	t=33000	t=34000	t=34135
0.00758621	0	-3.77673e-05	-3.76728e-05	-3.75861e-05	-3.75069e-05	-3.74353e-05	-3.73709e-05	-3.73137e-05	-3.72636e-05	-3.72206e-05	-3.71844e-05	-3.71551e-05	-3.71327e-05	-3.71171e-05	-3.71084e-05	-3.71065e-05	-3.71115e-05	-3.71233e-05	-3.71419e-05	-3.71674e-05	-3.71996e-05	-3.72386e-05	-3.72845e-05	-3.73376e-05	-3.73979e-05	-3.74657e-05	-3.75409e-05	-3.76237e-05	-3.77142e-05	-3.78125e-05	-3.79187e-05	-3.8033e-05	-3.81553e-05	-3.82851e-05	-3.84303e-05	-3.84501e-05
0.00793103	0	-3.77673e-05	-3.76728e-05	-3.75861e-05	-3.75069e-05	-3.74353e-05	-3.73709e-05	-3.73137e-05	-3.72636e-05	-3.72206e-05	-3.71844e-05	-3.71551e-05	-3.71326e-05	-3.71171e-05	-3.71084e-05	-3.71065e-05	-3.71115e-05	-3.71233e-05	-3.71419e-05	-3.71674e-05	-3.71996e-05	-3.72386e-05	-3.72845e-05	-3.73376e-05	-3.73979e-05	-3.74657e-05	-3.75409e-05	-3.76237e-05	-3.77142e-05	-3.78125e-05	-3.79187e-05	-3.8033e-05	-3.81553e-05	-3.82851e-05	-3.84303e-05	-3.84501e-05
0.00827586	0	-3.77673e-05	-3.76728e-05	-3.75861e-05	-3.75069e-05	-3.74353e-05	-3.73709e-05	-3.73137e-05	-3.72636e-05	-3.72206e-05	-3.71844e-05	-3.71551e-05	-3.71326e-05	-3.71171e-05	-3.71084e-05	-3.71065e-05	-3.71115e-05	-3.71233e-05	-3.71419e-05	-3.71674e-05	-3.71996e-05	-3.72386e-05	-3.72845e-05	-3.73376e-05	-3.73979e-05	-3.74657e-05	-3.75409e-05	-3.76237e-05	-3.77142e-05	-3.78125e-05	-3.79187e-05	-3.8033e-05	-3.81553e-05	-3.82851e-05	-3.84303e-05	-3.84501e-05
0.00862069	0	-3.77673e-05	-3.76728e-05	-3.75861e-05	-3.75069e-05	-3.74353e-05	-3.73709e-05	-3.73137e-05	-3.72636e-05	-3.72205e-05	-3.71844e-05	-3.71551e-05	-3.71326e-05	-3.71171e-05	-3.71084e-05	-3.71065e-05	-3.71115e-05	-3.71233e-05	-3.71419e-05	-3.71674e-05	-3.71996e-05	-3.72386e-05	-3.72845e-05	-3.73376e-05	-3.73979e-05	-3.74657e-05	-3.75409e-05	-3.76237e-05	-3.77142e-05	-3.78125e-05	-3.79187e-05	-3.8033e-05	-3.81553e-05	-3.82851e-05	-3.84303e-05	-3.84501e-05
0.00896552	0	-3.77673e-05	-3.76728e-05	-3.75861e-05	-3.75069e-05	-3.74353e-05	-3.73709e-05	-3.73137e-05	-3.72636e-05	-3.72205e-05	-3.71844e-05	-3.71551e-05	-3.71326e-05	-3.71171e-05	-3.71084e-05	-3.71065e-05	-3.71115e-05	-3.71233e-05	-3.71419e-05	-3.71674e-05	-3.71996e-05	-3.72386e-05	-3.72845e-05	-3.73376e-05	-3.73979e-05	-3.74657e-05	-3.75409e-05	-3.76237e-05	-3.77142e-05	-3.78125e-05	-3.79187e-05	-3.8033e-05	-3.81553e-05	-3.82851e-05	-3.84303e-05	-3.84501e-05
0.00931034	0	-3.77673e-05	-3.76728e-05	-3.75861e-05	-3.75069e-05	-3.74352e-05	-3.73709e-05	-3.73137e-05	-3.72636e-05	-3.72205e-05	-3.71844e-05	-3.71551e-05	-3.71326e-05	-3.71171e-05	-3.71084e-05	-3.71065e-05	-3.71115e-05	-3.71233e-05	-3.71419e-05	-3.71674e-05	-3.71996e-05	-3.72386e-05	-3.72845e-05	-3.73376e-05	-3.73979e-05	-3.74657e-05	-3.75409e-05	-3.76237e-05	-3.77142e-05	-3.78125e-05	-3.79187e-05	-3.8033e-05	-3.81553e-05	-3.82851e-05	-3.84303e-05	-3.84501e-05
0.00965517	0	-3.77673e-05	-3.76728e-05	-3.75861e-05	-3.75069e-05	-3.74352e-05	-3.73709e-05	-3.73137e-05	-3.72636e-05	-3.72205e-05	-3.71844e-05	-3.71551e-05	-3.71326e-05	-3.71171e-05	-3.71084e-05	-3.71065e-05	-3.71115e-05	-3.71233e-05	-3.71419e-05	-3.71674e-05	-3.71996e-05	-3.72386e-05	-3.72845e-05	-3.73376e-05	-3.73979e-05	-3.74657e-05	-3.75409e-05	-3.76237e-05	-3.77142e-05	-3.78125e-05	-3.79187e-05	-3.8033e-05	-3.81553e-05	-3.82851e-05	-3.84303e-05	-3.84501e-05
0.01	0	-3.77673e-05	-3.76728e-05	-3.75861e-05	-3.75069e-05	-3.74352e-05	-3.73709e-05	-3.73137e-05	-3.72636e-05	-3.72205e-05	-3.71844e-05	-3.71551e-05	-3.71326e-05	-3.71171e-05	-3.71084e-05	-3.71065e-05	-3.71115e-05	-3.71233e-05	-3.71419e-05	-3.71674e-05	-3.71996e-05	-3.72386e-05	-3.72845e-05	-3.73376e-05	-3.73979e-05	-3.74657e-05	-3.75409e-05	-3.76237e-05	-3.77142e-05	-3.78125e-05	-3.79187e-05	-3.8033e-05	-3.81553e-05	-3.82851e-05	-3.84303e-05	-3.84501e-05
12.01	3.56141	3.63409	3.65053	3.6623	3.67251	3.6822	3.69196	3.70217	3.7131	3.72488	3.73744	3.75044	3.76343	3.77614	3.78862	3.80115	3.81418	3.82826	3.84414	3.86262	3.88435	3.90902	3.93475	3.95928	3.98164	4.0022	4.02183	4.04149	4.06214	4.08473	4.10996	4.13748	4.16444	4.18423	4.1961	4.19919
14.6169	3.56141	3.63409	3.65053	3.66231	3.67251	3.6822	3.69196	3.70217	3.7131	3.72488	3.73744	3.75044	3.76343	3.77614	3.78862	3.80115	3.81418	3.82826	3.84414	3.86262	3.88435	3.90902	3.93475	3.95928	3.98164	4.0022	4.02183	4.04149	4.06214	4.08473	4.10997	4.13748	4.16444	4.18423	4.1961	4.19919
