x	t=0	t=1000	t=2000	t=3000	t=4000	t=5000	t=6000	t=7000	t=8000	t=9000	t=10000	t=11000	t=12000	t=13000	t=14000	t=15000	t=16000	t=17000	t=18000	t=19000	t=20000	t=21000	t=22000	t=23000	t=24000	t=25000	t=26000	t=27000	t=28000	t=29000	t=30000	t=31000	t=32000	t=33000	t=34000	t=35000	t=36000	t=37000	t=38000	t=39000	t=40000	t=41000	t=42000	t=43000	t=44000	t=45000	t=46000	t=47000	t=48000	t=49000	t=50000	t=51000	t=52000	t=53000	t=54000	t=55000	t=56000	t=57000	t=58000	t=59000	t=60000	t=61000	t=62000	t=63000	t=64000	t=65000	t=66000	t=67000	t=68000	t=69000	t=70000	t=71000	t=72000	t=73000	t=74000	t=75000	t=76000	t=77000	t=78000	t=79000	t=80000	t=81000	t=82000	t=83000	t=84000	t=85000	t=86000	t=87000	t=88000	t=89000	t=90000	t=91000	t=92000	t=93000	t=94000	t=95000	t=96000	t=97000	t=98000	t=99000	t=100000	t=101000	t=102000	t=103000	t=104000	t=105000	t=106000	t=107000	t=108000	t=109000	t=110000	t=111000	t=112000	t=113000	t=114000	t=115000	t=116000	t=117000	t=118000	t=119000	t=120000	t=121000	t=122000	t=123000	t=124000	t=125000	t=126000	t=127000	t=128000	t=129000	t=130000	t=131000	t=132000	t=133000	t=134000	t=135000	t=136000	t=137000	t=138000	t=139000	t=140000	t=141000	t=142000	t=143000	t=144000	t=145000	t=146000	t=147000	t=148000	t=149000	t=150000	t=151000	t=152000	t=153000	t=154000	t=155000	t=156000	t=157000	t=158000	t=159000	t=160000	t=161000	t=162000	t=163000	t=164000	t=165000	t=166000	t=167000	t=168000	t=169000	t=170000	t=171000	t=172000	t=173000	t=174000	t=175000	t=176000	t=177000	t=178000	t=179000	t=180000	t=181000	t=182000	t=183000	t=184000	t=185000	t=186000	t=187000	t=188000	t=189000	t=190000	t=191000	t=192000	t=193000	t=194000	t=195000	t=196000	t=197000	t=198000	t=199000	t=200000	t=201000	t=202000	t=203000	t=204000	t=205000	t=206000	t=207000	t=208000	t=209000	t=210000	t=211000	t=212000	t=213000	t=214000	t=215000	t=216000	t=217000	t=218000	t=219000	t=220000	t=221000	t=222000	t=223000	t=224000	t=225000	t=226000	t=227000	t=228000	t=229000	t=230000	t=231000	t=232000	t=233000	t=234000	t=235000	t=236000	t=237000	t=238000	t=239000	t=240000	t=241000	t=242000	t=243000	t=244000	t=245000	t=246000	t=247000	t=248000	t=249000	t=250000	t=251000	t=252000	t=253000	t=254000	t=255000	t=256000	t=257000	t=258000	t=259000	t=260000	t=261000	t=262000	t=263000	t=264000	t=265000	t=266000	t=267000	t=268000	t=269000	t=270000	t=271000	t=272000	t=273000	t=274000	t=275000	t=276000	t=277000	t=278000	t=279000	t=280000	t=281000	t=282000	t=283000	t=284000	t=285000	t=286000	t=287000	t=288000	t=289000	t=290000	t=291000	t=292000	t=293000	t=294000	t=295000	t=296000	t=297000	t=298000	t=299000	t=300000	t=301000	t=302000	t=303000	t=304000	t=305000	t=306000	t=307000	t=308000	t=309000	t=310000	t=311000	t=312000	t=313000	t=314000	t=315000	t=316000	t=317000	t=318000	t=319000	t=320000	t=321000	t=322000	t=323000	t=324000	t=325000	t=326000	t=327000	t=328000	t=329000	t=330000	t=331000	t=332000	t=333000	t=334000	t=335000	t=336000	t=337000	t=338000	t=339000	t=340000	t=341000	t=342000	t=343000	t=344000	t=345000	t=346000	t=347000	t=348000	t=349000	t=350000	t=351000	t=352000	t=353000	t=354000	t=355000	t=356000	t=357000	t=358000	t=359000	t=360000	t=361000	t=362000	t=363000	t=364000	t=365000	t=366000	t=367000	t=368000	t=369000	t=370000	t=371000	t=372000	t=373000	t=374000	t=375000	t=376000	t=377000	t=378000	t=379000	t=380000	t=381000	t=382000	t=383000	t=384000	t=385000	t=386000	t=387000	t=388000	t=389000	t=390000	t=391000	t=392000	t=393000	t=394000	t=395000	t=396000	t=397000	t=398000	t=399000	t=400000	t=401000	t=402000	t=403000	t=404000	t=405000	t=406000	t=407000	t=408000	t=409000	t=410000	t=411000	t=412000	t=413000	t=414000	t=415000	t=416000	t=417000	t=418000	t=419000	t=420000	t=421000	t=422000	t=423000	t=424000	t=425000	t=426000	t=427000	t=428000	t=429000	t=430000	t=431000	t=432000	t=433000	t=434000	t=435000	t=436000	t=437000	t=438000	t=439000	t=440000	t=441000	t=442000	t=443000	t=444000	t=445000	t=446000	t=447000	t=448000	t=449000	t=450000	t=451000	t=452000	t=453000	t=454000	t=455000	t=456000	t=457000	t=458000	t=459000	t=460000	t=461000	t=462000	t=463000	t=464000	t=465000	t=466000	t=467000	t=468000	t=469000	t=470000	t=471000	t=472000	t=473000	t=474000	t=475000	t=476000	t=477000	t=478000	t=479000	t=480000	t=481000	t=482000	t=483000	t=484000	t=485000	t=486000	t=487000	t=488000	t=489000	t=490000	t=491000	t=492000	t=493000	t=494000	t=495000	t=496000	t=497000	t=498000	t=499000	t=500000	t=501000	t=502000	t=503000	t=504000	t=505000	t=506000	t=507000	t=508000	t=509000	t=510000	t=511000	t=512000	t=513000	t=514000	t=515000	t=516000	t=517000	t=518000	t=519000	t=520000	t=521000	t=522000	t=523000	t=524000	t=525000	t=526000	t=527000	t=528000	t=529000	t=530000	t=531000	t=532000	t=533000	t=534000	t=535000	t=536000	t=537000	t=538000	t=539000	t=540000	t=541000	t=542000	t=543000	t=544000	t=545000	t=546000	t=547000	t=548000	t=549000	t=550000	t=551000	t=552000	t=553000	t=554000	t=555000	t=556000	t=557000	t=558000	t=559000	t=560000	t=561000	t=562000	t=563000	t=564000	t=565000	t=566000	t=567000	t=568000	t=569000	t=570000	t=571000	t=572000	t=573000	t=574000	t=575000	t=576000	t=577000	t=578000	t=579000	t=580000	t=581000	t=582000	t=583000	t=584000	t=585000	t=586000	t=587000	t=588000	t=589000	t=590000	t=591000	t=592000	t=593000	t=594000	t=595000	t=596000	t=597000	t=598000	t=599000	t=600000	t=601000	t=602000	t=603000	t=604000	t=605000	t=606000	t=607000	t=608000	t=609000	t=610000	t=611000	t=612000	t=613000	t=614000	t=615000	t=616000	t=617000	t=618000	t=619000	t=620000	t=621000	t=622000	t=623000	t=624000	t=625000	t=626000	t=627000	t=628000	t=629000	t=630000	t=631000	t=632000	t=633000	t=634000	t=635000	t=636000	t=637000	t=638000	t=639000	t=640000	t=641000	t=642000	t=643000	t=644000	t=645000	t=646000	t=647000	t=648000	t=649000	t=650000	t=651000	t=652000	t=653000	t=654000	t=655000	t=656000	t=657000	t=658000	t=659000	t=660000	t=661000	t=662000	t=663000	t=664000	t=665000	t=666000	t=667000	t=668000	t=669000	t=670000	t=671000	t=672000	t=673000	t=674000	t=675000	t=676000	t=677000	t=678000	t=679000	t=680000	t=681000	t=682000	t=683000	t=684000	t=685000	t=686000	t=687000	t=688000	t=689000	t=690000	t=691000	t=692000	t=693000	t=694000	t=695000	t=696000	t=697000	t=698000	t=699000	t=700000	t=701000	t=702000	t=703000	t=704000	t=705000	t=706000	t=707000	t=708000	t=709000	t=710000	t=711000	t=712000	t=713000	t=714000	t=715000	t=716000	t=717000	t=718000	t=719000	t=720000	t=721000	t=722000	t=723000	t=724000	t=725000	t=726000	t=727000	t=728000	t=729000	t=730000	t=731000	t=732000	t=733000	t=734000	t=735000	t=736000	t=737000	t=738000	t=739000	t=740000	t=741000	t=742000	t=743000	t=744000	t=745000	t=746000	t=747000	t=748000	t=749000	t=750000	t=751000	t=752000	t=753000	t=754000	t=755000	t=756000	t=757000	t=758000	t=759000	t=760000	t=761000	t=762000	t=763000	t=764000	t=765000	t=766000	t=767000	t=768000	t=769000	t=770000	t=771000	t=772000	t=773000	t=774000	t=775000	t=776000	t=777000	t=778000	t=779000	t=780000	t=781000	t=782000	t=783000	t=784000	t=785000	t=786000	t=787000	t=788000	t=789000	t=790000	t=791000	t=792000	t=793000	t=794000	t=795000	t=796000	t=797000	t=798000	t=799000	t=800000	t=801000	t=802000	t=803000	t=804000	t=805000	t=806000	t=807000	t=808000	t=809000	t=810000	t=811000	t=812000	t=813000	t=814000	t=815000	t=816000	t=817000	t=818000	t=819000	t=820000	t=821000	t=822000	t=823000	t=824000	t=825000	t=825132
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.000344828	0	1.24259e-23	1.93851e-24	3.45032e-25	7.66005e-22	7.36658e-24	1.64684e-24	6.6613e-25	9.54841e-23	4.81743e-24	1.3669e-24	6.13497e-25	3.12492e-23	3.43665e-24	1.15005e-24	7.09628e-14	1.49322e-23	2.57673e-24	1.00195e-24	9.00437e-22	8.72564e-24	2.02215e-24	8.65105e-25	1.12095e-22	5.69026e-24	1.65048e-24	7.72486e-25	3.60617e-23	4.02724e-24	1.37632e-24	7.09569e-14	1.71772e-23	3.02809e-24	1.18252e-24	1.23672e-21	9.99781e-24	2.37812e-24	1.02171e-24	1.28138e-22	6.53576e-24	1.92084e-24	9.00837e-25	4.09737e-23	4.61471e-24	1.61129e-24	7.0961e-14	1.95409e-23	3.46605e-24	1.35474e-24	1.67974e-21	1.13357e-23	2.69005e-24	1.16716e-24	1.44743e-22	7.35074e-24	2.17806e-24	1.02549e-24	4.61135e-23	5.19732e-24	1.79981e-24	7.09593e-14	2.18375e-23	3.86941e-24	1.51624e-24	2.09879e-21	1.26104e-23	3.01492e-24	1.30667e-24	1.61771e-22	8.18915e-24	2.41796e-24	1.1414e-24	5.12466e-23	5.76088e-24	2.00353e-24	7.09639e-14	2.42325e-23	4.27568e-24	1.68299e-24	2.43379e-21	1.39224e-23	3.30899e-24	1.44362e-24	1.79661e-22	9.0242e-24	2.6627e-24	1.25859e-24	5.64473e-23	6.29865e-24	2.18117e-24	1.80732e-18	2.6529e-23	4.66376e-24	1.83427e-24	2.72285e-21	1.52211e-23	3.6116e-24	1.57347e-24	1.97785e-22	9.817e-24	2.89673e-24	1.36928e-24	6.20626e-23	6.87803e-24	2.38263e-24	2.98673e-18	2.91036e-23	5.09724e-24	2.0062e-24	3.01697e-21	1.66446e-23	3.9461e-24	1.72255e-24	2.17906e-22	1.07293e-23	3.16244e-24	1.50116e-24	6.81106e-23	7.49457e-24	2.60162e-24	1.52533e-18	3.17934e-23	5.54811e-24	2.18697e-24	3.31631e-21	1.81268e-23	4.28621e-24	1.87369e-24	2.38619e-22	1.1653e-23	3.42521e-24	1.62763e-24	7.41296e-23	8.11559e-24	2.80971e-24	2.73708e-18	3.44823e-23	5.98547e-24	2.35535e-24	3.6035e-21	1.95705e-23	4.60959e-24	2.00956e-24	2.58625e-22	1.25292e-23	3.66939e-24	1.74016e-24	7.9898e-23	8.68871e-24	2.99924e-24	1.38064e-18	3.69454e-23	6.3815e-24	2.50345e-24	3.85448e-21	2.08607e-23	4.89173e-24	2.12628e-24	2.76047e-22	1.32842e-23	3.87589e-24	1.83154e-24	8.47375e-23	9.16578e-24	3.15267e-24	1.4136e-18	3.89517e-23	6.69704e-24	2.61813e-24	4.04944e-21	2.18685e-23	5.10761e-24	2.21194e-24	2.89417e-22	1.3843e-23	4.02451e-24	1.88394e-24	8.82415e-23	9.49749e-24	3.25422e-24	1.52509e-18	4.03039e-23	6.90045e-24	2.68745e-24	4.17768e-21	2.24852e-23	5.23142e-24	2.22632e-24	2.97304e-22	1.41509e-23	4.09786e-24	2.06496e-24	9.00547e-23	9.65033e-24	3.29441e-24	2.06856e-18	4.08721e-23	6.97008e-24	2.70455e-24	4.23254e-21	2.26651e-23	5.25379e-24	2.2792e-24	2.99486e-22	1.41807e-23	4.09226e-24	1.93183e-24	9.05665e-23	9.66971e-24	3.28924e-24	7.09658e-14	4.08602e-23	6.94717e-24	2.68808e-24	4.21237e-21	2.25368e-23	5.21007e-24	2.26656e-24	2.97087e-22	1.40289e-23	4.039e-24	1.94458e-24	8.89797e-23	9.47103e-24	3.21598e-24	7.09577e-14	3.99627e-23	6.7758e-24	2.61699e-24	4.12212e-21	2.19555e-23	5.06405e-24	2.02424e-24	2.89548e-22	1.36226e-23	3.91465e-24	1.9959e-24	8.64192e-23	9.1724e-24	3.10977e-24	7.09631e-14	3.87029e-23	6.54865e-24	2.52581e-24	3.99867e-21	2.1219e-23	4.88649e-24	2.19108e-24	2.80188e-22	1.31483e-23	3.77432e-24	1.61996e-24	8.34918e-23	8.84634e-24	2.99675e-24	7.09664e-14	3.73732e-23	6.31581e-24	2.43462e-24	3.8684e-21	2.04926e-23	4.7153e-24	2.01613e-24	2.71061e-22	1.27067e-23	3.64597e-24	1.70991e-24	8.0832e-23	8.55971e-24	2.89937e-24	7.09641e-14	3.62331e-23	6.12201e-24	2.36037e-24	3.75432e-21	1.99078e-23	4.58145e-24	1.95925e-24	2.63883e-22	1.23772e-23	3.55279e-24	1.654e-24	7.89473e-23	8.36578e-24	2.83539e-24	7.09651e-14	3.55144e-23	6.00477e-24	2.31662e-24	3.69242e-21	1.95851e-23	4.51075e-24	1.93042e-24	2.60096e-22	1.22228e-23	3.51162e-24	1.63609e-24	7.81073e-23	8.2917e-24	2.81316e-24	7.09687e-14	3.5277e-23	5.97506e-24	2.3077e-24	3.67468e-21	1.95328e-23	4.50609e-24	1.93072e-24	2.59568e-22	1.22383e-23	3.52173e-24	1.64278e-24	7.82946e-23	8.33493e-24	2.83234e-24	7.09664e-14	3.55062e-23	6.02857e-24	2.33223e-24	3.70136e-21	1.97351e-23	4.56322e-24	1.95835e-24	2.62149e-22	1.24091e-23	3.57856e-24	1.67207e-24	7.93843e-23	8.48011e-24	2.88752e-24	7.0966e-14	3.61279e-23	6.15258e-24	2.3845e-24	3.76386e-21	2.01432e-23	4.6698e-24	2.00764e-24	2.6721e-22	1.27006e-23	3.67116e-24	1.71842e-24	8.11489e-23	8.699e-24	2.96811e-24	7.09566e-14	3.70184e-23	6.32302e-24	2.45512e-24	3.85015e-21	2.06798e-23	4.80641e-24	2.07002e-24	2.73709e-22	1.30586e-23	3.78254e-24	1.77414e-24	8.32555e-23	8.95243e-24	3.05966e-24	7.0965e-14	3.80193e-23	6.51036e-24	2.53144e-24	3.9439e-21	2.12479e-23	4.94783e-24	2.13465e-24	2.80401e-22	1.34154e-23	3.89063e-24	1.91108e-24	8.52928e-23	9.19141e-24	3.14386e-24	7.09611e-14	3.89257e-23	6.67484e-24	2.59866e-24	4.02689e-21	2.17304e-23	5.06244e-24	2.1923e-24	2.85871e-22	1.36954e-23	3.97123e-24	1.87584e-24	8.68082e-23	9.35951e-24	3.20313e-24	7.09618e-14	3.95288e-23	6.77389e-24	2.64603e-24	4.08168e-21	2.20048e-23	5.11934e-24	2.18438e-24	2.88702e-22	1.38181e-23	4.00567e-24	1.86147e-24	8.73682e-23	9.40061e-24	3.22924e-24	7.09676e-14	3.96356e-23	6.77285e-24	2.58394e-24	4.09418e-21	2.19646e-23	5.10309e-24	2.28036e-24	2.87817e-22	1.3721e-23	3.99333e-24	1.91089e-24	8.66844e-23	9.28466e-24	3.13173e-24	7.09623e-14	3.91308e-23	6.66798e-24	2.75614e-24	4.05885e-21	2.15662e-23	5.02813e-24	2.22702e-24	2.82905e-22	1.33954e-23	4.19038e-24	2.097e-24	8.47526e-23	9.03436e-24	3.30642e-24	7.09667e-14	3.80568e-23	6.49642e-24	2.5963e-24	3.9811e-21	2.08638e-23	4.92236e-24	2.15704e-24	2.74837e-22	1.29145e-23	3.76873e-24	1.84512e-24	8.1928e-23	8.72037e-24	2.99634e-24	7.09641e-14	3.66327e-23	6.30596e-24	2.57508e-24	3.88012e-21	2.00194e-23	4.68032e-24	2.18035e-24	2.65482e-22	1.24007e-23	3.90535e-24	1.75236e-24	7.88802e-23	8.4191e-24	2.79803e-24	7.09658e-14	3.52032e-23	6.13035e-24	2.59141e-24	3.78475e-21	1.92432e-23	4.71426e-24	2.06574e-24	2.57244e-22	1.19716e-23	3.84044e-24	1.62568e-24	7.6392e-23	8.18728e-24	3.0394e-24	7.09648e-14	3.41259e-23	5.99694e-24	2.50028e-24	3.72487e-21	1.87174e-23	4.62144e-24	2.00378e-24	2.52466e-22	1.17159e-23	3.72125e-24	1.54374e-24	7.51179e-23	8.06528e-24	2.72381e-24	7.09664e-14	3.36725e-23	5.73235e-24	2.46632e-24	3.72286e-21	1.85589e-23	4.68624e-24	2.07131e-24	2.52614e-22	1.16829e-23	3.43017e-24	1.452e-24	7.54418e-23	8.08264e-24	2.96827e-24	7.09644e-14	3.3973e-23	6.12675e-24	2.41268e-24	3.78729e-21	1.88157e-23	4.60307e-24	1.9032e-24	2.58107e-22	1.1891e-23	3.32155e-24	1.60323e-24	7.74056e-23	8.24965e-24	2.9754e-24	7.0967e-14	3.50069e-23	6.10986e-24	2.46705e-24	3.90919e-21	1.94558e-23	4.66026e-24	2.07883e-24	2.68161e-22	1.23176e-23	3.66401e-24	1.74158e-24	8.06875e-23	8.54768e-24	3.23527e-24	7.09677e-14	3.66005e-23	6.33228e-24	2.62127e-24	4.06591e-21	2.03772e-23	5.0853e-24	2.28918e-24	2.80992e-22	1.28979e-23	4.0285e-24	1.93514e-24	8.47152e-23	8.93388e-24	3.03993e-24	7.09644e-14	3.84728e-23	6.60587e-24	2.58467e-24	4.22752e-21	2.14206e-23	5.41835e-24	2.34551e-24	2.94267e-22	1.35337e-23	4.23894e-24	1.79535e-24	8.87793e-23	9.34562e-24	3.18885e-24	7.09673e-14	4.03073e-23	6.88908e-24	2.78713e-24	4.36766e-21	2.24153e-23	5.46975e-24	2.4123e-24	3.05935e-22	1.41262e-23	4.00106e-24	1.97328e-24	9.22814e-23	9.72268e-24	3.33949e-24	7.09664e-14	4.18449e-23	7.14429e-24	2.85913e-24	4.47075e-21	2.32254e-23	5.50887e-24	2.37462e-24	3.14684e-22	1.46003e-23	4.38359e-24	2.08744e-24	9.48493e-23	1.00213e-23	3.57603e-24	7.09661e-14	4.29371e-23	7.34782e-24	2.58465e-24	4.53339e-21	2.37797e-23	5.65748e-24	2.42681e-24	3.2002e-22	1.49165e-23	4.3868e-24	2.10497e-24	9.63717e-23	1.02249e-23	3.79371e-24	7.09653e-14	4.35422e-23	7.49366e-24	3.11773e-24	4.55939e-21	2.40636e-23	5.76939e-24	2.57272e-24	3.22144e-22	1.50751e-23	4.61157e-24	2.09392e-24	9.68672e-23	1.03368e-23	4.10188e-24	7.09719e-14	4.36733e-23	7.58807e-24	3.13539e-24	4.5532e-21	2.40868e-23	5.28635e-24	2.60264e-24	3.21278e-22	1.5089e-23	4.52261e-24	2.00962e-24	9.64072e-23	1.03733e-23	3.85056e-24	7.09617e-14	4.3352e-23	7.63845e-24	3.25521e-24	4.51788e-21	2.38742e-23	5.60786e-24	2.57868e-24	3.17652e-22	1.49847e-23	4.55607e-24	2.00606e-24	9.50444e-23	1.03488e-23	3.7997e-24	7.09638e-14	4.26157e-23	7.64301e-24	3.09368e-24	4.45392e-21	2.34569e-23	5.61521e-24	2.45326e-24	3.11362e-22	1.47806e-23	4.67182e-24	1.85023e-24	9.28343e-23	1.02589e-23	3.72405e-24	7.09693e-14	4.15039e-23	7.56294e-24	2.79482e-24	4.36157e-21	2.28627e-23	5.93237e-24	2.05462e-24	3.02631e-22	1.44733e-23	4.35329e-24	1.79066e-24	8.98779e-23	1.0073e-23	3.6555e-24	7.0966e-14	4.00825e-23	7.4139e-24	2.6797e-24	4.24504e-21	2.21125e-23	5.81215e-24	2.1384e-24	2.92061e-22	1.4038e-23	4.31789e-24	1.65917e-24	8.64183e-23	9.76101e-24	3.16284e-24	7.09676e-14	3.84744e-23	6.95627e-24	2.57695e-24	4.11594e-21	2.12313e-23	5.45315e-24	1.96797e-24	2.80926e-22	1.34705e-23	4.04753e-24	1.45778e-24	8.29459e-23	9.33746e-24	3.15767e-24	7.09676e-14	3.69015e-23	6.73553e-24	2.37761e-24	4.00107e-21	2.03368e-23	5.22408e-24	1.81423e-24	2.7168e-22	1.28586e-23	4.07632e-24	1.45242e-24	8.02903e-23	8.88405e-24	2.87663e-24	7.09667e-14	3.5795e-23	6.88478e-24	2.3476e-24	3.94912e-21	1.9719e-23	4.8851e-24	1.90638e-24	2.68479e-22	1.24312e-23	3.88e-24	1.53547e-24	7.98832e-23	8.57877e-24	2.78532e-24	7.09672e-14	3.59296e-23	6.29405e-24	2.48713e-24	4.04969e-21	1.9935e-23	4.7436e-24	1.99814e-24	2.7896e-22	1.26272e-23	3.83579e-24	1.59551e-24	8.43666e-23	8.76841e-24	2.99319e-24	7.09661e-14	3.873e-23	6.50979e-24	2.49558e-24	4.47573e-21	2.19699e-23	5.08388e-24	2.124e-24	3.19023e-22	1.42305e-23	4.13395e-24	1.76265e-24	9.94698e-23	1.01218e-23	3.47868e-24	7.09647e-14	4.73002e-23	7.72433e-24	3.12788e-24	5.5564e-21	2.78896e-23	6.23083e-24	2.59405e-24	4.23608e-22	1.87891e-23	5.25325e-24	2.47514e-24	1.37128e-22	1.38623e-23	4.58708e-24	7.09638e-14	6.71577e-23	1.08877e-23	4.10744e-24	7.10301e-21	4.00976e-23	8.89361e-24	3.72683e-24	5.78977e-22	2.6548e-23	7.38342e-24	3.3742e-24	1.76872e-22	1.84227e-23	6.09233e-24	7.09662e-14	7.68805e-23	1.29076e-23	4.90206e-24	5.50705e-21	3.86376e-23	8.93583e-24	3.803e-24	4.01859e-22	2.08138e-23	6.06889e-24	2.84035e-24	1.03442e-22	1.16958e-23	4.06155e-24	7.09656e-14	7.07731e-14
