r(x_rel=0.25)	t=0	t=1000	t=2000	t=3000	t=4000	t=5000	t=6000	t=7000	t=8000	t=9000	t=10000	t=11000	t=12000	t=13000	t=14000	t=15000	t=16000	t=17000	t=18000	t=19000	t=20000	t=21000	t=22000	t=23000	t=24000	t=25000	t=26000	t=27000	t=28000	t=29000	t=30000	t=31000	t=32000	t=33000	t=34000	t=35000	t=36000	t=37000	t=38000	t=39000	t=40000	t=41000	t=42000	t=43000	t=44000	t=45000	t=46000	t=47000	t=48000	t=49000	t=50000	t=51000	t=52000	t=53000	t=54000	t=55000	t=56000	t=57000	t=58000	t=59000	t=60000	t=61000	t=62000	t=63000	t=64000	t=65000	t=66000	t=67000	t=68000	t=69000	t=70000	t=71000	t=72000	t=73000	t=74000	t=75000	t=76000	t=77000	t=78000	t=79000	t=80000	t=81000	t=82000	t=83000	t=84000	t=85000	t=86000	t=87000	t=88000	t=89000	t=90000	t=91000	t=92000	t=93000	t=94000	t=95000	t=96000	t=97000	t=98000	t=99000	t=100000	t=101000	t=102000	t=103000	t=104000	t=105000	t=106000	t=107000	t=108000	t=109000	t=110000	t=111000	t=112000	t=113000	t=114000	t=115000	t=116000	t=117000	t=118000	t=119000	t=120000	t=121000	t=122000	t=123000	t=124000	t=125000	t=126000	t=127000	t=128000	t=129000	t=130000	t=131000	t=132000	t=133000	t=134000	t=135000	t=136000	t=137000	t=138000	t=139000	t=140000	t=141000	t=142000	t=143000	t=144000	t=145000	t=146000	t=147000	t=148000	t=149000	t=150000	t=151000	t=152000	t=153000	t=154000	t=155000	t=156000	t=157000	t=158000	t=159000	t=160000	t=161000	t=162000	t=163000	t=164000	t=165000	t=166000	t=167000	t=168000	t=169000	t=170000	t=171000	t=172000	t=173000	t=174000	t=175000	t=176000	t=177000	t=178000	t=179000	t=180000	t=181000	t=182000	t=183000	t=184000	t=185000	t=186000	t=187000	t=188000	t=189000	t=190000	t=191000	t=192000	t=193000	t=194000	t=195000	t=196000	t=197000	t=198000	t=199000	t=200000	t=201000	t=202000	t=203000	t=204000	t=205000	t=206000	t=207000	t=208000	t=209000	t=210000	t=211000	t=212000	t=213000	t=214000	t=215000	t=216000	t=217000	t=218000	t=219000	t=220000	t=221000	t=222000	t=223000	t=224000	t=225000	t=226000	t=227000	t=228000	t=229000	t=230000	t=231000	t=232000	t=233000	t=234000	t=235000	t=236000	t=237000	t=238000	t=239000	t=240000	t=241000	t=242000	t=243000	t=244000	t=245000	t=246000	t=247000	t=248000	t=249000	t=250000	t=251000	t=252000	t=253000	t=254000	t=255000	t=256000	t=257000	t=258000	t=259000	t=260000	t=261000	t=262000	t=263000	t=264000	t=265000	t=266000	t=267000	t=268000	t=269000	t=270000	t=271000	t=272000	t=273000	t=274000	t=275000	t=276000	t=277000	t=278000	t=279000	t=280000	t=281000	t=282000	t=283000	t=284000	t=285000	t=286000	t=287000	t=288000	t=289000	t=290000	t=291000	t=292000	t=293000	t=294000	t=295000	t=296000	t=297000	t=298000	t=299000	t=300000	t=301000	t=302000	t=303000	t=304000	t=305000	t=306000	t=307000	t=308000	t=309000	t=310000	t=311000	t=312000	t=313000	t=314000	t=315000	t=316000	t=317000	t=318000	t=319000	t=320000	t=321000	t=322000	t=323000	t=324000	t=325000	t=326000	t=327000	t=328000	t=329000	t=330000	t=331000	t=332000	t=333000	t=334000	t=335000	t=336000	t=337000	t=338000	t=339000	t=340000	t=341000	t=342000	t=343000	t=344000	t=345000	t=346000	t=347000	t=348000	t=349000	t=350000	t=351000	t=352000	t=353000	t=354000	t=355000	t=356000	t=357000	t=358000	t=359000	t=360000	t=361000	t=362000	t=363000	t=364000	t=365000	t=366000	t=367000	t=368000	t=369000	t=370000	t=371000	t=372000	t=373000	t=374000	t=375000	t=376000	t=377000	t=378000	t=379000	t=380000	t=381000	t=382000	t=383000	t=384000	t=385000	t=386000	t=387000	t=388000	t=389000	t=390000	t=391000	t=392000	t=393000	t=394000	t=395000	t=396000	t=397000	t=398000	t=399000	t=400000	t=401000	t=402000	t=403000	t=404000	t=405000	t=406000	t=407000	t=408000	t=409000	t=410000	t=411000	t=412000	t=413000	t=414000	t=415000	t=416000	t=417000	t=418000	t=419000	t=420000	t=421000	t=422000	t=423000	t=424000	t=425000	t=426000	t=427000	t=428000	t=429000	t=430000	t=431000	t=432000	t=433000	t=434000	t=435000	t=436000	t=437000	t=438000	t=439000	t=440000	t=441000	t=442000	t=443000	t=444000	t=445000	t=446000	t=447000	t=448000	t=449000	t=450000	t=451000	t=452000	t=453000	t=454000	t=455000	t=456000	t=457000	t=458000	t=459000	t=460000	t=461000	t=462000	t=463000	t=464000	t=465000	t=466000	t=467000	t=468000	t=469000	t=470000	t=471000	t=472000	t=473000	t=474000	t=475000	t=476000	t=477000	t=478000	t=479000	t=480000	t=481000	t=482000	t=483000	t=484000	t=485000	t=486000	t=487000	t=488000	t=489000	t=490000	t=491000	t=492000	t=493000	t=494000	t=495000	t=496000	t=497000	t=498000	t=499000	t=500000	t=501000	t=502000	t=503000	t=504000	t=505000	t=506000	t=507000	t=508000	t=509000	t=510000	t=511000	t=512000	t=513000	t=514000	t=515000	t=516000	t=517000	t=518000	t=519000	t=520000	t=521000	t=522000	t=523000	t=524000	t=525000	t=526000	t=527000	t=528000	t=529000	t=530000	t=531000	t=532000	t=533000	t=534000	t=535000	t=536000	t=537000	t=538000	t=539000	t=540000	t=541000	t=542000	t=543000	t=544000	t=545000	t=546000	t=547000	t=548000	t=549000	t=550000	t=551000	t=552000	t=553000	t=554000	t=555000	t=556000	t=557000	t=558000	t=559000	t=560000	t=561000	t=562000	t=563000	t=564000	t=565000	t=566000	t=567000	t=568000	t=569000	t=570000	t=571000	t=572000	t=573000	t=574000	t=575000	t=576000	t=577000	t=578000	t=579000	t=580000	t=581000	t=582000	t=583000	t=584000	t=585000	t=586000	t=587000	t=588000	t=589000	t=590000	t=591000	t=592000	t=593000	t=594000	t=595000	t=596000	t=597000	t=598000	t=599000	t=600000	t=601000	t=602000	t=603000	t=604000	t=605000	t=606000	t=607000	t=608000	t=609000	t=610000	t=611000	t=612000	t=613000	t=614000	t=615000	t=616000	t=617000	t=618000	t=619000	t=620000	t=621000	t=622000	t=623000	t=624000	t=625000	t=626000	t=627000	t=628000	t=629000	t=630000	t=631000	t=632000	t=633000	t=634000	t=635000	t=636000	t=637000	t=638000	t=639000	t=640000	t=641000	t=642000	t=643000	t=644000	t=645000	t=646000	t=647000	t=648000	t=649000	t=650000	t=651000	t=652000	t=653000	t=654000	t=655000	t=656000	t=657000	t=658000	t=659000	t=660000	t=661000	t=662000	t=663000	t=664000	t=665000	t=666000	t=667000	t=668000	t=669000	t=670000	t=671000	t=672000	t=673000	t=674000	t=675000	t=676000	t=677000	t=678000	t=679000	t=680000	t=681000	t=682000	t=683000	t=684000	t=685000	t=686000	t=687000	t=688000	t=689000	t=690000	t=691000	t=692000	t=693000	t=694000	t=695000	t=696000	t=697000	t=698000	t=699000	t=700000	t=701000	t=702000	t=703000	t=704000	t=705000	t=706000	t=707000	t=708000	t=709000	t=710000	t=711000	t=712000	t=713000	t=714000	t=715000	t=716000	t=717000	t=718000	t=719000	t=720000	t=721000	t=722000	t=723000	t=724000	t=725000	t=726000	t=727000	t=728000	t=729000	t=730000	t=731000	t=732000	t=733000	t=734000	t=735000	t=736000	t=737000	t=738000	t=739000	t=740000	t=741000	t=742000	t=743000	t=744000	t=745000	t=746000	t=747000	t=748000	t=749000	t=750000	t=751000	t=752000	t=753000	t=754000	t=755000	t=756000	t=757000	t=758000	t=759000	t=760000	t=761000	t=762000	t=763000	t=764000	t=765000	t=766000	t=767000	t=768000	t=769000	t=770000	t=771000	t=772000	t=773000	t=774000	t=775000	t=776000	t=777000	t=778000	t=779000	t=780000	t=781000	t=782000	t=783000	t=784000	t=785000	t=786000	t=787000	t=788000	t=789000	t=790000	t=791000	t=792000	t=793000	t=794000	t=795000	t=796000	t=797000	t=798000	t=799000	t=800000	t=801000	t=802000	t=803000	t=804000	t=805000	t=806000	t=807000	t=808000	t=809000	t=810000	t=811000	t=812000	t=813000	t=814000	t=815000	t=816000	t=817000	t=818000	t=819000	t=820000	t=821000	t=822000	t=823000	t=824000	t=825000	t=825132
0	47023.3	47023.3	47023.3	47023.3	47023.3	47023.3	47023	47022.1	47020.4	47017.5	47013.4	47007.8	47000.8	46992.3	46982.3	46971	46958.4	46944.5	46929.5	46913.4	46896.4	46878.4	46859.5	46839.9	46819.5	46798.4	46776.7	46754.4	46731.6	46708.2	46684.3	46659.9	46635.1	46609.8	46584.1	46557.9	46531.4	46504.5	46477.2	46449.5	46421.4	46393	46364.1	46334.9	46305.3	46275.3	46244.9	46214.1	46183	46151.4	46119.4	46086.9	46054.1	46020.8	45987.1	45952.9	45918.2	45883.1	45847.4	45811.3	45774.7	45737.6	45699.9	45661.7	45622.9	45583.6	45543.8	45503.4	45462.4	45420.8	45378.6	45335.9	45292.5	45248.6	45204.2	45159.1	45113.4	45067.2	45020.5	44973.2	44925.4	44877.1	44828.3	44779	44729.4	44679.4	44628.9	44578.1	44527.1	44475.8	44424.2	44372.6	44320.8	44268.7	44216.7	44164.9	44112.8	44060.8	44009.2	43957.6	43905.9	43854.7	43803.9	43752.9	43702.1	43652.2	43602.3	43552.2	43502.9	43454.4	43405.3	43356.5	43309	43261.6	43213.4	43166.4	43120.6	43073.7	43026.7	42981.9	42937	42890.6	42845.5	42802.5	42757.6	42712	42669.4	42627.1	42582	42538	42497.7	42454.8	42409.9	42368.6	42329.1	42285.1	42241.5	42203.1	42162.7	42118	42076.8	42040.3	41997.7	41953.6	41915.9	41878.9	41834.4	41792.3	41757.8	41718	41672.9	41634.3	41601	41557.8	41513.9	41479.3	41444.3	41398.6	41357.6	41326.5	41287.1	41241.1	41204.1	41174.1	41129.9	41085.8	41053.4	41020.7	40973.5	40932.9	40904.5	40866.1	40818.7	40782.5	40755.6	40711.1	40665.9	40634.5	40605.1	40556.7	40515.3	40488.4	40452.8	40403.6	40366.9	40342.6	40299.5	40252.3	40220.5	40195.1	40146.4	40103.1	40076	40045.2	39994.5	39955.9	39932.5	39893.7	39844.1	39810.5	39788.1	39741.8	39695.6	39666.6	39641.3	39590.5	39548.9	39524.1	39491.9	39440.2	39403.2	39381.3	39340.5	39291	39258.7	39236.9	39189.2	39143.4	39115.5	39090	39038.7	38997.5	38973.4	38941	38889.5	38853	38831.5	38791.1	38741.9	38709.8	38688.2	38641.3	38595.8	38567.6	38542.6	38492.3	38451	38426.3	38395	38344.4	38307.4	38285.2	38246.6	38197.9	38164.8	38142.9	38098.2	38052.6	38023.2	37998.6	37950.4	37908.4	37882.3	37852.6	37803.4	37765.2	37741.7	37705.6	37657.5	37623	37600.2	37558.3	37512.5	37481.5	37457.1	37411.2	37368.6	37340.6	37312.2	37264.8	37225.4	37200.1	37166.3	37119.1	37083.1	37059.1	37019.7	36974.1	36941.4	36916.6	36873.1	36829.9	36800.2	36772.5	36726.7	36686.4	36659.3	36627	36580.7	36543.4	36518.1	36480.6	36435.1	36401	36375.7	36333.7	36290.1	36259	36231.5	36186.7	36145.7	36117.4	36085.7	36039.8	36001.7	35975.5	35938.7	35893.2	35858.3	35832.4	35790.9	35747.1	35715.3	35687.5	35642.8	35601.4	35572.6	35540.8	35494.7	35456.3	35429.8	35392.6	35346.8	35311.7	35285.7	35243.5	35199.3	35167.6	35139.5	35093.8	35052.4	35024	34991.3	34944.2	34906.1	34880.2	34841.4	34794.9	34760.6	34734.8	34690.4	34646.2	34615.8	34586.9	34539.1	34498.3	34471.6	34436.7	34388.1	34351.4	34326.9	34284.7	34237.7	34205.5	34180	34131.9	34088.3	34060.6	34029.9	33979.2	33940.2	33916.4	33877.3	33827.3	33793.5	33770.9	33723.2	33676.7	33648.2	33621.8	33569	33527.7	33504.1	33469.1	33415.7	33380.4	33360.2	33313.9	33264	33234.9	33213.1	33158.3	33114.4	33091	33061	33003.7	32966.9	32948.4	32905.1	32851.1	32821.4	32804.1	32748.1	32701	32677.8	32653.9	32592.1	32553.4	32535.9	32497.9	32438.6	32408.2	32394.4	32339.5	32288.1	32265.1	32248	32182	32140.6	32123.7	32093.1	32027.4	31995.7	31983.6	31933.5	31876.3	31853	31842	31774.1	31728.6	31712	31691	31617.9	31583.9	31572.5	31531.2	31465.9	31441.6	31433.7	31369.6	31317.9	31301.1	31289.9	31211.2	31173.2	31161.8	31133.1	31057.6	31031	31023.5	30969.7	30908.7	30890.7	30885.3	30808.2	30763.5	30751.7	30737.4	30652.1	30621.2	30613.5	30575.3	30501.5	30480.9	30476	30410.4	30355.3	30341.9	30337.5	30250.5	30212.4	30203.8	30185	30097	30071.7	30066.3	30019.4	29948.9	29932.5	29929.2	29854.7	29804.8	29794.4	29790	29696.8	29663.4	29656.9	29633.7	29545.4	29523.8	29519.7	29466.5	29399.2	29385.3	29382.8	29302.7	29256.4	29247.6	29242.8	29146.5	29115.9	29110.3	29084.4	28996.6	28976.8	28973.3	28917	28851.5	28838.7	28836.5	28754.2	28709.4	28701.2	28696.2	28599	28569.3	28564	28537.5	28450	28430.5	28427.1	28370.6	28305.3	28292.5	28290.3	28208.6	28163.4	28155.1	28150.2	28053.9	28023.5	28017.9	27992.5	27905	27884.7	27881	27826.8	27760.3	27746.6	27744.2	27665.2	27618.3	27609.1	27604.6	27510.4	27478.2	27471.9	27448.9	27361.3	27339.2	27335	27284.5	27216.2	27201.1	27198.1	27123.2	27073.8	27063.4	27059.1	26968	26933.3	26926.1	26905.7	26818.3	26794.1	26789	26742.6	26672.5	26655.6	26652.1	26581.5	26529.6	26517.8	26513.6	26425.7	26388.6	26380.3	26362.1	26275.2	26249	26243.2	26200.3	26128.7	26110.2	26106.2	26039	25985.1	25972.2	25967.9	25882.6	25843.6	25834.5	25817.7	25731.3	25703.6	25697.2	25656.5	25584.1	25564.6	25560.1	25494.9	25439.9	25426.3	25421.9	25337.8	25298	25288.5	25272.1	25185.8	25157.6	25151.1	25110.6	25038	25018.4	25013.9	24948.4	24893.5	24880	24875.7	24790.7	24751.3	24742.2	24725.1	24638.2	24610.9	24604.7	24562.4	24490.3	24471.7	24467.6	24399.2	24345.8	24333.3	24329	24241.1	24203.7	24195.5	24176.5	24088.7	24063.5	24058.2	24011.7	23941.1	23924.5	23921.1	23847.6	23797	23786.3	23782	23689.5	23655.5	23648.7	23626.2	23537.8	23515.7	23511.5	23458.7	23391.1	23377.1	23374.6	23294.1	23247.9	23239.3	23234.4	23136.9	23107.2	23102	23074.3	22986.5	22968.1	22965	22904.4	22841.1	22829.9	22828.2	22740.1	22699.1	22692.5	22686.3	22584.4	22559.2	22555.4	22521.4	22435.7	22420.7	22418.6	22350	22291.8	22283	22281.8	22186.9	22150.8	22145.8	22137.8	22033.1	22011.7	22009	21968.8	21886.1	21873.8	21872.2	21797.1	21743.4	21736.4	21735.6	21635.6	21603.4	21599.4	21589.6	21483.6	21464.8	21462.6	21418.3	21338	21327.2	21326	21247.2	21196.2	21190	21189.3	21087.3	21056.7	21053.2	21042.5	20936.5	20918.5	20916.4	20871.4	20791.7	20781	20779.8	20701.6	20650.3	20643.9	20643.2	20542.6	20510.9	20507	20497.4	20392.3	20372.7	20370.3	20329.2	20247.5	20235.2	20233.7	20161.3	20106	20098.1	20097	20002.8	19966.4	19961.2	19954.1	19852.1	19828	19824.4	19791.9	19706.7	19690.3	19687.7	19627.2	19564.5	19553	19551.1	19469.1	19424.4	19415.9	19411.4	19317.8	19285.5	19279.1	19257.9	19171.4	19147.4	19142.3	19098.7	19028.3	19009.8	19005.6	18942.6	18887.3	18872.6	18868.2	18791.4	18747.7	18735.6	18723.7	18644.3	18609.1	18598.8	18572.8	18500.4	18471.3	18462.2	18421.4	18358.7	18334	18325.6	18272.4	18218.7	18197	18187.1	18126.3	18079.8	18060.5	18044.8	17982.7	17942	17924.2	17900.6	17841.2	17804.9	17788.2	17756.6	17701.5	17668.5	17652.3	17613.9	17563.2	17532.7	17515.6	17472.8	17426.2	17397.5	17378.1	17333.4	17290.2	17262.9	17240.3	17195.6	17155.2	17128.9	17103	17059.2	17021.1	17017
0.18	47023.3	47023.3	47023.3	47023.3	47023.3	47023.2	47022.9	47021.9	47019.9	47016.9	47012.5	47006.7	46999.4	46990.6	46980.5	46968.9	46956	46941.9	46926.7	46910.4	46893.2	46875	46856	46836.1	46815.6	46794.4	46772.5	46750.1	46727.1	46703.5	46679.5	46655	46630	46604.6	46578.8	46552.5	46525.9	46498.9	46471.4	46443.6	46415.4	46386.8	46357.9	46328.5	46298.8	46268.7	46238.2	46207.3	46176	46144.3	46112.1	46079.6	46046.6	46013.2	45979.4	45945.1	45910.3	45875	45839.3	45803.1	45766.3	45729.1	45691.3	45653	45614.2	45574.8	45534.8	45494.3	45453.2	45411.6	45369.4	45326.6	45283.2	45239.3	45194.7	45149.6	45104	45057.8	45011.1	44963.8	44916	44867.8	44819	44769.8	44720.3	44670.3	44620	44569.3	44518.5	44467.3	44415.8	44364.4	44312.7	44260.8	44209.1	44157.4	44105.5	44053.7	44002.3	43950.9	43899.3	43848.3	43797.7	43746.9	43696.3	43646.6	43596.8	43546.9	43497.8	43449.4	43400.5	43351.8	43304.6	43257.2	43209.1	43162.4	43116.7	43069.8	43023	42978.4	42933.5	42887.1	42842.3	42799.4	42754.4	42709	42666.6	42624.2	42579	42535.4	42495.1	42452.1	42407.3	42366.3	42326.7	42282.6	42239.2	42201.1	42160.4	42115.7	42074.9	42038.3	41995.5	41951.6	41914.3	41876.9	41832.3	41790.6	41756.3	41716.1	41671.1	41632.9	41599.5	41555.9	41512.3	41478.1	41442.6	41396.8	41356.3	41325.4	41285.4	41239.5	41203.1	41172.8	41128.3	41084.4	41052.5	41019.3	40972	40931.8	40903.6	40864.6	40817.3	40781.6	40754.6	40709.6	40664.7	40633.7	40603.9	40555.3	40514.3	40487.7	40451.4	40402.3	40366.1	40341.8	40298.1	40251.2	40219.9	40194	40145.1	40102.2	40075.4	40043.9	39993.2	39955.1	39931.9	39892.3	39843	39809.8	39787.3	39740.4	39694.6	39666.1	39640.2	39589.2	39548	39523.6	39490.6	39439	39402.5	39380.8	39339.2	39289.9	39258.1	39236.1	39187.8	39142.5	39115	39088.9	39037.4	38996.7	38972.9	38939.7	38888.4	38852.3	38831	38789.7	38740.9	38709.2	38687.4	38640	38594.8	38567.1	38541.5	38491	38450.2	38425.8	38393.8	38343.3	38306.7	38284.6	38245.3	38196.8	38164.2	38142.1	38096.8	38051.6	38022.6	37997.6	37949.1	37907.5	37881.7	37851.4	37802.2	37764.4	37741.1	37704.2	37656.3	37622.3	37599.4	37556.9	37511.5	37480.8	37456.1	37409.9	37367.6	37340	37311	37263.5	37224.5	37199.5	37164.9	37117.8	37082.3	37058.3	37018.3	36973	36940.6	36915.6	36871.7	36828.8	36799.5	36771.3	36725.3	36685.4	36658.7	36625.7	36579.3	36542.5	36517.3	36479.1	36433.9	36400.2	36374.7	36332.2	36289	36258.3	36230.3	36185.2	36144.6	36116.7	36084.3	36038.4	36000.8	35974.7	35937.2	35892	35857.4	35831.4	35789.5	35745.9	35714.5	35686.3	35641.4	35600.3	35571.9	35539.4	35493.3	35455.3	35429	35391.2	35345.5	35310.8	35284.6	35242	35198.1	35166.9	35138.3	35092.4	35051.3	35023.3	34989.9	34942.8	34905.2	34879.4	34839.9	34793.6	34759.7	34733.8	34689	34645.1	34615.1	34585.7	34537.7	34497.3	34470.9	34435.3	34386.8	34350.5	34326.1	34283.3	34236.6	34204.8	34178.9	34130.5	34087.4	34060.1	34028.6	33977.9	33939.4	33915.9	33875.9	33826.2	33792.8	33770.1	33721.8	33675.7	33647.6	33620.7	33567.7	33526.9	33503.7	33467.7	33414.6	33379.8	33359.6	33312.6	33263.1	33234.4	33212.2	33157	33113.7	33090.6	33059.8	33002.6	32966.3	32948	32903.8	32850.2	32821	32803.4	32746.9	32700.3	32677.5	32652.9	32591.1	32552.9	32535.6	32496.6	32437.8	32407.9	32394.1	32338.3	32287.5	32264.8	32247.1	32181	32140.1	32123.5	32091.9	32026.6	31995.4	31983.4	31932.3	31875.7	31852.8	31841.5	31773.1	31728.2	31711.9	31690	31617.2	31583.7	31572.4	31530	31465.4	31441.4	31433.6	31368.5	31317.5	31300.9	31289.2	31210.4	31172.9	31161.8	31131.9	31057.1	31030.8	31023.5	30968.5	30908.3	30890.6	30885.1	30807.3	30763.3	30751.6	30736.6	30651.4	30621	30613.5	30574.1	30501	30480.8	30476	30409.4	30355	30341.8	30337.2	30249.8	30212.2	30203.8	30184	30096.5	30071.6	30066.3	30018.2	29948.6	29932.5	29929.2	29853.8	29804.6	29794.3	29789.6	29696.1	29663.3	29656.8	29632.6	29545	29523.7	29519.7	29465.3	29398.9	29385.3	29382.8	29301.9	29256.2	29247.6	29242.4	29145.9	29115.8	29110.3	29083.3	28996.3	28976.8	28973.3	28915.9	28851.2	28838.7	28836.5	28753.4	28709.2	28701.2	28695.7	28598.5	28569.2	28564	28536.3	28449.6	28430.4	28427.1	28369.5	28305	28292.5	28290.3	28207.8	28163.3	28155	28149.7	28053.3	28023.3	28017.9	27991.4	27904.6	27884.6	27881	27825.7	27760	27746.6	27744.2	27664.4	27618.1	27609.1	27604.2	27509.8	27478	27471.9	27447.8	27360.8	27339.1	27334.9	27283.3	27215.9	27201	27198.1	27122.3	27073.6	27063.4	27058.8	26967.4	26933.2	26926.1	26904.6	26817.8	26794	26789	26741.5	26672.2	26655.6	26652.1	26580.5	26529.3	26517.8	26513.3	26425	26388.4	26380.3	26361.1	26274.7	26248.8	26243.1	26199.1	26128.3	26110.2	26106.1	26038	25984.9	25972.1	25967.6	25881.9	25843.4	25834.5	25816.7	25730.7	25703.5	25697.2	25655.3	25583.7	25564.5	25560.1	25493.9	25439.6	25426.2	25421.7	25337	25297.8	25288.4	25271.1	25185.2	25157.5	25151	25109.4	25037.6	25018.3	25013.9	24947.4	24893.2	24879.9	24875.4	24789.9	24751.2	24742.1	24724.1	24637.7	24610.8	24604.7	24561.2	24489.9	24471.6	24467.5	24398.2	24345.5	24333.2	24328.7	24240.4	24203.6	24195.5	24175.5	24088.2	24063.4	24058.1	24010.5	23940.8	23924.4	23921.1	23846.6	23796.8	23786.3	23781.6	23688.9	23655.4	23648.7	23625.1	23537.4	23515.7	23511.5	23457.6	23390.8	23377.1	23374.6	23293.3	23247.8	23239.3	23234	23136.4	23107.1	23102	23073.2	22986.2	22968	22965	22903.3	22840.9	22829.9	22828.2	22739.3	22698.9	22692.4	22685.7	22583.9	22559.1	22555.4	22520.3	22435.4	22420.7	22418.5	22349	22291.6	22283	22281.8	22186.2	22150.7	22145.8	22137.1	22032.7	22011.7	22009	21967.7	21885.9	21873.7	21872.2	21796.2	21743.3	21736.4	21735.5	21635	21603.3	21599.4	21588.8	21483.3	21464.8	21462.6	21417.1	21337.8	21327.2	21326	21246.4	21196.1	21190	21189.3	21086.7	21056.7	21053.2	21041.7	20936.2	20918.5	20916.4	20870.2	20791.5	20781	20779.8	20700.8	20650.2	20643.9	20643.1	20542.1	20510.9	20507	20496.7	20392	20372.7	20370.3	20328.1	20247.3	20235.2	20233.7	20160.4	20105.8	20098.1	20097	20002.1	19966.3	19961.2	19953.5	19851.7	19827.9	19824.4	19790.8	19706.4	19690.2	19687.7	19626.1	19564.3	19552.9	19551.1	19468.3	19424.2	19415.9	19411	19317.2	19285.3	19279	19256.9	19170.9	19147.3	19142.3	19097.6	19027.9	19009.7	19005.6	18941.6	18886.9	18872.5	18868	18790.5	18747.4	18735.5	18722.9	18643.6	18608.9	18598.8	18571.7	18499.7	18471.1	18462.1	18420.3	18358.1	18333.8	18325.5	18271.3	18218.1	18196.8	18186.7	18125.3	18079.4	18060.3	18044.1	17981.7	17941.5	17924	17899.6	17840.3	17804.5	17788	17755.5	17700.6	17668.1	17652	17612.7	17562.4	17532.3	17515.1	17471.6	17425.3	17397.1	17377.4	17332.2	17289.4	17262.4	17239.4	17194.4	17154.3	17128.4	17101.9	17057.9	17020.2	17016.2
