r(x_rel=1)	t=0	t=1000	t=2000	t=3000	t=4000	t=5000	t=6000	t=7000	t=8000	t=9000	t=10000	t=11000	t=12000	t=13000	t=14000	t=15000	t=16000	t=17000	t=18000	t=19000	t=20000	t=21000	t=22000	t=23000	t=24000	t=25000	t=26000	t=27000	t=28000	t=29000	t=30000	t=31000	t=32000	t=33000	t=34000	t=35000	t=36000	t=37000	t=38000	t=39000	t=40000	t=41000	t=42000	t=43000	t=44000	t=45000	t=46000	t=47000	t=48000	t=49000	t=50000	t=51000	t=52000	t=53000	t=54000	t=55000	t=56000	t=57000	t=58000	t=59000	t=60000	t=61000	t=62000	t=63000	t=64000	t=65000	t=66000	t=67000	t=68000	t=69000	t=70000	t=71000	t=72000	t=73000	t=74000	t=75000	t=76000	t=77000	t=78000	t=79000	t=80000	t=81000	t=82000	t=83000	t=84000	t=85000	t=86000	t=87000	t=88000	t=89000	t=90000	t=91000	t=92000	t=93000	t=94000	t=95000	t=96000	t=97000	t=98000	t=99000	t=100000	t=101000	t=102000	t=103000	t=104000	t=105000	t=106000	t=107000	t=108000	t=109000	t=110000	t=111000	t=112000	t=113000	t=114000	t=115000	t=116000	t=117000	t=118000	t=119000	t=120000	t=121000	t=122000	t=123000	t=124000	t=125000	t=126000	t=127000	t=128000	t=129000	t=130000	t=131000	t=132000	t=133000	t=134000	t=135000	t=136000	t=137000	t=138000	t=139000	t=140000	t=141000	t=142000	t=143000	t=144000	t=145000	t=146000	t=147000	t=148000	t=149000	t=150000	t=151000	t=152000	t=153000	t=154000	t=155000	t=156000	t=157000	t=158000	t=159000	t=160000	t=161000	t=162000	t=163000	t=164000	t=165000	t=166000	t=167000	t=168000	t=169000	t=170000	t=171000	t=172000	t=173000	t=174000	t=175000	t=176000	t=177000	t=178000	t=179000	t=180000	t=181000	t=182000	t=183000	t=184000	t=185000	t=186000	t=187000	t=188000	t=189000	t=190000	t=191000	t=192000	t=193000	t=194000	t=195000	t=196000	t=197000	t=198000	t=199000	t=200000	t=201000	t=202000	t=203000	t=204000	t=205000	t=206000	t=207000	t=208000	t=209000	t=210000	t=211000	t=212000	t=213000	t=214000	t=215000	t=216000	t=217000	t=218000	t=219000	t=220000	t=221000	t=222000	t=223000	t=224000	t=225000	t=226000	t=227000	t=228000	t=229000	t=230000	t=231000	t=232000	t=233000	t=234000	t=235000	t=236000	t=237000	t=238000	t=239000	t=240000	t=241000	t=242000	t=243000	t=244000	t=245000	t=246000	t=247000	t=248000	t=249000	t=250000	t=251000	t=252000	t=253000	t=254000	t=255000	t=256000	t=257000	t=258000	t=259000	t=260000	t=261000	t=262000	t=263000	t=264000	t=265000	t=266000	t=267000	t=268000	t=269000	t=270000	t=271000	t=272000	t=273000	t=274000	t=275000	t=276000	t=277000	t=278000	t=279000	t=280000	t=281000	t=282000	t=283000	t=284000	t=285000	t=286000	t=287000	t=288000	t=289000	t=290000	t=291000	t=292000	t=293000	t=294000	t=295000	t=296000	t=297000	t=298000	t=299000	t=300000	t=301000	t=302000	t=303000	t=304000	t=305000	t=306000	t=307000	t=308000	t=309000	t=310000	t=311000	t=312000	t=313000	t=314000	t=315000	t=316000	t=317000	t=318000	t=319000	t=320000	t=321000	t=322000	t=323000	t=324000	t=325000	t=326000	t=327000	t=328000	t=329000	t=330000	t=331000	t=332000	t=333000	t=334000	t=335000	t=336000	t=337000	t=338000	t=339000	t=340000	t=341000	t=342000	t=343000	t=344000	t=345000	t=346000	t=347000	t=348000	t=349000	t=350000	t=351000	t=352000	t=353000	t=354000	t=355000	t=356000	t=357000	t=358000	t=359000	t=360000	t=361000	t=362000	t=363000	t=364000	t=365000	t=366000	t=367000	t=368000	t=369000	t=370000	t=371000	t=372000	t=373000	t=374000	t=375000	t=376000	t=377000	t=378000	t=379000	t=380000	t=381000	t=382000	t=383000	t=384000	t=385000	t=386000	t=387000	t=388000	t=389000	t=390000	t=391000	t=392000	t=393000	t=394000	t=395000	t=396000	t=397000	t=398000	t=399000	t=400000	t=401000	t=402000	t=403000	t=404000	t=405000	t=406000	t=407000	t=408000	t=409000	t=410000	t=411000	t=412000	t=413000	t=414000	t=415000	t=416000	t=417000	t=418000	t=419000	t=420000	t=421000	t=422000	t=423000	t=424000	t=425000	t=426000	t=427000	t=428000	t=429000	t=430000	t=431000	t=432000	t=433000	t=434000	t=435000	t=436000	t=437000	t=438000	t=439000	t=440000	t=441000	t=442000	t=443000	t=444000	t=445000	t=446000	t=447000	t=448000	t=449000	t=450000	t=451000	t=452000	t=453000	t=454000	t=455000	t=456000	t=457000	t=458000	t=459000	t=460000	t=461000	t=462000	t=463000	t=464000	t=465000	t=466000	t=467000	t=468000	t=469000	t=470000	t=471000	t=472000	t=473000	t=474000	t=475000	t=476000	t=477000	t=478000	t=479000	t=480000	t=481000	t=482000	t=483000	t=484000	t=485000	t=486000	t=487000	t=488000	t=489000	t=490000	t=491000	t=492000	t=493000	t=494000	t=495000	t=496000	t=497000	t=498000	t=499000	t=500000	t=501000	t=502000	t=503000	t=504000	t=505000	t=506000	t=507000	t=508000	t=509000	t=510000	t=511000	t=512000	t=513000	t=514000	t=515000	t=516000	t=517000	t=518000	t=519000	t=520000	t=521000	t=522000	t=523000	t=524000	t=525000	t=526000	t=527000	t=528000	t=529000	t=530000	t=531000	t=532000	t=533000	t=534000	t=535000	t=536000	t=537000	t=538000	t=539000	t=540000	t=541000	t=542000	t=543000	t=544000	t=545000	t=546000	t=547000	t=548000	t=549000	t=550000	t=551000	t=552000	t=553000	t=554000	t=555000	t=556000	t=557000	t=558000	t=559000	t=560000	t=561000	t=562000	t=563000	t=564000	t=565000	t=566000	t=567000	t=568000	t=569000	t=570000	t=571000	t=572000	t=573000	t=574000	t=575000	t=576000	t=577000	t=578000	t=579000	t=580000	t=581000	t=582000	t=583000	t=584000	t=585000	t=586000	t=587000	t=588000	t=589000	t=590000	t=591000	t=592000	t=593000	t=594000	t=595000	t=596000	t=597000	t=598000	t=599000	t=600000	t=601000	t=602000	t=603000	t=604000	t=605000	t=606000	t=607000	t=608000	t=609000	t=610000	t=611000	t=612000	t=613000	t=614000	t=615000	t=616000	t=617000	t=618000	t=619000	t=620000	t=621000	t=622000	t=623000	t=624000	t=625000	t=626000	t=627000	t=628000	t=629000	t=630000	t=631000	t=632000	t=633000	t=634000	t=635000	t=636000	t=637000	t=638000	t=639000	t=640000	t=641000	t=642000	t=643000	t=644000	t=645000	t=646000	t=647000	t=648000	t=649000	t=650000	t=651000	t=652000	t=653000	t=654000	t=655000	t=656000	t=657000	t=658000	t=659000	t=660000	t=661000	t=662000	t=663000	t=664000	t=665000	t=666000	t=667000	t=668000	t=669000	t=670000	t=671000	t=672000	t=673000	t=674000	t=675000	t=676000	t=677000	t=678000	t=679000	t=680000	t=681000	t=682000	t=683000	t=684000	t=685000	t=686000	t=687000	t=688000	t=689000	t=690000	t=691000	t=692000	t=693000	t=694000	t=695000	t=696000	t=697000	t=698000	t=699000	t=700000	t=701000	t=702000	t=703000	t=704000	t=705000	t=706000	t=707000	t=708000	t=709000	t=710000	t=711000	t=712000	t=713000	t=714000	t=715000	t=716000	t=717000	t=718000	t=719000	t=720000	t=721000	t=722000	t=723000	t=724000	t=725000	t=726000	t=727000	t=728000	t=729000	t=730000	t=731000	t=732000	t=733000	t=734000	t=735000	t=736000	t=737000	t=738000	t=739000	t=740000	t=741000	t=742000	t=743000	t=744000	t=745000	t=746000	t=747000	t=748000	t=749000	t=750000	t=751000	t=752000	t=753000	t=754000	t=755000	t=756000	t=757000	t=758000	t=759000	t=760000	t=761000	t=762000	t=763000	t=764000	t=765000	t=766000	t=767000	t=768000	t=769000	t=770000	t=771000	t=772000	t=773000	t=774000	t=775000	t=776000	t=777000	t=778000	t=779000	t=780000	t=781000	t=782000	t=783000	t=784000	t=785000	t=786000	t=787000	t=788000	t=789000	t=790000	t=791000	t=792000	t=793000	t=794000	t=795000	t=796000	t=797000	t=798000	t=799000	t=800000	t=801000	t=802000	t=803000	t=804000	t=805000	t=806000	t=807000	t=808000	t=809000	t=810000	t=811000	t=812000	t=813000	t=814000	t=815000	t=816000	t=817000	t=818000	t=819000	t=820000	t=821000	t=822000	t=823000	t=824000	t=825000	t=825132
0	2e+06	2.00536e+06	2.00536e+06	2.00536e+06	2.01076e+06	2.01076e+06	2.01076e+06	2.01076e+06	2.01616e+06	2.01616e+06	2.01616e+06	2.01616e+06	2.02156e+06	2.02156e+06	2.02156e+06	2.02158e+06	2.02695e+06	2.02695e+06	2.02695e+06	2.03235e+06	2.03235e+06	2.03235e+06	2.03235e+06	2.03775e+06	2.03775e+06	2.03775e+06	2.03775e+06	2.04314e+06	2.04314e+06	2.04314e+06	2.04317e+06	2.04854e+06	2.04854e+06	2.04854e+06	2.05393e+06	2.05393e+06	2.05393e+06	2.05393e+06	2.05932e+06	2.05932e+06	2.05932e+06	2.05932e+06	2.06472e+06	2.06472e+06	2.06472e+06	2.06474e+06	2.07011e+06	2.07011e+06	2.07011e+06	2.0755e+06	2.0755e+06	2.0755e+06	2.0755e+06	2.0809e+06	2.0809e+06	2.0809e+06	2.0809e+06	2.08629e+06	2.08629e+06	2.08629e+06	2.08631e+06	2.09169e+06	2.09169e+06	2.09169e+06	2.09708e+06	2.09708e+06	2.09708e+06	2.09708e+06	2.10248e+06	2.10248e+06	2.10248e+06	2.10248e+06	2.10787e+06	2.10787e+06	2.10787e+06	2.1079e+06	2.11327e+06	2.11327e+06	2.11327e+06	2.11865e+06	2.11865e+06	2.11865e+06	2.11865e+06	2.12405e+06	2.12405e+06	2.12405e+06	2.12405e+06	2.12942e+06	2.12942e+06	2.12942e+06	2.12942e+06	2.13479e+06	2.13479e+06	2.13479e+06	2.14015e+06	2.14015e+06	2.14015e+06	2.14015e+06	2.14552e+06	2.14552e+06	2.14552e+06	2.14552e+06	2.15088e+06	2.15088e+06	2.15088e+06	2.15088e+06	2.15624e+06	2.15624e+06	2.15624e+06	2.16161e+06	2.16161e+06	2.16161e+06	2.16161e+06	2.16697e+06	2.16697e+06	2.16697e+06	2.16697e+06	2.17233e+06	2.17233e+06	2.17233e+06	2.17233e+06	2.1777e+06	2.1777e+06	2.1777e+06	2.18306e+06	2.18306e+06	2.18306e+06	2.18306e+06	2.18842e+06	2.18842e+06	2.18842e+06	2.18842e+06	2.19379e+06	2.19379e+06	2.19379e+06	2.19379e+06	2.19915e+06	2.19915e+06	2.19915e+06	2.20451e+06	2.20451e+06	2.20451e+06	2.20451e+06	2.20988e+06	2.20988e+06	2.20988e+06	2.20988e+06	2.21524e+06	2.21524e+06	2.21524e+06	2.21524e+06	2.22061e+06	2.22061e+06	2.22061e+06	2.22597e+06	2.22597e+06	2.22597e+06	2.22597e+06	2.23133e+06	2.23133e+06	2.23133e+06	2.23133e+06	2.2367e+06	2.2367e+06	2.2367e+06	2.2367e+06	2.24206e+06	2.24206e+06	2.24206e+06	2.24743e+06	2.24743e+06	2.24743e+06	2.24743e+06	2.25279e+06	2.25279e+06	2.25279e+06	2.25279e+06	2.25815e+06	2.25815e+06	2.25815e+06	2.25815e+06	2.26352e+06	2.26352e+06	2.26352e+06	2.26888e+06	2.26888e+06	2.26888e+06	2.26888e+06	2.27424e+06	2.27424e+06	2.27424e+06	2.27424e+06	2.27961e+06	2.27961e+06	2.27961e+06	2.27961e+06	2.28497e+06	2.28497e+06	2.28497e+06	2.29034e+06	2.29034e+06	2.29034e+06	2.29034e+06	2.2957e+06	2.2957e+06	2.2957e+06	2.2957e+06	2.3011e+06	2.3011e+06	2.3011e+06	2.30112e+06	2.3065e+06	2.3065e+06	2.3065e+06	2.31189e+06	2.31189e+06	2.31189e+06	2.31189e+06	2.31728e+06	2.31728e+06	2.31728e+06	2.31728e+06	2.32267e+06	2.32267e+06	2.32267e+06	2.3227e+06	2.32806e+06	2.32806e+06	2.32806e+06	2.33345e+06	2.33345e+06	2.33345e+06	2.33345e+06	2.33884e+06	2.33884e+06	2.33884e+06	2.33884e+06	2.34422e+06	2.34422e+06	2.34422e+06	2.34424e+06	2.3496e+06	2.3496e+06	2.3496e+06	2.35498e+06	2.35498e+06	2.35498e+06	2.35498e+06	2.36036e+06	2.36036e+06	2.36036e+06	2.36036e+06	2.36573e+06	2.36573e+06	2.36573e+06	2.36576e+06	2.37111e+06	2.37111e+06	2.37111e+06	2.37648e+06	2.37648e+06	2.37648e+06	2.37648e+06	2.38185e+06	2.38185e+06	2.38185e+06	2.38185e+06	2.38722e+06	2.38722e+06	2.38722e+06	2.38724e+06	2.39259e+06	2.39259e+06	2.39259e+06	2.39795e+06	2.39795e+06	2.39795e+06	2.39795e+06	2.40331e+06	2.40331e+06	2.40331e+06	2.40331e+06	2.40868e+06	2.40868e+06	2.40868e+06	2.4087e+06	2.41404e+06	2.41404e+06	2.41404e+06	2.4194e+06	2.4194e+06	2.4194e+06	2.4194e+06	2.42477e+06	2.42477e+06	2.42477e+06	2.42477e+06	2.43013e+06	2.43013e+06	2.43013e+06	2.43016e+06	2.4355e+06	2.4355e+06	2.4355e+06	2.44086e+06	2.44086e+06	2.44086e+06	2.44086e+06	2.44622e+06	2.44622e+06	2.44622e+06	2.44622e+06	2.45159e+06	2.45159e+06	2.45159e+06	2.45161e+06	2.45695e+06	2.45695e+06	2.45695e+06	2.46231e+06	2.46231e+06	2.46231e+06	2.46231e+06	2.46768e+06	2.46768e+06	2.46768e+06	2.46768e+06	2.47304e+06	2.47304e+06	2.47304e+06	2.47307e+06	2.47841e+06	2.47841e+06	2.47841e+06	2.48377e+06	2.48377e+06	2.48377e+06	2.48377e+06	2.48913e+06	2.48913e+06	2.48913e+06	2.48913e+06	2.4945e+06	2.4945e+06	2.4945e+06	2.49452e+06	2.49986e+06	2.49986e+06	2.49986e+06	2.50522e+06	2.50522e+06	2.50522e+06	2.50522e+06	2.51059e+06	2.51059e+06	2.51059e+06	2.51059e+06	2.51595e+06	2.51595e+06	2.51595e+06	2.51597e+06	2.52131e+06	2.52131e+06	2.52131e+06	2.52668e+06	2.52668e+06	2.52668e+06	2.52668e+06	2.53204e+06	2.53204e+06	2.53204e+06	2.53204e+06	2.53741e+06	2.53741e+06	2.53741e+06	2.53743e+06	2.54277e+06	2.54277e+06	2.54277e+06	2.54813e+06	2.54813e+06	2.54813e+06	2.54813e+06	2.5535e+06	2.5535e+06	2.5535e+06	2.5535e+06	2.55886e+06	2.55886e+06	2.55886e+06	2.55888e+06	2.56422e+06	2.56422e+06	2.56422e+06	2.56959e+06	2.56959e+06	2.56959e+06	2.56959e+06	2.57495e+06	2.57495e+06	2.57495e+06	2.57495e+06	2.58032e+06	2.58032e+06	2.58032e+06	2.58034e+06	2.58568e+06	2.58568e+06	2.58568e+06	2.59104e+06	2.59104e+06	2.59104e+06	2.59104e+06	2.59641e+06	2.59641e+06	2.59641e+06	2.59641e+06	2.60177e+06	2.60177e+06	2.60177e+06	2.6018e+06	2.60714e+06	2.60714e+06	2.60714e+06	2.6125e+06	2.6125e+06	2.6125e+06	2.6125e+06	2.61786e+06	2.61786e+06	2.61786e+06	2.61786e+06	2.62323e+06	2.62323e+06	2.62323e+06	2.62325e+06	2.62859e+06	2.62859e+06	2.62859e+06	2.63395e+06	2.63395e+06	2.63395e+06	2.63395e+06	2.63932e+06	2.63932e+06	2.63932e+06	2.63932e+06	2.64468e+06	2.64468e+06	2.64468e+06	2.6447e+06	2.65004e+06	2.65004e+06	2.65004e+06	2.65541e+06	2.65541e+06	2.65541e+06	2.65541e+06	2.66077e+06	2.66077e+06	2.66077e+06	2.66077e+06	2.66614e+06	2.66614e+06	2.66614e+06	2.66616e+06	2.6715e+06	2.6715e+06	2.6715e+06	2.67686e+06	2.67686e+06	2.67686e+06	2.67686e+06	2.68223e+06	2.68223e+06	2.68223e+06	2.68223e+06	2.68759e+06	2.68759e+06	2.68759e+06	2.68761e+06	2.69295e+06	2.69295e+06	2.69295e+06	2.69832e+06	2.69832e+06	2.69832e+06	2.69832e+06	2.70368e+06	2.70368e+06	2.70368e+06	2.70368e+06	2.70904e+06	2.70904e+06	2.70904e+06	2.70907e+06	2.71441e+06	2.71441e+06	2.71441e+06	2.71977e+06	2.71977e+06	2.71977e+06	2.71977e+06	2.72514e+06	2.72514e+06	2.72514e+06	2.72514e+06	2.7305e+06	2.7305e+06	2.7305e+06	2.73052e+06	2.73586e+06	2.73586e+06	2.73586e+06	2.74123e+06	2.74123e+06	2.74123e+06	2.74123e+06	2.74659e+06	2.74659e+06	2.74659e+06	2.74659e+06	2.75196e+06	2.75196e+06	2.75196e+06	2.75198e+06	2.75732e+06	2.75732e+06	2.75732e+06	2.76268e+06	2.76268e+06	2.76268e+06	2.76268e+06	2.76805e+06	2.76805e+06	2.76805e+06	2.76805e+06	2.77341e+06	2.77341e+06	2.77341e+06	2.77343e+06	2.77877e+06	2.77877e+06	2.77877e+06	2.78414e+06	2.78414e+06	2.78414e+06	2.78414e+06	2.7895e+06	2.7895e+06	2.7895e+06	2.7895e+06	2.79487e+06	2.79487e+06	2.79487e+06	2.79489e+06	2.80023e+06	2.80023e+06	2.80023e+06	2.80559e+06	2.80559e+06	2.80559e+06	2.80559e+06	2.81096e+06	2.81096e+06	2.81096e+06	2.81096e+06	2.81632e+06	2.81632e+06	2.81632e+06	2.81634e+06	2.82168e+06	2.82168e+06	2.82168e+06	2.82705e+06	2.82705e+06	2.82705e+06	2.82705e+06	2.83241e+06	2.83241e+06	2.83241e+06	2.83241e+06	2.83778e+06	2.83778e+06	2.83778e+06	2.8378e+06	2.84314e+06	2.84314e+06	2.84314e+06	2.8485e+06	2.8485e+06	2.8485e+06	2.8485e+06	2.85387e+06	2.85387e+06	2.85387e+06	2.85387e+06	2.85923e+06	2.85923e+06	2.85923e+06	2.85925e+06	2.86459e+06	2.86459e+06	2.86459e+06	2.86996e+06	2.86996e+06	2.86996e+06	2.86996e+06	2.87532e+06	2.87532e+06	2.87532e+06	2.87532e+06	2.88069e+06	2.88069e+06	2.88069e+06	2.88071e+06	2.88605e+06	2.88605e+06	2.88605e+06	2.89141e+06	2.89141e+06	2.89141e+06	2.89141e+06	2.89678e+06	2.89678e+06	2.89678e+06	2.89678e+06	2.90214e+06	2.90214e+06	2.90214e+06	2.90216e+06	2.9075e+06	2.9075e+06	2.9075e+06	2.91287e+06	2.91287e+06	2.91287e+06	2.91287e+06	2.91823e+06	2.91823e+06	2.91823e+06	2.91823e+06	2.9236e+06	2.9236e+06	2.9236e+06	2.92362e+06	2.92896e+06	2.92896e+06	2.92896e+06	2.93432e+06	2.93432e+06	2.93432e+06	2.93432e+06	2.93969e+06	2.93969e+06	2.93969e+06	2.93969e+06	2.94505e+06	2.94505e+06	2.94505e+06	2.94507e+06	2.95041e+06	2.95041e+06	2.95041e+06	2.95578e+06	2.95578e+06	2.95578e+06	2.95578e+06	2.96114e+06	2.96114e+06	2.96114e+06	2.96114e+06	2.96651e+06	2.96651e+06	2.96651e+06	2.96653e+06	2.97187e+06	2.97187e+06	2.97187e+06	2.97723e+06	2.97723e+06	2.97723e+06	2.97723e+06	2.9826e+06	2.9826e+06	2.9826e+06	2.9826e+06	2.98796e+06	2.98796e+06	2.98796e+06	2.98798e+06	2.99332e+06	2.99332e+06	2.99332e+06	2.99869e+06	2.99869e+06	2.99869e+06	2.99869e+06	3.00405e+06	3.00405e+06	3.00405e+06	3.00405e+06	3.00942e+06	3.00942e+06	3.00942e+06	3.00944e+06	3.01478e+06	3.01478e+06	3.01478e+06	3.02014e+06	3.02014e+06	3.02014e+06	3.02014e+06	3.02551e+06	3.02551e+06	3.02551e+06	3.02551e+06	3.03087e+06	3.03087e+06	3.03087e+06	3.03089e+06	3.03623e+06	3.03623e+06	3.03623e+06	3.0416e+06	3.0416e+06	3.0416e+06	3.0416e+06	3.04696e+06	3.04696e+06	3.04696e+06	3.04696e+06	3.05233e+06	3.05233e+06	3.05233e+06	3.05235e+06	3.05769e+06	3.05769e+06	3.05769e+06	3.06305e+06	3.06305e+06	3.06305e+06	3.06305e+06	3.06842e+06	3.06842e+06	3.06842e+06	3.06842e+06	3.07378e+06	3.07378e+06	3.07378e+06	3.0738e+06	3.07914e+06	3.07914e+06	3.07914e+06	3.08451e+06	3.08451e+06	3.08451e+06	3.08451e+06	3.08987e+06	3.08987e+06	3.08987e+06	3.08987e+06	3.09524e+06	3.09524e+06	3.09524e+06	3.09526e+06	3.1006e+06	3.1006e+06	3.1006e+06	3.10596e+06	3.10596e+06	3.10596e+06	3.10596e+06	3.11133e+06	3.11133e+06	3.11133e+06	3.11133e+06	3.11669e+06	3.11669e+06	3.11669e+06	3.11672e+06	3.12205e+06	3.12205e+06	3.12205e+06	3.12742e+06	3.12742e+06	3.12742e+06	3.12742e+06	3.13278e+06	3.13278e+06	3.13278e+06	3.13278e+06	3.13815e+06	3.13815e+06	3.13815e+06	3.13817e+06	3.14351e+06	3.14351e+06	3.14351e+06	3.14887e+06	3.14887e+06	3.14887e+06	3.14887e+06	3.15424e+06	3.15424e+06	3.15424e+06	3.15424e+06	3.1596e+06	3.1596e+06	3.1596e+06	3.15963e+06	3.16497e+06	3.16497e+06	3.16497e+06	3.17033e+06	3.17033e+06	3.17033e+06	3.17033e+06	3.17569e+06	3.17569e+06	3.17569e+06	3.17569e+06	3.18106e+06	3.18106e+06	3.18106e+06	3.18108e+06	3.18579e+06
