r(x_rel=0)	t=0	t=1000	t=2000	t=3000	t=4000	t=5000	t=6000	t=7000	t=8000	t=9000	t=10000	t=11000	t=12000	t=13000	t=14000	t=15000	t=16000	t=17000	t=18000	t=19000	t=20000	t=21000	t=22000	t=23000	t=24000	t=25000	t=26000	t=27000	t=28000	t=29000	t=30000	t=31000	t=32000	t=33000	t=34000	t=35000	t=36000	t=37000	t=38000	t=39000	t=40000	t=41000	t=42000	t=43000	t=44000	t=45000	t=46000	t=47000	t=48000	t=49000	t=50000	t=51000	t=52000	t=53000	t=54000	t=55000	t=56000	t=57000	t=58000	t=59000	t=60000	t=61000	t=62000	t=63000	t=64000	t=65000	t=66000	t=67000	t=68000	t=69000	t=70000	t=71000	t=72000	t=73000	t=74000	t=75000	t=76000	t=77000	t=78000	t=79000	t=80000	t=81000	t=82000	t=83000	t=84000	t=85000	t=86000	t=87000	t=88000	t=89000	t=90000	t=91000	t=92000	t=93000	t=94000	t=95000	t=96000	t=97000	t=98000	t=99000	t=100000	t=101000	t=102000	t=103000	t=104000	t=105000	t=106000	t=107000	t=108000	t=109000	t=110000	t=111000	t=112000	t=113000	t=114000	t=115000	t=116000	t=117000	t=118000	t=119000	t=120000	t=121000	t=122000	t=123000	t=124000	t=125000	t=126000	t=127000	t=128000	t=129000	t=130000	t=131000	t=132000	t=133000	t=134000	t=135000	t=136000	t=137000	t=138000	t=139000	t=140000	t=141000	t=142000	t=143000	t=144000	t=145000	t=146000	t=147000	t=148000	t=149000	t=150000	t=151000	t=152000	t=153000	t=154000	t=155000	t=156000	t=157000	t=158000	t=159000	t=160000	t=161000	t=162000	t=163000	t=164000	t=165000	t=166000	t=167000	t=168000	t=169000	t=170000	t=171000	t=172000	t=173000	t=174000	t=175000	t=176000	t=177000	t=178000	t=179000	t=180000	t=181000	t=182000	t=183000	t=184000	t=185000	t=186000	t=187000	t=188000	t=189000	t=190000	t=191000	t=192000	t=193000	t=194000	t=195000	t=196000	t=197000	t=198000	t=199000	t=200000	t=201000	t=202000	t=203000	t=204000	t=205000	t=206000	t=207000	t=208000	t=209000	t=210000	t=211000	t=212000	t=213000	t=214000	t=215000	t=216000	t=217000	t=218000	t=219000	t=220000	t=221000	t=222000	t=223000	t=224000	t=225000	t=226000	t=227000	t=228000	t=229000	t=230000	t=231000	t=232000	t=233000	t=234000	t=235000	t=236000	t=237000	t=238000	t=239000	t=240000	t=241000	t=242000	t=243000	t=244000	t=245000	t=246000	t=247000	t=248000	t=249000	t=250000	t=251000	t=252000	t=253000	t=254000	t=255000	t=256000	t=257000	t=258000	t=259000	t=260000	t=261000	t=262000	t=263000	t=264000	t=265000	t=266000	t=267000	t=268000	t=269000	t=270000	t=271000	t=272000	t=273000	t=274000	t=275000	t=276000	t=277000	t=278000	t=279000	t=280000	t=281000	t=282000	t=283000	t=284000	t=285000	t=286000	t=287000	t=288000	t=289000	t=290000	t=291000	t=292000	t=293000	t=294000	t=295000	t=296000	t=297000	t=298000	t=299000	t=300000	t=301000	t=302000	t=303000	t=304000	t=305000	t=306000	t=307000	t=308000	t=309000	t=310000	t=311000	t=312000	t=313000	t=314000	t=315000	t=316000	t=317000	t=318000	t=319000	t=320000	t=321000	t=322000	t=323000	t=324000	t=325000	t=326000	t=327000	t=328000	t=329000	t=330000	t=331000	t=332000	t=333000	t=334000	t=335000	t=336000	t=337000	t=338000	t=339000	t=340000	t=341000	t=342000	t=343000	t=344000	t=345000	t=346000	t=347000	t=348000	t=349000	t=350000	t=351000	t=352000	t=353000	t=354000	t=355000	t=356000	t=357000	t=358000	t=359000	t=360000	t=361000	t=362000	t=363000	t=364000	t=365000	t=366000	t=367000	t=368000	t=369000	t=370000	t=371000	t=372000	t=373000	t=374000	t=375000	t=376000	t=377000	t=378000	t=379000	t=380000	t=381000	t=382000	t=383000	t=384000	t=385000	t=386000	t=387000	t=388000	t=389000	t=390000	t=391000	t=392000	t=393000	t=394000	t=395000	t=396000	t=397000	t=398000	t=399000	t=400000	t=401000	t=402000	t=403000	t=404000	t=405000	t=406000	t=407000	t=408000	t=409000	t=410000	t=411000	t=412000	t=413000	t=414000	t=415000	t=416000	t=417000	t=418000	t=419000	t=420000	t=421000	t=422000	t=423000	t=424000	t=425000	t=426000	t=427000	t=428000	t=429000	t=430000	t=431000	t=432000	t=433000	t=434000	t=435000	t=436000	t=437000	t=438000	t=439000	t=440000	t=441000	t=442000	t=443000	t=444000	t=445000	t=446000	t=447000	t=448000	t=449000	t=450000	t=451000	t=452000	t=453000	t=454000	t=455000	t=456000	t=457000	t=458000	t=459000	t=460000	t=461000	t=462000	t=463000	t=464000	t=465000	t=466000	t=467000	t=468000	t=469000	t=470000	t=471000	t=472000	t=473000	t=474000	t=475000	t=476000	t=477000	t=478000	t=479000	t=480000	t=481000	t=482000	t=483000	t=484000	t=485000	t=486000	t=487000	t=488000	t=489000	t=490000	t=491000	t=492000	t=493000	t=494000	t=495000	t=496000	t=497000	t=498000	t=499000	t=500000	t=501000	t=502000	t=503000	t=504000	t=505000	t=506000	t=507000	t=508000	t=509000	t=510000	t=511000	t=512000	t=513000	t=514000	t=515000	t=516000	t=517000	t=518000	t=519000	t=520000	t=521000	t=522000	t=523000	t=524000	t=525000	t=526000	t=527000	t=528000	t=529000	t=530000	t=531000	t=532000	t=533000	t=534000	t=535000	t=536000	t=537000	t=538000	t=539000	t=540000	t=541000	t=542000	t=543000	t=544000	t=545000	t=546000	t=547000	t=548000	t=549000	t=550000	t=551000	t=552000	t=553000	t=554000	t=555000	t=556000	t=557000	t=558000	t=559000	t=560000	t=561000	t=562000	t=563000	t=564000	t=565000	t=566000	t=567000	t=568000	t=569000	t=570000	t=571000	t=572000	t=573000	t=574000	t=575000	t=576000	t=577000	t=578000	t=579000	t=580000	t=581000	t=582000	t=583000	t=584000	t=585000	t=586000	t=587000	t=588000	t=589000	t=590000	t=591000	t=592000	t=593000	t=594000	t=595000	t=596000	t=597000	t=598000	t=599000	t=600000	t=601000	t=602000	t=603000	t=604000	t=605000	t=606000	t=607000	t=608000	t=609000	t=610000	t=611000	t=612000	t=613000	t=614000	t=615000	t=616000	t=617000	t=618000	t=619000	t=620000	t=621000	t=622000	t=623000	t=624000	t=625000	t=626000	t=627000	t=628000	t=629000	t=630000	t=631000	t=632000	t=633000	t=634000	t=635000	t=636000	t=637000	t=638000	t=639000	t=640000	t=641000	t=642000	t=643000	t=644000	t=645000	t=646000	t=647000	t=648000	t=649000	t=650000	t=651000	t=652000	t=653000	t=654000	t=655000	t=656000	t=657000	t=658000	t=659000	t=660000	t=661000	t=662000	t=663000	t=664000	t=665000	t=666000	t=667000	t=668000	t=669000	t=670000	t=671000	t=672000	t=673000	t=674000	t=675000	t=676000	t=677000	t=678000	t=679000	t=680000	t=681000	t=682000	t=683000	t=684000	t=685000	t=686000	t=687000	t=688000	t=689000	t=690000	t=691000	t=692000	t=693000	t=694000	t=695000	t=696000	t=697000	t=698000	t=699000	t=700000	t=701000	t=702000	t=703000	t=704000	t=705000	t=706000	t=707000	t=708000	t=709000	t=710000	t=711000	t=712000	t=713000	t=714000	t=715000	t=716000	t=717000	t=718000	t=719000	t=720000	t=721000	t=722000	t=723000	t=724000	t=725000	t=726000	t=727000	t=728000	t=729000	t=730000	t=731000	t=732000	t=733000	t=734000	t=735000	t=736000	t=737000	t=738000	t=739000	t=740000	t=741000	t=742000	t=743000	t=744000	t=745000	t=746000	t=747000	t=748000	t=749000	t=750000	t=751000	t=752000	t=753000	t=754000	t=755000	t=756000	t=757000	t=758000	t=759000	t=760000	t=761000	t=762000	t=763000	t=764000	t=765000	t=766000	t=767000	t=768000	t=769000	t=770000	t=771000	t=772000	t=773000	t=774000	t=775000	t=776000	t=777000	t=778000	t=779000	t=780000	t=781000	t=782000	t=783000	t=784000	t=785000	t=786000	t=787000	t=788000	t=789000	t=790000	t=791000	t=792000	t=793000	t=794000	t=795000	t=796000	t=797000	t=798000	t=799000	t=800000	t=801000	t=802000	t=803000	t=804000	t=805000	t=806000	t=807000	t=808000	t=809000	t=810000	t=811000	t=812000	t=813000	t=814000	t=815000	t=816000	t=817000	t=818000	t=819000	t=820000	t=821000	t=822000	t=823000	t=824000	t=825000	t=825132
0	47023.3	47023.3	47023.3	47023.3	47023.3	47023.3	47023	47022.1	47020.3	47017.4	47013.3	47007.7	47000.6	46992.1	46982.1	46970.8	46958.1	46944.2	46929.2	46913.1	46895.9	46877.9	46859	46839.3	46818.9	46797.8	46776	46753.7	46730.8	46707.4	46683.4	46659	46634.1	46608.8	46583	46556.9	46530.3	46503.3	46476	46448.2	46420.1	46391.6	46362.7	46333.4	46303.7	46273.7	46243.3	46212.4	46181.2	46149.5	46117.5	46085	46052.1	46018.7	45984.9	45950.6	45915.9	45880.7	45845	45808.8	45772.1	45734.9	45697.1	45658.8	45620	45580.6	45540.6	45500.1	45459	45417.3	45375.1	45332.3	45288.8	45244.8	45200.2	45155	45109.3	45063	45016.2	44968.7	44920.8	44872.5	44823.6	44774.2	44724.5	44674.4	44623.8	44573	44521.9	44470.5	44418.9	44367.2	44315.3	44263.2	44211.2	44159.3	44107.3	44055.2	44003.6	43952.1	43900.3	43849.1	43798.3	43747.4	43696.6	43646.7	43596.9	43546.8	43497.5	43449.1	43400.1	43351.2	43303.9	43256.5	43208.3	43161.4	43115.7	43068.8	43021.9	42977.2	42932.3	42885.9	42840.9	42798	42753.2	42707.6	42665.1	42622.8	42577.7	42533.8	42493.6	42450.7	42405.8	42364.7	42325.3	42281.2	42237.6	42199.4	42158.9	42114.2	42073.2	42036.8	41994.1	41950	41912.5	41875.5	41830.8	41788.9	41754.6	41714.7	41669.5	41631	41597.9	41554.4	41510.6	41476.3	41441.2	41395.3	41354.5	41323.7	41284	41237.8	41201.2	41171.3	41126.8	41082.7	41050.7	41017.9	40970.4	40930	40902	40863.2	40815.6	40779.8	40753.1	40708.2	40662.9	40632	40602.6	40553.7	40512.5	40486	40450.1	40400.6	40364.3	40340.3	40296.7	40249.5	40218.1	40192.8	40143.6	40100.4	40073.7	40042.7	39991.6	39953.3	39930.4	39891	39841.3	39808.1	39786	39739	39692.9	39664.4	39639	39587.7	39546.3	39522.1	39489.5	39437.4	39400.7	39379.4	39338	39288.3	39256.4	39235	39186.5	39140.8	39113.4	39087.9	39036	38995	38971.4	38938.7	38886.9	38850.7	38829.6	38788.6	38739.3	38707.6	38686.3	38638.7	38593.3	38565.5	38540.5	38489.7	38448.6	38424.4	38392.8	38341.9	38305.1	38283.3	38244.3	38195.4	38162.7	38141.1	38095.8	38050.1	38021.1	37996.7	37947.9	37906.1	37880.3	37850.5	37800.9	37763	37739.8	37703.3	37655	37620.8	37598.3	37555.9	37510.1	37479.4	37455.1	37408.8	37366.2	37338.6	37310.2	37262.3	37223.2	37198.2	37164.1	37116.6	37080.9	37057.2	37017.4	36971.7	36939.3	36914.7	36870.7	36827.6	36798.2	36770.5	36724.3	36684.1	36657.4	36624.8	36578.2	36541.2	36516.2	36478.3	36432.7	36398.8	36373.7	36331.3	36287.8	36256.9	36229.4	36184.2	36143.3	36115.4	36083.5	36037.3	35999.4	35973.5	35936.4	35890.8	35856	35830.4	35788.5	35744.7	35713.1	35685.4	35640.3	35599	35570.5	35538.6	35492.2	35453.9	35427.7	35390.2	35344.3	35309.4	35283.6	35241	35196.8	35165.4	35137.3	35091.3	35049.9	35021.9	34989	34941.6	34903.7	34878.1	34838.9	34792.3	34758.2	34732.7	34687.8	34643.6	34613.6	34584.7	34536.5	34495.8	34469.5	34434.3	34385.4	34349	34324.9	34282.1	34235	34203.2	34177.8	34129.2	34085.8	34058.5	34027.6	33976.5	33937.8	33914.5	33874.8	33824.6	33791.2	33768.9	33720.5	33674.1	33646.1	33619.7	33566.2	33525.2	33502.2	33466.6	33413	33378.1	33358.4	33311.3	33261.4	33232.8	33211.2	33155.5	33111.9	33089.1	33058.8	33001	32964.6	32946.7	32902.6	32848.5	32819.4	32802.4	32745.4	32698.6	32676.1	32652	32589.5	32551.3	32534.4	32495.5	32436.1	32406.3	32393	32336.9	32285.8	32263.4	32246.4	32179.3	32138.5	32122.3	32091	32024.8	31993.9	31982.4	31931	31874	31851.4	31840.8	31771.5	31726.6	31710.8	31689.3	31615.4	31582.2	31571.4	31528.9	31463.7	31440.2	31432.8	31367	31315.9	31299.9	31288.8	31208.7	31171.5	31160.9	31131.2	31055.3	31029.6	31022.8	30967.3	30906.7	30889.6	30884.6	30805.7	30761.9	30750.8	30736.2	30649.8	30619.9	30612.8	30573.2	30499.4	30479.8	30475.5	30408	30353.6	30341	30336.9	30248.1	30211	30203.1	30183.6	30094.9	30070.6	30065.8	30017.2	29947.1	29931.7	29928.8	29852.3	29803.3	29793.7	29789.4	29694.5	29662.2	29656.3	29632.2	29543.5	29522.8	29519.3	29464.3	29397.6	29384.6	29382.4	29300.4	29255.1	29247	29242.3	29144.3	29114.8	29109.8	29082.9	28994.8	28976	28972.9	28914.8	28849.9	28838	28836.2	28751.9	28708.1	28700.6	28695.7	28596.9	28568.3	28563.6	28535.9	28448.2	28429.7	28426.7	28368.4	28303.7	28291.8	28290	28206.3	28162.1	28154.5	28149.7	28051.7	28022.4	28017.4	27991	27903.1	27883.8	27880.6	27824.6	27758.7	27745.9	27743.8	27662.9	27616.9	27608.5	27604.1	27508.2	27477	27471.4	27447.4	27359.3	27338.2	27334.5	27282.3	27214.4	27200.2	27197.7	27120.8	27072.3	27062.7	27058.6	26965.7	26932	26925.5	26904.2	26816.1	26792.9	26788.5	26740.4	26670.6	26654.7	26651.7	26578.9	26527.9	26517	26513	26423.3	26387.2	26379.6	26360.7	26272.9	26247.7	26242.5	26198	26126.6	26109.2	26105.6	26036.4	25983.3	25971.2	25967.3	25880	25842.1	25833.7	25816.3	25728.9	25702.2	25696.5	25654.2	25581.9	25563.4	25559.5	25492.2	25438	25425.3	25421.3	25335.1	25296.3	25287.6	25270.7	25183.2	25156.2	25150.3	25108.3	25035.7	25017.2	25013.3	24945.6	24891.5	24879	24875	24787.9	24749.7	24741.3	24723.6	24635.7	24609.5	24604	24559.9	24488	24470.5	24467	24396.4	24343.8	24332.3	24328.4	24238.3	24202.1	24194.7	24174.9	24086.2	24062.1	24057.5	24009.1	23938.9	23923.4	23920.5	23844.6	23795.2	23785.4	23781.3	23686.7	23654	23648	23624.4	23535.4	23514.5	23511	23456	23389	23376.2	23374.1	23291.2	23246.2	23238.5	23233.7	23134.2	23105.8	23101.4	23072.3	22984.2	22967	22964.5	22901.5	22839.2	22829.1	22827.8	22737.2	22697.6	22691.8	22685.5	22581.8	22558	22554.9	22519.2	22433.6	22419.8	22418.2	22347.1	22290.1	22282.3	22281.6	22184	22149.5	22145.3	22136.9	22030.7	22010.7	22008.6	21966.5	21884.2	21873	21871.9	21794.2	21741.9	21735.8	21735.3	21633	21602.2	21599	21588.6	21481.4	21464	21462.3	21415.9	21336.3	21326.5	21325.7	21244.5	21194.9	21189.5	21189.1	21084.8	21055.7	21052.8	21041.6	20934.5	20917.7	20916.1	20869.1	20790	20780.4	20779.6	20699	20649	20643.4	20643	20540.2	20509.9	20506.7	20496.6	20390.3	20371.9	20370	20327.1	20245.8	20234.5	20233.4	20158.9	20104.6	20097.5	20096.8	20000.4	19965.3	19960.7	19953.4	19850.1	19827.1	19824	19790.2	19704.9	19689.5	19687.4	19624.9	19563	19552.3	19550.8	19466.8	19423	19415.3	19410.8	19315.6	19284.3	19278.5	19256.5	19169.4	19146.3	19141.8	19096.7	19026.4	19008.8	19005.1	18940.3	18885.5	18871.6	18867.6	18788.9	18746	18734.7	18722.6	18641.8	18607.5	18597.9	18571	18497.8	18469.6	18461.2	18419	18356.1	18332.2	18324.5	18269.6	18216	18195.2	18185.7	18123.1	18077	18058.5	18042.9	17979.2	17939	17922	17898	17837.4	17801.7	17785.8	17753.3	17697.5	17665.1	17649.7	17610.2	17559.1	17529.3	17512.9	17468.9	17422.2	17394.1	17375.2	17329.6	17286.4	17259.7	17237.3	17192.1	17151.8	17126	17100.1	17056	17018.1	17014.1
0.18	47023.3	47023.3	47023.3	47023.3	47023.3	47023.2	47022.9	47021.9	47019.9	47016.8	47012.4	47006.6	46999.2	46990.5	46980.3	46968.7	46955.7	46941.6	46926.4	46910	46892.7	46874.5	46855.4	46835.6	46815	46793.7	46771.8	46749.3	46726.3	46702.7	46678.6	46654.1	46629.1	46603.6	46577.7	46551.5	46524.8	46497.7	46470.2	46442.3	46414.1	46385.4	46356.4	46327	46297.2	46267.1	46236.5	46205.6	46174.2	46142.4	46110.2	46077.6	46044.6	46011.1	45977.2	45942.8	45908	45872.6	45836.8	45800.5	45763.7	45726.4	45688.5	45650.1	45611.2	45571.7	45531.7	45491.1	45449.9	45408.1	45365.8	45322.9	45279.4	45235.4	45190.8	45145.6	45099.8	45053.5	45006.7	44959.3	44911.5	44863.1	44814.3	44765	44715.4	44665.3	44614.9	44564.2	44513.3	44462	44410.5	44359	44307.3	44255.4	44203.6	44151.9	44099.9	44048.1	43996.7	43945.3	43893.8	43842.8	43792.2	43741.3	43690.8	43641.1	43591.4	43541.4	43492.5	43444.1	43395.2	43346.6	43299.5	43252.1	43204	43157.4	43111.8	43064.9	43018.2	42973.7	42928.8	42882.4	42837.7	42794.9	42749.9	42704.5	42662.3	42619.9	42574.8	42531.2	42491.1	42448	42403.2	42362.4	42322.9	42278.7	42235.4	42197.4	42156.6	42111.9	42071.3	42034.8	41991.9	41948	41910.9	41873.5	41828.8	41787.2	41753.1	41712.7	41667.7	41629.6	41596.4	41552.5	41509	41475.1	41439.5	41393.5	41353.2	41322.5	41282.3	41236.3	41200.1	41170	41125.1	41081.4	41049.8	41016.4	40968.9	40928.9	40901.1	40861.7	40814.3	40778.9	40752.1	40706.6	40661.8	40631.2	40601.3	40552.3	40511.5	40485.3	40448.7	40399.4	40363.5	40339.5	40295.2	40248.4	40217.5	40191.7	40142.2	40099.5	40073.2	40041.4	39990.3	39952.5	39929.8	39889.6	39840.2	39807.4	39785.2	39737.6	39691.9	39663.9	39637.9	39586.5	39545.5	39521.6	39488.2	39436.2	39400.1	39378.8	39336.6	39287.2	39255.8	39234.1	39185.2	39139.9	39112.9	39086.8	39034.7	38994.3	38971	38937.4	38885.7	38850	38829.1	38787.3	38738.3	38707	38685.5	38637.4	38592.4	38565	38539.4	38488.4	38447.8	38423.9	38391.5	38340.7	38304.4	38282.8	38242.9	38194.3	38162	38140.3	38094.4	38049.2	38020.6	37995.6	37946.6	37905.2	37879.8	37849.2	37799.7	37762.2	37739.2	37701.9	37653.9	37620.1	37597.6	37554.5	37509.1	37478.8	37454.1	37407.5	37365.3	37338	37308.9	37261	37222.3	37197.6	37162.7	37115.4	37080.1	37056.4	37016	36970.6	36938.5	36913.7	36869.3	36826.5	36797.5	36769.3	36722.9	36683.1	36656.7	36623.5	36576.9	36540.3	36515.4	36476.8	36431.5	36398	36372.7	36329.8	36286.6	36256.2	36228.2	36182.8	36142.3	36114.6	36082.1	36036	35998.5	35972.7	35934.9	35889.5	35855.2	35829.4	35787	35743.5	35712.3	35684.2	35638.9	35597.9	35569.8	35537.2	35490.8	35452.9	35426.9	35388.8	35343	35308.5	35282.5	35239.5	35195.6	35164.7	35136.1	35089.8	35048.9	35021.2	34987.5	34940.2	34902.8	34877.3	34837.4	34791	34757.4	34731.6	34686.4	34642.5	34612.9	34583.4	34535.1	34494.8	34468.9	34432.8	34384.1	34348.2	34324.1	34280.7	34233.9	34202.5	34176.8	34127.8	34084.8	34058	34026.3	33975.2	33937	33913.9	33873.3	33823.5	33790.6	33768	33719.1	33673.2	33645.5	33618.5	33565	33524.5	33501.8	33465.3	33411.9	33377.6	33357.8	33309.9	33260.5	33232.4	33210.2	33154.3	33111.2	33088.8	33057.5	32999.9	32964.1	32946.4	32901.3	32847.7	32819	32801.8	32744.2	32698	32675.8	32650.8	32588.4	32550.8	32534.2	32494.2	32435.3	32406	32392.7	32335.6	32285.2	32263.2	32245.5	32178.3	32138.1	32122.1	32089.8	32024.1	31993.6	31982.3	31929.8	31873.4	31851.2	31840.3	31770.5	31726.2	31710.6	31688.2	31614.6	31582	31571.3	31527.7	31463.1	31440	31432.7	31366	31315.6	31299.8	31288.1	31207.9	31171.3	31160.8	31130	31054.8	31029.5	31022.8	30966.1	30906.3	30889.5	30884.4	30804.8	30761.6	30750.7	30735.3	30649.1	30619.7	30612.8	30572	30499	30479.7	30475.5	30407	30353.3	30341	30336.6	30247.4	30210.8	30203.1	30182.6	30094.4	30070.5	30065.8	30016	29946.8	29931.6	29928.8	29851.4	29803.1	29793.7	29789	29693.9	29662.1	29656.3	29631.1	29543.1	29522.8	29519.3	29463.1	29397.3	29384.5	29382.4	29299.6	29254.9	29247	29241.8	29143.8	29114.7	29109.8	29081.7	28994.4	28975.9	28972.9	28913.7	28849.7	28838	28836.2	28751.1	28708	28700.6	28695.2	28596.4	28568.2	28563.5	28534.8	28447.8	28429.6	28426.7	28367.3	28303.5	28291.8	28290	28205.5	28162	28154.4	28149.2	28051.2	28022.3	28017.4	27989.9	27902.7	27883.7	27880.6	27823.5	27758.4	27745.8	27743.8	27662	27616.8	27608.5	27603.6	27507.6	27476.9	27471.4	27446.3	27358.9	27338.1	27334.5	27281.1	27214.1	27200.2	27197.7	27119.8	27072.1	27062.6	27058.2	26965	26931.9	26925.5	26903.1	26815.6	26792.8	26788.5	26739.3	26670.3	26654.6	26651.6	26578	26527.7	26516.9	26512.7	26422.5	26387	26379.6	26359.7	26272.4	26247.6	26242.5	26196.8	26126.3	26109.1	26105.6	26035.4	25983.1	25971.2	25967	25879.3	25841.9	25833.7	25815.3	25728.3	25702.1	25696.5	25653	25581.5	25563.3	25559.5	25491.2	25437.7	25425.2	25421	25334.3	25296.1	25287.6	25269.7	25182.7	25156.1	25150.3	25107.1	25035.4	25017.1	25013.3	24944.6	24891.3	24878.9	24874.7	24787.1	24749.5	24741.3	24722.6	24635.1	24609.4	24604	24558.7	24487.6	24470.4	24466.9	24395.4	24343.6	24332.3	24328	24237.6	24201.9	24194.7	24173.8	24085.7	24062	24057.5	24007.9	23938.6	23923.3	23920.5	23843.7	23795	23785.4	23780.9	23686.1	23653.9	23648	23623.3	23534.9	23514.4	23511	23454.9	23388.8	23376.1	23374.1	23290.3	23246.1	23238.5	23233.2	23133.7	23105.7	23101.4	23071.1	22983.9	22966.9	22964.5	22900.5	22839	22829.1	22827.8	22736.4	22697.4	22691.8	22684.9	22581.4	22558	22554.9	22518	22433.3	22419.8	22418.2	22346.1	22289.9	22282.3	22281.5	22183.4	22149.4	22145.3	22136.2	22030.3	22010.7	22008.6	21965.3	21884	21873	21871.9	21793.3	21741.8	21735.8	21735.3	21632.4	21602.2	21599	21587.8	21481.1	21463.9	21462.3	21414.7	21336.1	21326.5	21325.7	21243.6	21194.8	21189.5	21189.1	21084.2	21055.6	21052.8	21040.7	20934.2	20917.7	20916.1	20867.9	20789.8	20780.3	20779.6	20698.1	20648.9	20643.4	20643	20539.7	20509.8	20506.7	20495.8	20390	20371.9	20370	20326	20245.6	20234.5	20233.4	20157.9	20104.5	20097.5	20096.8	19999.8	19965.2	19960.7	19952.7	19849.6	19827	19824	19789	19704.6	19689.4	19687.4	19623.9	19562.8	19552.3	19550.8	19466	19422.9	19415.3	19410.4	19315	19284.2	19278.5	19255.5	19168.9	19146.2	19141.8	19095.5	19026	19008.7	19005.1	18939.3	18885.2	18871.5	18867.4	18788.1	18745.8	18734.6	18721.8	18641.1	18607.3	18597.8	18569.9	18497.2	18469.4	18461.1	18417.9	18355.5	18332	18324.4	18268.5	18215.5	18195	18185.3	18122	18076.6	18058.3	18042.1	17978.2	17938.5	17921.9	17896.9	17836.5	17801.3	17785.7	17752.2	17696.6	17664.7	17649.4	17609	17558.3	17528.8	17512.3	17467.7	17421.3	17393.7	17374.4	17328.4	17285.6	17259.2	17236.4	17190.8	17150.9	17125.5	17099	17054.8	17017.2	17013.2
