x	t=0	t=1000	t=2000	t=3000	t=4000	t=5000	t=6000	t=7000	t=8000	t=9000	t=10000	t=11000	t=12000	t=13000	t=14000	t=15000	t=16000	t=17000	t=18000	t=19000	t=20000	t=21000	t=22000	t=23000	t=24000	t=25000	t=26000	t=27000	t=28000	t=29000	t=30000	t=31000	t=32000	t=33000	t=34000	t=35000	t=36000	t=37000	t=38000	t=39000	t=40000	t=41000	t=42000	t=43000	t=44000	t=45000	t=46000	t=47000	t=48000	t=49000	t=50000	t=51000	t=52000	t=53000	t=54000	t=55000	t=56000	t=57000	t=58000	t=59000	t=60000	t=61000	t=62000	t=63000	t=64000	t=65000	t=66000	t=67000	t=68000	t=69000	t=70000	t=71000	t=72000	t=73000	t=74000	t=75000	t=76000	t=77000	t=78000	t=79000	t=80000	t=81000	t=82000	t=83000	t=84000	t=85000	t=86000	t=87000	t=88000	t=89000	t=90000	t=91000	t=92000	t=93000	t=94000	t=95000	t=96000	t=97000	t=98000	t=99000	t=100000	t=101000	t=102000	t=103000	t=104000	t=105000	t=106000	t=107000	t=108000	t=109000	t=110000	t=111000	t=112000	t=113000	t=114000	t=115000	t=116000	t=117000	t=118000	t=119000	t=120000	t=121000	t=122000	t=123000	t=124000	t=125000	t=126000	t=127000	t=128000	t=129000	t=130000	t=131000	t=132000	t=133000	t=134000	t=135000	t=136000	t=137000	t=138000	t=139000	t=140000	t=141000	t=142000	t=143000	t=144000	t=145000	t=146000	t=147000	t=148000	t=149000	t=150000	t=151000	t=152000	t=153000	t=154000	t=155000	t=156000	t=157000	t=158000	t=159000	t=160000	t=161000	t=162000	t=163000	t=164000	t=165000	t=166000	t=167000	t=168000	t=169000	t=170000	t=171000	t=172000	t=173000	t=174000	t=175000	t=176000	t=177000	t=178000	t=179000	t=180000	t=181000	t=182000	t=183000	t=184000	t=185000	t=186000	t=187000	t=188000	t=189000	t=190000	t=191000	t=192000	t=193000	t=194000	t=195000	t=196000	t=197000	t=198000	t=199000	t=200000	t=201000	t=202000	t=203000	t=204000	t=205000	t=206000	t=207000	t=208000	t=209000	t=210000	t=211000	t=212000	t=213000	t=214000	t=215000	t=216000	t=217000	t=218000	t=219000	t=220000	t=221000	t=222000	t=223000	t=224000	t=225000	t=226000	t=227000	t=228000	t=229000	t=230000	t=231000	t=232000	t=233000	t=234000	t=235000	t=236000	t=237000	t=238000	t=239000	t=240000	t=241000	t=242000	t=243000	t=244000	t=245000	t=246000	t=247000	t=248000	t=249000	t=250000	t=251000	t=252000	t=253000	t=254000	t=255000	t=256000	t=257000	t=258000	t=259000	t=260000	t=261000	t=262000	t=263000	t=264000	t=265000	t=266000	t=267000	t=268000	t=269000	t=270000	t=271000	t=272000	t=273000	t=274000	t=275000	t=276000	t=277000	t=278000	t=279000	t=280000	t=281000	t=282000	t=283000	t=284000	t=285000	t=286000	t=287000	t=288000	t=289000	t=290000	t=291000	t=292000	t=293000	t=294000	t=295000	t=296000	t=297000	t=298000	t=299000	t=300000	t=301000	t=302000	t=303000	t=304000	t=305000	t=306000	t=307000	t=308000	t=309000	t=310000	t=311000	t=312000	t=313000	t=314000	t=315000	t=316000	t=317000	t=318000	t=319000	t=320000	t=321000	t=322000	t=323000	t=324000	t=325000	t=326000	t=327000	t=328000	t=329000	t=330000	t=331000	t=332000	t=333000	t=334000	t=335000	t=336000	t=337000	t=338000	t=339000	t=340000	t=341000	t=342000	t=343000	t=344000	t=345000	t=346000	t=347000	t=348000	t=349000	t=350000	t=351000	t=352000	t=353000	t=354000	t=355000	t=356000	t=357000	t=358000	t=359000	t=360000	t=361000	t=362000	t=363000	t=364000	t=365000	t=366000	t=367000	t=368000	t=369000	t=370000	t=371000	t=372000	t=373000	t=374000	t=375000	t=376000	t=377000	t=378000	t=379000	t=380000	t=381000	t=382000	t=383000	t=384000	t=385000	t=386000	t=387000	t=388000	t=389000	t=390000	t=391000	t=392000	t=393000	t=394000	t=395000	t=396000	t=397000	t=398000	t=399000	t=400000	t=401000	t=402000	t=403000	t=404000	t=405000	t=406000	t=407000	t=408000	t=409000	t=410000	t=411000	t=412000	t=413000	t=414000	t=415000	t=416000	t=417000	t=418000	t=419000	t=420000	t=421000	t=422000	t=423000	t=424000	t=425000	t=426000	t=427000	t=428000	t=429000	t=430000	t=431000	t=432000	t=433000	t=434000	t=435000	t=436000	t=437000	t=438000	t=439000	t=440000	t=441000	t=442000	t=443000	t=444000	t=445000	t=446000	t=447000	t=448000	t=449000	t=450000	t=451000	t=452000	t=453000	t=454000	t=455000	t=456000	t=457000	t=458000	t=459000	t=460000	t=461000	t=462000	t=463000	t=464000	t=465000	t=466000	t=467000	t=468000	t=469000	t=470000	t=471000	t=472000	t=473000	t=474000	t=475000	t=476000	t=477000	t=478000	t=479000	t=480000	t=481000	t=482000	t=483000	t=484000	t=485000	t=486000	t=487000	t=488000	t=489000	t=490000	t=491000	t=492000	t=493000	t=494000	t=495000	t=496000	t=497000	t=498000	t=499000	t=500000	t=501000	t=502000	t=503000	t=504000	t=505000	t=506000	t=507000	t=508000	t=509000	t=510000	t=511000	t=512000	t=513000	t=514000	t=515000	t=516000	t=517000	t=518000	t=519000	t=520000	t=521000	t=522000	t=523000	t=524000	t=525000	t=526000	t=527000	t=528000	t=529000	t=530000	t=531000	t=532000	t=533000	t=534000	t=535000	t=536000	t=537000	t=538000	t=539000	t=540000	t=541000	t=542000	t=543000	t=544000	t=545000	t=546000	t=547000	t=548000	t=549000	t=550000	t=551000	t=552000	t=553000	t=554000	t=555000	t=556000	t=557000	t=558000	t=559000	t=560000	t=561000	t=562000	t=563000	t=564000	t=565000	t=566000	t=567000	t=568000	t=569000	t=570000	t=571000	t=572000	t=573000	t=574000	t=575000	t=576000	t=577000	t=578000	t=579000	t=580000	t=581000	t=582000	t=583000	t=584000	t=585000	t=586000	t=587000	t=588000	t=589000	t=590000	t=591000	t=592000	t=593000	t=594000	t=595000	t=596000	t=597000	t=598000	t=599000	t=600000	t=601000	t=602000	t=603000	t=604000	t=605000	t=606000	t=607000	t=608000	t=609000	t=610000	t=611000	t=612000	t=613000	t=614000	t=615000	t=616000	t=617000	t=618000	t=619000	t=620000	t=621000	t=622000	t=623000	t=624000	t=625000	t=626000	t=627000	t=628000	t=629000	t=630000	t=631000	t=632000	t=633000	t=634000	t=635000	t=636000	t=637000	t=638000	t=639000	t=640000	t=641000	t=642000	t=643000	t=644000	t=645000	t=646000	t=647000	t=648000	t=649000	t=650000	t=651000	t=652000	t=653000	t=654000	t=655000	t=656000	t=657000	t=658000	t=659000	t=660000	t=661000	t=662000	t=663000	t=664000	t=665000	t=666000	t=667000	t=668000	t=669000	t=670000	t=671000	t=672000	t=673000	t=674000	t=675000	t=676000	t=677000	t=678000	t=679000	t=680000	t=681000	t=682000	t=683000	t=684000	t=685000	t=686000	t=687000	t=688000	t=689000	t=690000	t=691000	t=692000	t=693000	t=694000	t=695000	t=696000	t=697000	t=698000	t=699000	t=700000	t=701000	t=702000	t=703000	t=704000	t=705000	t=706000	t=707000	t=708000	t=709000	t=710000	t=711000	t=712000	t=713000	t=714000	t=715000	t=716000	t=717000	t=718000	t=719000	t=720000	t=721000	t=722000	t=723000	t=724000	t=725000	t=726000	t=727000	t=728000	t=729000	t=730000	t=731000	t=732000	t=733000	t=734000	t=735000	t=736000	t=737000	t=738000	t=739000	t=740000	t=741000	t=742000	t=743000	t=744000	t=745000	t=746000	t=747000	t=748000	t=749000	t=750000	t=751000	t=752000	t=753000	t=754000	t=755000	t=756000	t=757000	t=758000	t=759000	t=760000	t=761000	t=762000	t=763000	t=764000	t=765000	t=766000	t=767000	t=768000	t=769000	t=770000	t=771000	t=772000	t=773000	t=774000	t=775000	t=776000	t=777000	t=778000	t=779000	t=780000	t=781000	t=782000	t=783000	t=784000	t=785000	t=786000	t=787000	t=788000	t=789000	t=790000	t=791000	t=792000	t=793000	t=794000	t=795000	t=796000	t=797000	t=798000	t=799000	t=800000	t=801000	t=802000	t=803000	t=804000	t=805000	t=806000	t=807000	t=808000	t=809000	t=810000	t=811000	t=812000	t=813000	t=814000	t=815000	t=816000	t=817000	t=818000	t=819000	t=820000	t=821000	t=822000	t=823000	t=824000	t=825000	t=825132
0	0	8.91967e-19	8.89024e-19	8.88579e-19	1.10713e-18	8.9429e-19	8.92685e-19	8.92413e-19	9.0542e-19	8.80118e-19	8.7915e-19	8.7894e-19	8.44509e-19	8.36733e-19	8.36093e-19	-3.95657e-05	9.00973e-19	8.97506e-19	8.97061e-19	1.21191e-18	9.61773e-19	9.59898e-19	9.59572e-19	7.61406e-19	7.31574e-19	7.30441e-19	7.30194e-19	8.49947e-19	8.40969e-19	8.40222e-19	-3.94962e-05	7.98736e-19	7.94759e-19	7.94243e-19	1.18051e-18	8.36418e-19	8.34282e-19	8.33903e-19	8.58106e-19	8.24013e-19	8.22718e-19	8.22432e-19	8.7923e-19	8.69028e-19	8.68181e-19	-3.94357e-05	8.7476e-19	8.7025e-19	8.69657e-19	1.38717e-18	9.19182e-19	9.16768e-19	9.1634e-19	8.71386e-19	8.33024e-19	8.31572e-19	8.3125e-19	8.80388e-19	8.68924e-19	8.67973e-19	-3.93753e-05	7.37112e-19	7.32068e-19	7.31409e-19	1.46836e-18	8.83193e-19	8.80503e-19	8.80025e-19	9.02269e-19	8.59219e-19	8.576e-19	8.57242e-19	9.39768e-19	9.27004e-19	9.2595e-19	-3.93217e-05	8.83524e-19	8.77927e-19	8.772e-19	1.58423e-18	9.05484e-19	9.02511e-19	9.01987e-19	9.28928e-19	8.81079e-19	8.79295e-19	8.78901e-19	8.27682e-19	8.13614e-19	8.1246e-19	-9.96324e-10	8.75027e-19	8.68893e-19	8.68099e-19	1.66958e-18	9.1005e-19	9.06796e-19	9.06224e-19	9.3864e-19	8.85914e-19	8.83971e-19	8.83543e-19	8.85848e-19	8.70368e-19	8.69108e-19	-1.64449e-09	8.86224e-19	8.79489e-19	8.78623e-19	1.64898e-18	8.07455e-19	8.03893e-19	8.03269e-19	9.26873e-19	8.68762e-19	8.6664e-19	8.66174e-19	8.50201e-19	8.33214e-19	8.31841e-19	-8.3881e-10	8.96806e-19	8.89441e-19	8.88499e-19	1.84592e-18	9.20667e-19	9.16785e-19	9.16108e-19	8.90158e-19	8.26492e-19	8.24183e-19	8.23679e-19	8.59166e-19	8.40648e-19	8.3916e-19	-1.50358e-09	8.93969e-19	8.85976e-19	8.84958e-19	1.92989e-18	9.24629e-19	9.20433e-19	9.19703e-19	8.39046e-19	7.70026e-19	7.67541e-19	7.67e-19	9.2279e-19	9.0282e-19	9.01224e-19	-7.57617e-10	8.82289e-19	8.73713e-19	8.72625e-19	1.94433e-18	8.68959e-19	8.6448e-19	8.63705e-19	8.14538e-19	7.40823e-19	7.38184e-19	7.3761e-19	7.77961e-19	7.56764e-19	7.55078e-19	-7.74973e-10	8.22351e-19	8.13305e-19	8.12161e-19	1.98982e-18	8.59849e-19	8.55147e-19	8.54334e-19	8.39891e-19	7.62612e-19	7.59859e-19	7.59263e-19	8.74945e-19	8.52853e-19	8.51101e-19	-8.3536e-10	8.8897e-19	8.79601e-19	8.78419e-19	1.93254e-18	7.66944e-19	7.62103e-19	7.6127e-19	9.70759e-19	8.91333e-19	8.88513e-19	8.87907e-19	8.7872e-19	8.56162e-19	8.54378e-19	-1.13214e-09	8.91136e-19	8.81627e-19	8.8043e-19	2.10592e-18	9.25194e-19	9.20311e-19	9.19473e-19	9.82427e-19	9.02409e-19	8.99579e-19	8.98969e-19	9.15125e-19	8.9243e-19	8.9064e-19	-3.89595e-05	8.99444e-19	8.89931e-19	8.88735e-19	2.03181e-18	8.5647e-19	8.5161e-19	8.50778e-19	9.18472e-19	8.39066e-19	8.36265e-19	8.35663e-19	8.91171e-19	8.68874e-19	8.67119e-19	-3.89296e-05	7.94603e-19	7.85295e-19	7.84129e-19	1.91325e-18	7.63173e-19	7.58437e-19	7.57626e-19	8.25856e-19	7.48471e-19	7.45749e-19	7.45166e-19	9.03788e-19	8.8212e-19	8.80421e-19	-3.89101e-05	8.91004e-19	8.81985e-19	8.80856e-19	1.96124e-18	8.45603e-19	8.41022e-19	8.40241e-19	8.99493e-19	8.2459e-19	8.21961e-19	8.21397e-19	8.50671e-19	8.29735e-19	8.28094e-19	-3.88924e-05	8.3398e-19	8.25268e-19	8.2418e-19	1.90853e-18	8.29206e-19	8.24779e-19	8.24022e-19	9.49843e-19	8.7737e-19	8.74828e-19	8.74282e-19	8.49855e-19	8.29585e-19	8.27998e-19	-3.88746e-05	8.59142e-19	8.50695e-19	8.49639e-19	1.937e-18	8.89493e-19	8.85193e-19	8.84457e-19	9.59028e-19	8.88483e-19	8.86008e-19	8.85475e-19	8.46162e-19	8.26364e-19	8.24812e-19	-3.88615e-05	8.31171e-19	8.22894e-19	8.2186e-19	1.76981e-18	7.39634e-19	7.35407e-19	7.34683e-19	9.49388e-19	8.79859e-19	8.77416e-19	8.7689e-19	9.26007e-19	9.06425e-19	9.04888e-19	-3.88527e-05	8.99632e-19	8.91411e-19	8.90382e-19	1.93146e-18	9.06108e-19	9.01893e-19	9.0117e-19	9.53571e-19	8.84183e-19	8.81738e-19	8.81211e-19	8.3544e-19	8.1582e-19	8.14277e-19	-3.88436e-05	7.68314e-19	7.60046e-19	7.59009e-19	1.93286e-18	9.00216e-19	8.9596e-19	8.95229e-19	8.97479e-19	8.27429e-19	8.24953e-19	8.24418e-19	8.58122e-19	8.38233e-19	8.36664e-19	-3.88383e-05	8.40993e-19	8.32586e-19	8.31529e-19	1.95816e-18	9.07967e-19	9.03626e-19	9.02879e-19	9.17587e-19	8.46197e-19	8.43665e-19	8.43117e-19	9.11338e-19	8.91013e-19	8.89405e-19	-3.8831e-05	8.99607e-19	8.90995e-19	8.8991e-19	1.97277e-18	8.98628e-19	8.94174e-19	8.93406e-19	8.69163e-19	7.96049e-19	7.93446e-19	7.92883e-19	8.53813e-19	8.32973e-19	8.3132e-19	-3.88363e-05	8.26066e-19	8.17229e-19	8.16113e-19	1.95187e-18	8.51559e-19	8.46986e-19	8.46197e-19	9.63858e-19	8.88967e-19	8.86295e-19	8.85721e-19	7.76935e-19	7.55583e-19	7.53886e-19	-3.88377e-05	8.66664e-19	8.57618e-19	8.56474e-19	1.97015e-18	8.4674e-19	8.42064e-19	8.4126e-19	8.45512e-19	7.69172e-19	7.66444e-19	7.65859e-19	8.80545e-19	8.5882e-19	8.57093e-19	-3.88445e-05	8.29305e-19	8.20117e-19	8.18959e-19	1.96965e-18	8.30845e-19	8.26108e-19	8.253e-19	9.69493e-19	8.9239e-19	8.89637e-19	8.89053e-19	9.14885e-19	8.93019e-19	8.91288e-19	-3.8857e-05	9.24108e-19	9.1489e-19	9.13741e-19	2.02181e-18	8.79614e-19	8.74884e-19	8.74087e-19	9.59807e-19	8.82926e-19	8.80198e-19	8.79622e-19	8.92397e-19	8.7069e-19	8.68992e-19	-3.88662e-05	8.34951e-19	8.25843e-19	8.24725e-19	1.98078e-18	8.48335e-19	8.43696e-19	8.42919e-19	9.2122e-19	8.45618e-19	8.42973e-19	8.42401e-19	8.41077e-19	8.19836e-19	8.18203e-19	-3.88837e-05	8.47164e-19	8.3831e-19	8.3723e-19	2.01633e-18	9.05577e-19	9.01106e-19	9.00346e-19	8.30976e-19	7.57503e-19	7.54971e-19	7.54399e-19	9.27191e-19	9.06655e-19	9.0509e-19	-3.89003e-05	8.59697e-19	8.51192e-19	8.50148e-19	1.96521e-18	8.82513e-19	8.7825e-19	8.77493e-19	9.01347e-19	8.3036e-19	8.27949e-19	8.27371e-19	8.29939e-19	8.10174e-19	8.08667e-19	-3.89221e-05	8.80924e-19	8.72769e-19	8.71747e-19	1.79814e-18	7.41946e-19	7.37866e-19	7.37115e-19	9.35831e-19	8.67034e-19	8.64718e-19	8.64136e-19	8.26934e-19	8.07803e-19	8.06338e-19	-3.89453e-05	8.25932e-19	8.18039e-19	8.17029e-19	1.94795e-18	9.08329e-19	9.04372e-19	9.03622e-19	8.75243e-19	8.07705e-19	8.05437e-19	8.04857e-19	8.67284e-19	8.48477e-19	8.47027e-19	-3.89728e-05	8.89811e-19	8.82037e-19	8.81024e-19	1.89738e-18	8.58327e-19	8.54405e-19	8.53656e-19	9.08497e-19	8.40923e-19	8.38659e-19	8.38079e-19	8.57174e-19	8.38279e-19	8.36827e-19	-3.90014e-05	8.63694e-19	8.55847e-19	8.54826e-19	1.89501e-18	8.37881e-19	8.339e-19	8.33142e-19	9.66319e-19	8.97256e-19	8.94945e-19	8.94365e-19	8.59077e-19	8.39678e-19	8.38195e-19	-3.90354e-05	8.37899e-19	8.29793e-19	8.28758e-19	1.94947e-18	8.58398e-19	8.54271e-19	8.53501e-19	8.37217e-19	7.65461e-19	7.63067e-19	7.6247e-19	8.17e-19	7.96763e-19	7.95227e-19	-3.90714e-05	8.26796e-19	8.18305e-19	8.17239e-19	1.88058e-18	7.45889e-19	7.41557e-19	7.40762e-19	9.70599e-19	8.95406e-19	8.92893e-19	8.92283e-19	8.56376e-19	8.35119e-19	8.33513e-19	-3.91082e-05	9.17363e-19	9.08424e-19	9.07315e-19	2.08601e-18	9.06193e-19	9.01628e-19	9.00808e-19	8.55172e-19	7.76423e-19	7.73778e-19	7.73149e-19	8.39973e-19	8.17691e-19	8.16008e-19	-3.91515e-05	9.11888e-19	9.02513e-19	9.01361e-19	2.05795e-18	8.39039e-19	8.34253e-19	8.33407e-19	9.63105e-19	8.81252e-19	8.78486e-19	8.77842e-19	8.62301e-19	8.39146e-19	8.37395e-19	-3.91957e-05	8.80363e-19	8.7063e-19	8.69439e-19	2.01836e-18	7.70765e-19	7.65796e-19	7.64929e-19	8.45593e-19	7.61419e-19	7.58564e-19	7.57897e-19	9.29075e-19	9.05281e-19	9.03481e-19	-3.92434e-05	8.9641e-19	8.86428e-19	8.852e-19	2.18497e-18	9.20052e-19	9.1497e-19	9.14081e-19	9.59189e-19	8.73617e-19	8.70703e-19	8.70021e-19	8.68968e-19	8.44795e-19	8.42962e-19	-3.9294e-05	7.63734e-19	7.53625e-19	7.52379e-19	2.19313e-18	9.21022e-19	9.1589e-19	9.14984e-19	9.20073e-19	8.33946e-19	8.31009e-19	8.30309e-19	9.51021e-19	9.2675e-19	9.24903e-19	-3.93518e-05	8.86843e-19	8.76723e-19	8.75456e-19	2.13802e-18	8.67629e-19	8.62515e-19	8.61587e-19	9.31975e-19	8.4609e-19	8.43166e-19	8.42442e-19	9.24746e-19	9.00612e-19	8.98762e-19	-3.94035e-05	9.24255e-19	9.14237e-19	9.12957e-19	2.16612e-18	9.05462e-19	9.00417e-19	8.99463e-19	8.47954e-19	7.63064e-19	7.6017e-19	7.59426e-19	9.05496e-19	8.81739e-19	8.79885e-19	-3.94653e-05	8.36638e-19	8.26827e-19	8.25522e-19	2.11447e-18	8.71847e-19	8.66922e-19	8.6594e-19	8.62025e-19	7.78813e-19	7.75962e-19	7.75198e-19	7.82067e-19	7.58906e-19	7.57051e-19	-3.95323e-05	9.30836e-19	9.21326e-19	9.19998e-19	2.09227e-18	8.75314e-19	8.70529e-19	8.6953e-19	9.82229e-19	9.01407e-19	8.98605e-19	8.97837e-19	8.66939e-19	8.44552e-19	8.42706e-19	-3.95977e-05	8.9564e-19	8.86486e-19	8.85156e-19	2.11708e-18	9.32726e-19	9.28104e-19	9.2711e-19	9.71518e-19	8.93537e-19	8.90806e-19	8.90051e-19	8.3711e-19	8.15609e-19	8.13796e-19	-3.96693e-05	7.87378e-19	7.78594e-19	7.77298e-19	2.02608e-18	8.77513e-19	8.73071e-19	8.72106e-19	8.23488e-19	7.48469e-19	7.45842e-19	7.45113e-19	8.98063e-19	8.77417e-19	8.75681e-19	-3.97434e-05	8.82834e-19	8.74396e-19	8.73159e-19	1.93908e-18	8.22499e-19	8.18239e-19	8.17325e-19	9.10205e-19	8.37608e-19	8.35102e-19	8.34415e-19	9.16718e-19	8.96687e-19	8.95047e-19	-3.98206e-05	9.06655e-19	8.98442e-19	8.97283e-19	1.85849e-18	7.56288e-19	7.52137e-19	7.5129e-19	8.95314e-19	8.23493e-19	8.21079e-19	8.20436e-19	8.04573e-19	7.84573e-19	7.83013e-19	-3.9902e-05	7.81857e-19	7.73543e-19	7.72461e-19	1.96662e-18	8.36323e-19	8.32088e-19	8.31293e-19	8.32605e-19	7.57895e-19	7.55426e-19	7.5482e-19	8.85905e-19	8.647e-19	8.63113e-19	-3.99862e-05	8.90867e-19	8.81829e-19	8.80731e-19	2.10247e-18	8.53215e-19	8.48479e-19	8.47673e-19	9.69889e-19	8.84383e-19	8.81551e-19	8.80931e-19	8.70824e-19	8.45757e-19	8.43894e-19	-4.00738e-05	8.65173e-19	8.5407e-19	8.52755e-19	2.45029e-18	8.99508e-19	8.93434e-19	8.92441e-19	1.02317e-18	9.09632e-19	9.05834e-19	9.05053e-19	9.70597e-19	9.36019e-19	9.33418e-19	-4.01656e-05	9.12821e-19	8.97037e-19	8.95136e-19	2.76926e-18	8.86386e-19	8.77636e-19	8.76187e-19	9.70605e-19	8.15661e-19	8.10287e-19	8.09163e-19	9.73517e-19	9.29078e-19	9.2562e-19	-4.02629e-05	9.16357e-19	8.98413e-19	8.96169e-19	2.45398e-18	9.20104e-19	9.11772e-19	9.10333e-19	9.59227e-19	8.52316e-19	8.4818e-19	8.47274e-19	9.36379e-19	9.10647e-19	9.08505e-19	-4.03625e-05	-4.08271e-05
