r(x_rel=0.75)	t=0	t=1000	t=2000	t=3000	t=4000	t=5000	t=6000	t=7000	t=8000	t=9000	t=10000	t=11000	t=12000	t=13000	t=14000	t=15000	t=16000	t=17000	t=18000	t=19000	t=20000	t=21000	t=22000	t=23000	t=24000	t=25000	t=26000	t=27000	t=28000	t=29000	t=30000	t=31000	t=32000	t=33000	t=34000	t=35000	t=36000	t=37000	t=38000	t=39000	t=40000	t=41000	t=42000	t=43000	t=44000	t=45000	t=46000	t=47000	t=48000	t=49000	t=50000	t=51000	t=52000	t=53000	t=54000	t=55000	t=56000	t=57000	t=58000	t=59000	t=60000	t=61000	t=62000	t=63000	t=64000	t=65000	t=66000	t=67000	t=68000	t=69000	t=70000	t=71000	t=72000	t=73000	t=74000	t=75000	t=76000	t=77000	t=78000	t=79000	t=80000	t=81000	t=82000	t=83000	t=84000	t=85000	t=86000	t=87000	t=88000	t=89000	t=90000	t=91000	t=92000	t=93000	t=94000	t=95000	t=96000	t=97000	t=98000	t=99000	t=100000	t=101000	t=102000	t=103000	t=104000	t=105000	t=106000	t=107000	t=108000	t=109000	t=110000	t=111000	t=112000	t=113000	t=114000	t=115000	t=116000	t=117000	t=118000	t=119000	t=120000	t=121000	t=122000	t=123000	t=124000	t=125000	t=126000	t=127000	t=128000	t=129000	t=130000	t=131000	t=132000	t=133000	t=134000	t=135000	t=136000	t=137000	t=138000	t=139000	t=140000	t=141000	t=142000	t=143000	t=144000	t=145000	t=146000	t=147000	t=148000	t=149000	t=150000	t=151000	t=152000	t=153000	t=154000	t=155000	t=156000	t=157000	t=158000	t=159000	t=160000	t=161000	t=162000	t=163000	t=164000	t=165000	t=166000	t=167000	t=168000	t=169000	t=170000	t=171000	t=172000	t=173000	t=174000	t=175000	t=176000	t=177000	t=178000	t=179000	t=180000	t=181000	t=182000	t=183000	t=184000	t=185000	t=186000	t=187000	t=188000	t=189000	t=190000	t=191000	t=192000	t=193000	t=194000	t=195000	t=196000	t=197000	t=198000	t=199000	t=200000	t=201000	t=202000	t=203000	t=204000	t=205000	t=206000	t=207000	t=208000	t=209000	t=210000	t=211000	t=212000	t=213000	t=214000	t=215000	t=216000	t=217000	t=218000	t=219000	t=220000	t=221000	t=222000	t=223000	t=224000	t=225000	t=226000	t=227000	t=228000	t=229000	t=230000	t=231000	t=232000	t=233000	t=234000	t=235000	t=236000	t=237000	t=238000	t=239000	t=240000	t=241000	t=242000	t=243000	t=244000	t=245000	t=246000	t=247000	t=248000	t=249000	t=250000	t=251000	t=252000	t=253000	t=254000	t=255000	t=256000	t=257000	t=258000	t=259000	t=260000	t=261000	t=262000	t=263000	t=264000	t=265000	t=266000	t=267000	t=268000	t=269000	t=270000	t=271000	t=272000	t=273000	t=274000	t=275000	t=276000	t=277000	t=278000	t=279000	t=280000	t=281000	t=282000	t=283000	t=284000	t=285000	t=286000	t=287000	t=288000	t=289000	t=290000	t=291000	t=292000	t=293000	t=294000	t=295000	t=296000	t=297000	t=298000	t=299000	t=300000	t=301000	t=302000	t=303000	t=304000	t=305000	t=306000	t=307000	t=308000	t=309000	t=310000	t=311000	t=312000	t=313000	t=314000	t=315000	t=316000	t=317000	t=318000	t=319000	t=320000	t=321000	t=322000	t=323000	t=324000	t=325000	t=326000	t=327000	t=328000	t=329000	t=330000	t=331000	t=332000	t=333000	t=334000	t=335000	t=336000	t=337000	t=338000	t=339000	t=340000	t=341000	t=342000	t=343000	t=344000	t=345000	t=346000	t=347000	t=348000	t=349000	t=350000	t=351000	t=352000	t=353000	t=354000	t=355000	t=356000	t=357000	t=358000	t=359000	t=360000	t=361000	t=362000	t=363000	t=364000	t=365000	t=366000	t=367000	t=368000	t=369000	t=370000	t=371000	t=372000	t=373000	t=374000	t=375000	t=376000	t=377000	t=378000	t=379000	t=380000	t=381000	t=382000	t=383000	t=384000	t=385000	t=386000	t=387000	t=388000	t=389000	t=390000	t=391000	t=392000	t=393000	t=394000	t=395000	t=396000	t=397000	t=398000	t=399000	t=400000	t=401000	t=402000	t=403000	t=404000	t=405000	t=406000	t=407000	t=408000	t=409000	t=410000	t=411000	t=412000	t=413000	t=414000	t=415000	t=416000	t=417000	t=418000	t=419000	t=420000	t=421000	t=422000	t=423000	t=424000	t=425000	t=426000	t=427000	t=428000	t=429000	t=430000	t=431000	t=432000	t=433000	t=434000	t=435000	t=436000	t=437000	t=438000	t=439000	t=440000	t=441000	t=442000	t=443000	t=444000	t=445000	t=446000	t=447000	t=448000	t=449000	t=450000	t=451000	t=452000	t=453000	t=454000	t=455000	t=456000	t=457000	t=458000	t=459000	t=460000	t=461000	t=462000	t=463000	t=464000	t=465000	t=466000	t=467000	t=468000	t=469000	t=470000	t=471000	t=472000	t=473000	t=474000	t=475000	t=476000	t=477000	t=478000	t=479000	t=480000	t=481000	t=482000	t=483000	t=484000	t=485000	t=486000	t=487000	t=488000	t=489000	t=490000	t=491000	t=492000	t=493000	t=494000	t=495000	t=496000	t=497000	t=498000	t=499000	t=500000	t=501000	t=502000	t=503000	t=504000	t=505000	t=506000	t=507000	t=508000	t=509000	t=510000	t=511000	t=512000	t=513000	t=514000	t=515000	t=516000	t=517000	t=518000	t=519000	t=520000	t=521000	t=522000	t=523000	t=524000	t=525000	t=526000	t=527000	t=528000	t=529000	t=530000	t=531000	t=532000	t=533000	t=534000	t=535000	t=536000	t=537000	t=538000	t=539000	t=540000	t=541000	t=542000	t=543000	t=544000	t=545000	t=546000	t=547000	t=548000	t=549000	t=550000	t=551000	t=552000	t=553000	t=554000	t=555000	t=556000	t=557000	t=558000	t=559000	t=560000	t=561000	t=562000	t=563000	t=564000	t=565000	t=566000	t=567000	t=568000	t=569000	t=570000	t=571000	t=572000	t=573000	t=574000	t=575000	t=576000	t=577000	t=578000	t=579000	t=580000	t=581000	t=582000	t=583000	t=584000	t=585000	t=586000	t=587000	t=588000	t=589000	t=590000	t=591000	t=592000	t=593000	t=594000	t=595000	t=596000	t=597000	t=598000	t=599000	t=600000	t=601000	t=602000	t=603000	t=604000	t=605000	t=606000	t=607000	t=608000	t=609000	t=610000	t=611000	t=612000	t=613000	t=614000	t=615000	t=616000	t=617000	t=618000	t=619000	t=620000	t=621000	t=622000	t=623000	t=624000	t=625000	t=626000	t=627000	t=628000	t=629000	t=630000	t=631000	t=632000	t=633000	t=634000	t=635000	t=636000	t=637000	t=638000	t=639000	t=640000	t=641000	t=642000	t=643000	t=644000	t=645000	t=646000	t=647000	t=648000	t=649000	t=650000	t=651000	t=652000	t=653000	t=654000	t=655000	t=656000	t=657000	t=658000	t=659000	t=660000	t=661000	t=662000	t=663000	t=664000	t=665000	t=666000	t=667000	t=668000	t=669000	t=670000	t=671000	t=672000	t=673000	t=674000	t=675000	t=676000	t=677000	t=678000	t=679000	t=680000	t=681000	t=682000	t=683000	t=684000	t=685000	t=686000	t=687000	t=688000	t=689000	t=690000	t=691000	t=692000	t=693000	t=694000	t=695000	t=696000	t=697000	t=698000	t=699000	t=700000	t=701000	t=702000	t=703000	t=704000	t=705000	t=706000	t=707000	t=708000	t=709000	t=710000	t=711000	t=712000	t=713000	t=714000	t=715000	t=716000	t=717000	t=718000	t=719000	t=720000	t=721000	t=722000	t=723000	t=724000	t=725000	t=726000	t=727000	t=728000	t=729000	t=730000	t=731000	t=732000	t=733000	t=734000	t=735000	t=736000	t=737000	t=738000	t=739000	t=740000	t=741000	t=742000	t=743000	t=744000	t=745000	t=746000	t=747000	t=748000	t=749000	t=750000	t=751000	t=752000	t=753000	t=754000	t=755000	t=756000	t=757000	t=758000	t=759000	t=760000	t=761000	t=762000	t=763000	t=764000	t=765000	t=766000	t=767000	t=768000	t=769000	t=770000	t=771000	t=772000	t=773000	t=774000	t=775000	t=776000	t=777000	t=778000	t=779000	t=780000	t=781000	t=782000	t=783000	t=784000	t=785000	t=786000	t=787000	t=788000	t=789000	t=790000	t=791000	t=792000	t=793000	t=794000	t=795000	t=796000	t=797000	t=798000	t=799000	t=800000	t=801000	t=802000	t=803000	t=804000	t=805000	t=806000	t=807000	t=808000	t=809000	t=810000	t=811000	t=812000	t=813000	t=814000	t=815000	t=816000	t=817000	t=818000	t=819000	t=820000	t=821000	t=822000	t=823000	t=824000	t=825000	t=825132
0	47023.3	47023.3	47023.3	47023.3	47023.3	47023.3	47023	47022.1	47020.4	47017.5	47013.4	47007.9	47000.8	46992.4	46982.5	46971.2	46958.6	46944.8	46929.8	46913.8	46896.7	46878.7	46859.9	46840.3	46820	46798.9	46777.3	46755	46732.2	46708.8	46684.9	46660.6	46635.8	46610.5	46584.9	46558.8	46532.3	46505.4	46478.1	46450.5	46422.4	46394	46365.2	46336	46306.5	46276.5	46246.2	46215.4	46184.3	46152.8	46120.8	46088.5	46055.7	46022.4	45988.7	45954.6	45920	45884.9	45849.3	45813.3	45776.7	45739.6	45702	45663.9	45625.2	45586	45546.2	45505.9	45464.9	45423.4	45381.4	45338.7	45295.4	45251.6	45207.2	45162.2	45116.6	45070.5	45023.9	44976.6	44928.9	44880.7	44832	44782.7	44733.2	44683.2	44632.8	44582.1	44531.2	44479.9	44428.3	44376.8	44325	44273	44221	44169.2	44117.2	44065.1	44013.5	43962	43910.2	43859	43808.2	43757.2	43706.4	43656.4	43606.5	43556.4	43507	43458.5	43409.4	43360.5	43313	43265.6	43217.3	43170.2	43124.4	43077.5	43030.5	42985.6	42940.7	42894.2	42849	42806	42761.1	42715.5	42672.7	42630.4	42585.3	42541.3	42500.8	42458	42413.1	42371.6	42332.1	42288.2	42244.5	42205.9	42165.6	42120.9	42079.7	42043	42000.6	41956.4	41918.5	41881.5	41837.1	41795	41760.3	41720.6	41675.6	41636.8	41603.4	41560.4	41516.5	41481.6	41446.6	41401.1	41360	41328.7	41289.5	41243.6	41206.4	41176.3	41132.3	41088.2	41055.5	41022.9	40976	40935.2	40906.5	40868.4	40821.1	40784.7	40757.6	40713.4	40668.2	40636.5	40607.1	40559	40517.5	40490.2	40454.9	40405.9	40368.9	40344.3	40301.7	40254.6	40222.4	40196.9	40148.7	40105.3	40077.7	40047.1	39996.7	39957.9	39934.1	39895.7	39846.3	39812.3	39789.7	39743.9	39697.7	39668.4	39643	39592.7	39550.9	39525.7	39493.8	39442.3	39405	39382.8	39342.5	39293.1	39260.5	39238.5	39191.2	39145.4	39117.1	39091.7	39040.8	38999.4	38974.9	38942.8	38891.6	38854.8	38833	38793	38743.9	38711.5	38689.7	38643.3	38597.7	38569.2	38544.2	38494.3	38452.8	38427.8	38396.8	38346.5	38309.2	38286.6	38248.4	38199.8	38166.5	38144.4	38100.1	38054.5	38024.8	38000.2	37952.3	37910.2	37883.8	37854.3	37805.4	37767	37743.1	37707.3	37659.4	37624.7	37601.7	37560.1	37514.4	37483.1	37458.6	37413.1	37370.4	37342.2	37313.9	37266.7	37227.2	37201.6	37168	37121	37084.8	37060.6	37021.5	36976	36943	36918.2	36874.9	36831.8	36801.8	36774.1	36728.6	36688.2	36660.9	36628.7	36582.5	36545.2	36519.7	36482.3	36437	36402.7	36377.2	36335.5	36292	36260.7	36233.1	36188.6	36147.5	36119	36087.4	36041.7	36003.5	35977.1	35940.5	35895.2	35860	35834	35792.8	35749	35717	35689.2	35644.8	35603.3	35574.3	35542.6	35496.7	35458.1	35431.4	35394.5	35348.8	35313.5	35287.3	35245.4	35201.3	35169.4	35141.2	35095.8	35054.3	35025.7	34993.1	34946.2	34908	34881.8	34843.3	34796.9	34762.4	34736.5	34692.4	34648.2	34617.5	34588.7	34541.2	34500.2	34473.3	34438.6	34390.1	34353.2	34328.5	34286.7	34239.7	34207.2	34181.7	34134	34090.3	34062.3	34031.7	33981.3	33942.1	33918	33879.2	33829.4	33795.3	33772.5	33725.3	33678.7	33649.8	33623.5	33571.1	33529.6	33505.6	33470.9	33417.8	33382.2	33361.6	33315.9	33266	33236.5	33214.6	33160.4	33116.3	33092.4	33062.7	33005.8	32968.6	32949.6	32907.1	32853.1	32823	32805.4	32750.2	32702.9	32679.2	32655.5	32594.2	32555.1	32537.1	32499.7	32440.7	32409.7	32395.5	32341.5	32290	32266.4	32249.2	32184.1	32142.2	32124.7	32094.8	32029.4	31997.1	31984.5	31935.4	31878.1	31854.2	31842.9	31776.2	31730.2	31713	31692.3	31619.9	31585.3	31573.3	31532.9	31467.7	31442.7	31434.4	31371.6	31319.5	31302	31290.8	31213.2	31174.5	31162.6	31134.5	31059.4	31032.1	31024.2	30971.5	30910.3	30891.5	30885.8	30810.1	30764.8	30752.4	30738.4	30653.9	30622.3	30614.1	30576.9	30503	30481.7	30476.5	30412.3	30356.6	30342.6	30337.9	30252.4	30213.4	30204.4	30186	30098.7	30072.6	30066.8	30021	29950.3	29933.3	29929.6	29856.5	29806	29794.9	29790.4	29698.5	29664.3	29657.3	29634.8	29547	29524.5	29520.1	29468.1	29400.5	29385.9	29383.1	29304.5	29257.4	29248.1	29243.2	29148.1	29116.7	29110.7	29085.5	28998.1	28977.5	28973.6	28918.6	28852.7	28839.3	28836.7	28756	28710.4	28701.6	28696.6	28600.7	28570.1	28564.4	28538.6	28451.4	28431.2	28427.4	28372.3	28306.5	28293.1	28290.6	28210.4	28164.5	28155.5	28150.6	28055.5	28024.3	28018.3	27993.7	27906.5	27885.4	27881.3	27828.4	27761.6	27747.3	27744.4	27667	27619.4	27609.6	27605	27512.2	27479.1	27472.4	27450	27362.8	27340	27335.3	27286.1	27217.5	27201.7	27198.4	27125.1	27075	27064	27059.5	26969.9	26934.3	26926.6	26906.7	26819.9	26794.9	26789.5	26744.3	26674	26656.4	26652.5	26583.4	26530.9	26518.5	26514	26427.7	26389.7	26380.9	26363.2	26277	26250	26243.7	26202	26130.3	26111.1	26106.6	26041	25986.6	25972.9	25968.4	25884.7	25844.9	25835.2	25818.8	25733.2	25704.7	25697.8	25658.2	25585.8	25565.5	25560.6	25497	25441.4	25427.1	25422.4	25339.9	25299.3	25289.2	25273.2	25187.8	25158.7	25151.6	25112.4	25039.8	25019.4	25014.4	24950.5	24895	24880.8	24876.2	24792.8	24752.7	24742.8	24726.2	24640.3	24612	24605.3	24564.3	24492.1	24472.6	24468	24401.4	24347.3	24334.1	24329.5	24243.3	24205	24196.2	24177.7	24090.7	24064.6	24058.7	24013.7	23942.8	23925.4	23921.5	23849.8	23798.5	23787	23782.5	23691.7	23656.7	23649.3	23627.6	23539.8	23516.7	23512	23460.8	23392.7	23377.9	23375	23296.4	23249.3	23239.9	23234.9	23139	23108.3	23102.5	23075.8	22988.3	22968.9	22965.4	22906.6	22842.6	22830.6	22828.5	22742.4	22700.2	22693	22686.9	22586.4	22560.1	22555.8	22523.1	22437.4	22421.4	22418.9	22352.2	22293.1	22283.6	22282.1	22189	22151.9	22146.3	22138.4	22035	22012.5	22009.3	21970.6	21887.6	21874.4	21872.5	21799.3	21744.6	21736.9	21735.7	21637.7	21604.3	21599.8	21590.3	21485.4	21465.5	21462.9	21420.1	21339.4	21327.7	21326.2	21249.4	21197.3	21190.4	21189.5	21089.3	21057.6	21053.5	21043.2	20938.2	20919.1	20916.7	20873.1	20793	20781.5	20780	20703.7	20651.3	20644.3	20643.3	20544.5	20511.7	20507.4	20498	20393.9	20373.4	20370.6	20330.8	20248.8	20235.7	20233.9	20163.2	20107.1	20098.5	20097.2	20004.6	19967.3	19961.5	19954.6	19853.8	19828.7	19824.7	19793.3	19708.1	19690.9	19688	19628.9	19565.7	19553.5	19551.3	19471	19425.4	19416.4	19411.8	19319.6	19286.4	19279.5	19258.9	19173	19148.2	19142.7	19100.3	19029.7	19010.6	19006.1	18944.4	18888.7	18873.3	18868.6	18793.3	18749	18736.4	18724.5	18646.3	18610.5	18599.6	18574.2	18502.3	18472.6	18463	18423.3	18360.7	18335.3	18326.4	18274.6	18220.7	18198.4	18188.1	18128.7	18082	18062	18046.3	17985.4	17944.3	17925.8	17902.6	17844.2	17807.4	17790	17759.1	17704.7	17671.2	17654.3	17616.7	17566.5	17535.5	17517.9	17475.9	17429.5	17400.3	17380.6	17336.5	17293.4	17265.7	17242.8	17198.5	17158.1	17131.4	17105.4	17061.8	17023.6	17019.5
0.18	47023.3	47023.3	47023.3	47023.3	47023.3	47023.2	47022.9	47021.9	47020	47016.9	47012.5	47006.8	46999.5	46990.8	46980.6	46969.1	46956.2	46942.2	46927	46910.7	46893.5	46875.4	46856.4	46836.6	46816.1	46794.9	46773.1	46750.7	46727.7	46704.2	46680.2	46655.7	46630.8	46605.4	46579.6	46553.4	46526.8	46499.8	46472.4	46444.6	46416.4	46387.9	46359	46329.7	46300	46269.9	46239.5	46208.6	46177.4	46145.7	46113.6	46081.1	46048.2	46014.9	45981.1	45946.8	45912.1	45876.9	45841.2	45805	45768.4	45731.2	45693.5	45655.2	45616.5	45577.1	45537.3	45496.9	45455.8	45414.3	45372.1	45329.4	45286.1	45242.2	45197.8	45152.8	45107.2	45061.1	45014.4	44967.2	44919.5	44871.4	44822.7	44773.6	44724.1	44674.2	44623.9	44573.3	44522.5	44471.4	44420	44368.6	44316.9	44265.1	44213.3	44161.7	44109.8	44058	44006.6	43955.2	43903.6	43852.6	43802	43751.1	43700.6	43650.8	43601	43551	43502	43453.5	43404.5	43355.9	43308.6	43261.1	43213	43166.2	43120.5	43073.6	43026.8	42982.1	42937.1	42890.7	42845.8	42802.8	42757.9	42712.4	42669.9	42627.5	42582.4	42538.7	42498.3	42455.3	42410.5	42369.4	42329.7	42285.7	42242.2	42203.9	42163.3	42118.6	42077.8	42041.1	41998.4	41954.4	41916.9	41879.6	41835.1	41793.3	41758.8	41718.7	41673.8	41635.4	41601.9	41558.5	41514.9	41480.4	41445	41399.4	41358.7	41327.6	41287.8	41242	41205.3	41175	41130.7	41086.8	41054.6	41021.4	40974.4	40934.1	40905.6	40866.9	40819.7	40783.7	40756.5	40711.9	40667	40635.7	40605.9	40557.6	40516.5	40489.5	40453.5	40404.6	40368.1	40343.5	40300.3	40253.5	40221.8	40195.8	40147.3	40104.3	40077.2	40045.8	39995.4	39957.1	39933.5	39894.3	39845.2	39811.7	39788.9	39742.5	39696.7	39667.8	39641.9	39591.4	39550	39525.2	39492.5	39441.2	39404.3	39382.3	39341.2	39292	39259.8	39237.7	39189.9	39144.5	39116.6	39090.6	39039.5	38998.6	38974.5	38941.6	38890.5	38854.1	38832.4	38791.7	38742.9	38710.9	38688.9	38641.9	38596.8	38568.7	38543.1	38493	38452	38427.3	38395.5	38345.3	38308.4	38286.1	38247.1	38198.8	38165.9	38143.6	38098.8	38053.5	38024.2	37999.2	37951	37909.4	37883.3	37853	37804.1	37766.2	37742.5	37706	37658.2	37623.9	37600.9	37558.7	37513.4	37482.4	37457.6	37411.7	37369.4	37341.6	37312.7	37265.4	37226.3	37201	37166.6	37119.7	37084	37059.8	37020.1	36974.8	36942.3	36917.2	36873.5	36830.7	36801.1	36772.9	36727.2	36687.2	36660.2	36627.4	36581.2	36544.3	36518.9	36480.9	36435.8	36401.9	36376.2	36334.1	36290.9	36259.9	36231.9	36187.1	36146.5	36118.3	36086.1	36040.3	36002.6	35976.3	35939.1	35893.9	35859.1	35833	35791.3	35747.8	35716.2	35688	35643.3	35602.2	35573.5	35541.2	35495.3	35457.1	35430.6	35393	35347.5	35312.6	35286.3	35243.9	35200.1	35168.6	35140	35094.4	35053.2	35025	34991.7	34944.8	34907	34881	34841.8	34795.6	34761.5	34735.4	34691	34647.1	34616.8	34587.5	34539.8	34499.3	34472.6	34437.2	34388.9	34352.4	34327.7	34285.3	34238.6	34206.5	34180.6	34132.6	34089.3	34061.7	34030.5	33980	33941.3	33917.4	33877.8	33828.3	33794.6	33771.6	33723.9	33677.8	33649.3	33622.4	33569.8	33528.8	33505.2	33469.6	33416.7	33381.6	33361.1	33314.6	33265.1	33236	33213.7	33159.2	33115.6	33092.1	33061.5	33004.7	32968	32949.3	32905.8	32852.3	32822.5	32804.7	32749	32702.2	32678.9	32654.4	32593.2	32554.6	32536.8	32498.5	32439.8	32409.3	32395.1	32340.3	32289.3	32266.1	32248.4	32183	32141.8	32124.6	32093.6	32028.6	31996.8	31984.3	31934.2	31877.5	31854	31842.4	31775.1	31729.8	31712.9	31691.3	31619.1	31585	31573.2	31531.7	31467.2	31442.5	31434.2	31370.5	31319.1	31301.9	31290.1	31212.3	31174.2	31162.5	31133.4	31058.8	31031.9	31024.1	30970.4	30909.9	30891.4	30885.6	30809.2	30764.6	30752.3	30737.5	30653.3	30622.1	30614.1	30575.7	30502.6	30481.6	30476.4	30411.3	30356.3	30342.5	30337.7	30251.6	30213.3	30204.3	30185	30098.1	30072.5	30066.7	30019.9	29950	29933.2	29929.6	29855.6	29805.7	29794.9	29790	29697.8	29664.2	29657.3	29633.7	29546.5	29524.5	29520	29467	29400.2	29385.9	29383.1	29303.7	29257.3	29248	29242.8	29147.5	29116.6	29110.7	29084.5	28997.7	28977.4	28973.6	28917.6	28852.4	28839.2	28836.7	28755.2	28710.2	28701.6	28696.2	28600.1	28570	28564.4	28537.5	28451	28431.1	28427.4	28371.2	28306.2	28293	28290.5	28209.6	28164.3	28155.5	28150.2	28055	28024.2	28018.3	27992.6	27906.1	27885.3	27881.3	27827.4	27761.3	27747.2	27744.4	27666.2	27619.2	27609.6	27604.6	27511.6	27479	27472.4	27449	27362.4	27339.9	27335.3	27285	27217.2	27201.7	27198.4	27124.2	27074.8	27063.9	27059.2	26969.2	26934.2	26926.6	26905.7	26819.5	26794.8	26789.4	26743.2	26673.7	26656.3	26652.5	26582.5	26530.6	26518.4	26513.8	26427	26389.6	26380.9	26362.2	26276.5	26249.8	26243.6	26200.8	26129.9	26111	26106.6	26040	25986.3	25972.8	25968.1	25883.9	25844.7	25835.1	25817.8	25732.6	25704.5	25697.7	25657.1	25585.4	25565.4	25560.6	25496	25441.1	25427	25422.2	25339.1	25299.1	25289.1	25272.3	25187.2	25158.6	25151.6	25111.3	25039.4	25019.3	25014.4	24949.5	24894.8	24880.7	24875.9	24792.1	24752.5	24742.8	24725.3	24639.7	24611.9	24605.2	24563.1	24491.7	24472.5	24468	24400.4	24347	24334	24329.2	24242.6	24204.9	24196.1	24176.8	24090.2	24064.4	24058.7	24012.5	23942.5	23925.3	23921.5	23848.9	23798.3	23787	23782.1	23691.1	23656.6	23649.3	23626.5	23539.3	23516.6	23512	23459.7	23392.5	23377.9	23374.9	23295.6	23249.1	23239.9	23234.5	23138.5	23108.2	23102.5	23074.7	22988	22968.8	22965.4	22905.6	22842.4	22830.6	22828.5	22741.6	22700.1	22693	22686.3	22586	22560	22555.8	22522	22437.1	22421.4	22418.8	22351.3	22292.9	22283.5	22282	22188.4	22151.8	22146.3	22137.8	22034.6	22012.5	22009.3	21969.5	21887.4	21874.3	21872.5	21798.4	21744.5	21736.9	21735.7	21637.1	21604.2	21599.8	21589.5	21485	21465.5	21462.9	21419	21339.2	21327.7	21326.2	21248.5	21197.2	21190.4	21189.5	21088.7	21057.5	21053.5	21042.5	20937.8	20919.1	20916.7	20872	20792.8	20781.5	20780	20702.8	20651.2	20644.3	20643.3	20544	20511.7	20507.3	20497.3	20393.6	20373.3	20370.6	20329.7	20248.6	20235.7	20233.9	20162.3	20106.9	20098.5	20097.2	20004	19967.2	19961.5	19954	19853.3	19828.7	19824.7	19792.2	19707.8	19690.9	19688	19627.9	19565.5	19553.5	19551.3	19470.1	19425.3	19416.4	19411.4	19318.9	19286.3	19279.5	19258	19172.5	19148.1	19142.7	19099.2	19029.4	19010.5	19006	18943.4	18888.3	18873.3	18868.4	18792.4	18748.8	18736.3	18723.8	18645.5	18610.2	18599.5	18573.2	18501.7	18472.4	18462.9	18422.2	18360.1	18335.1	18326.3	18273.5	18220.2	18198.2	18187.7	18127.7	18081.5	18061.8	18045.6	17984.4	17943.9	17925.6	17901.7	17843.3	17807	17789.8	17758	17703.8	17670.7	17654	17615.6	17565.6	17535	17517.4	17474.7	17428.6	17399.8	17379.8	17335.3	17292.5	17265.1	17241.9	17197.3	17157.2	17130.9	17104.3	17060.6	17022.7	17018.7
